date,close,ema10,ema55,ema200,dist_p10,dist_p55,dist_p200,slope10,slope55,slope200,dist_10_55,dist_55_200,ratio_armonico
1989-11-05 22:00:00,2.629,,,,,,,,,,,,
1989-11-12 22:00:00,2.636,,,,,,,,,,,,
1989-11-19 22:00:00,2.642,,,,,,,,,,,,
1989-11-26 22:00:00,2.637,,,,,,,,,,,,
1989-12-03 22:00:00,2.657,,,,,,,,,,,,
1989-12-10 22:00:00,2.663,,,,,,,,,,,,
1989-12-17 22:00:00,2.665,,,,,,,,,,,,
1989-12-24 22:00:00,2.677,,,,,,,,,,,,
1989-12-31 22:00:00,2.683,,,,,,,,,,,,
1990-01-07 22:00:00,2.679,2.657,,,0.836,,,,,,,,
1990-01-14 22:00:00,2.694,2.664,,,1.143,,,,,,,,
1990-01-21 22:00:00,2.706,2.671,,,1.3,,,,,,,,
1990-01-28 22:00:00,2.713,2.679,,,1.274,,,,,,,,
1990-02-04 22:00:00,2.716,2.686,,,1.131,,,,,,,,
1990-02-11 22:00:00,2.727,2.693,,,1.257,,,1.368,,,,,
1990-02-18 22:00:00,2.734,2.701,,,1.238,,,1.389,,,,,
1990-02-25 22:00:00,2.739,2.708,,,1.161,,,1.358,,,,,
1990-03-04 22:00:00,2.747,2.715,,,1.189,,,1.339,,,,,
1990-03-11 22:00:00,2.754,2.722,,,1.18,,,1.35,,,,,
1990-03-18 22:00:00,2.761,2.729,,,1.173,,,1.331,,,,,
1990-03-25 22:00:00,2.769,2.736,,,1.197,,,1.322,,,,,
1990-04-01 21:00:00,2.776,2.743,,,1.185,,,1.327,,,,,
1990-04-08 21:00:00,2.779,2.75,,,1.057,,,1.297,,,,,
1990-04-15 21:00:00,2.785,2.756,,,1.041,,,1.266,,,,,
1990-04-22 21:00:00,2.797,2.764,,,1.204,,,1.273,,,,,
1990-04-29 21:00:00,2.798,2.77,,,1.013,,,1.231,,,,,
1990-05-06 21:00:00,2.81,2.777,,,1.18,,,1.23,,,,,
1990-05-13 21:00:00,2.814,2.784,,,1.081,,,1.235,,,,,
1990-05-20 21:00:00,2.819,2.79,,,1.029,,,1.233,,,,,
1990-05-27 21:00:00,2.83,2.798,,,1.161,,,1.223,,,,,
1990-06-03 21:00:00,2.84,2.805,,,1.239,,,1.274,,,,,
1990-06-10 21:00:00,2.84,2.812,,,1.012,,,1.236,,,,,
1990-06-17 21:00:00,2.85,2.819,,,1.116,,,1.244,,,,,
1990-06-24 21:00:00,2.86,2.826,,,1.2,,,1.283,,,,,
1990-07-01 21:00:00,2.86,2.832,,,0.98,,,1.242,,,,,
1990-07-08 21:00:00,2.87,2.839,,,1.088,,,1.208,,,,,
1990-07-15 21:00:00,2.87,2.845,,,0.888,,,1.18,,,,,
1990-07-22 21:00:00,2.87,2.849,,,0.726,,,1.092,,,,,
1990-07-29 21:00:00,2.87,2.853,,,0.593,,,0.955,,,,,
1990-08-05 21:00:00,2.87,2.856,,,0.485,,,0.844,,,,,
1990-08-12 21:00:00,2.88,2.86,,,0.682,,,0.753,,,,,
1990-08-19 21:00:00,2.88,2.864,,,0.557,,,0.679,,,,,
1990-08-26 21:00:00,2.88,2.867,,,0.455,,,0.618,,,,,
1990-09-02 21:00:00,2.89,2.871,,,0.657,,,0.633,,,,,
1990-09-09 21:00:00,2.885,2.874,,,0.395,,,0.613,,,,,
1990-09-16 21:00:00,2.89,2.877,,,0.465,,,0.564,,,,,
1990-09-23 21:00:00,2.9,2.881,,,0.664,,,0.588,,,,,
1990-09-30 21:00:00,2.89,2.883,,,0.259,,,0.544,,,,,
1990-10-07 21:00:00,2.91,2.888,,,0.778,,,0.571,,,,,
1990-10-14 21:00:00,2.91,2.892,,,0.636,,,0.625,,,,,
1990-10-21 21:00:00,2.92,2.897,,,0.802,,,0.7,,,,,
1990-10-28 22:00:00,2.92,2.901,,,0.655,,,0.698,,,,,
1990-11-04 22:00:00,2.92,2.904,,,0.535,,,0.76,,,,,
1990-11-11 22:00:00,2.93,2.909,,,0.719,,,0.747,,,,,
1990-11-18 22:00:00,2.93,2.913,2.799,,0.587,4.663,,0.736,,,4.052,,
1990-11-25 22:00:00,2.94,2.918,2.804,,0.76,4.832,,0.727,,,4.041,,
