date,close,ema10,ema55,ema200,dist_p10,dist_p55,dist_p200,slope10,slope55,slope200,dist_10_55,dist_55_200,ratio_armonico
2019-07-23 17:30:00,1093.815,1087.316,1084.281,1075.964,0.598,0.879,1.659,0.24,0.067,0.056,0.28,0.773,0.362
2019-07-23 18:30:00,1094.35,1088.595,1084.641,1076.147,0.529,0.895,1.692,0.441,0.112,0.069,0.365,0.789,0.462
2019-07-24 13:30:00,1087.45,1088.387,1084.741,1076.259,-0.086,0.25,1.04,0.36,0.108,0.068,0.336,0.788,0.426
2019-07-24 14:30:00,1090.0,1088.68,1084.929,1076.396,0.121,0.467,1.264,0.312,0.108,0.069,0.346,0.793,0.436
2019-07-24 15:30:00,1086.763,1088.331,1084.995,1076.499,-0.144,0.163,0.953,0.227,0.098,0.066,0.308,0.789,0.39
2019-07-24 16:30:00,1082.25,1087.226,1084.897,1076.556,-0.458,-0.244,0.529,-0.008,0.057,0.055,0.215,0.775,0.277
2019-07-24 17:30:00,1082.75,1086.412,1084.82,1076.618,-0.337,-0.191,0.57,-0.201,0.016,0.044,0.147,0.762,0.193
2019-07-24 19:30:00,1086.0,1086.337,1084.862,1076.711,-0.031,0.105,0.863,-0.188,0.011,0.042,0.136,0.757,0.18
2019-07-25 14:30:00,1073.2,1083.948,1084.446,1076.676,-0.992,-1.037,-0.323,-0.435,-0.045,0.026,-0.046,0.722,-0.064
2019-07-25 15:30:00,1075.0,1082.321,1084.108,1076.66,-0.676,-0.84,-0.154,-0.552,-0.082,0.015,-0.165,0.692,-0.238
2019-07-25 16:30:00,1077.427,1081.431,1083.87,1076.667,-0.37,-0.594,0.071,-0.533,-0.095,0.01,-0.225,0.669,-0.336
2019-07-25 17:30:00,1085.995,1082.261,1083.946,1076.76,0.345,0.189,0.858,-0.382,-0.081,0.013,-0.155,0.667,-0.233
2019-07-25 19:30:00,1082.5,1082.305,1083.894,1076.817,0.018,-0.129,0.528,-0.371,-0.089,0.01,-0.147,0.657,-0.223
2019-07-26 13:30:00,1190.0,1101.886,1087.683,1077.944,7.997,9.407,10.395,1.655,0.299,0.118,1.306,0.904,1.445
2019-07-26 14:30:00,1194.85,1118.788,1091.511,1079.107,6.799,9.468,10.726,3.369,0.683,0.227,2.499,1.149,2.174
2019-07-26 15:30:00,1193.0,1132.281,1095.135,1080.24,5.363,8.936,10.438,4.702,1.039,0.332,3.392,1.379,2.46
2019-07-26 16:30:00,1195.6,1143.794,1098.723,1081.388,4.529,8.817,10.562,5.686,1.363,0.43,4.102,1.603,2.559
2019-07-26 17:30:00,1192.75,1152.695,1102.082,1082.496,3.475,8.227,10.185,6.504,1.678,0.527,4.593,1.809,2.538
2019-07-26 18:30:00,1196.3,1160.623,1105.446,1083.628,3.074,8.219,10.398,5.331,1.633,0.527,4.991,2.013,2.479
2019-07-26 19:30:00,1194.95,1166.864,1108.643,1084.736,2.407,7.785,10.16,4.297,1.57,0.522,5.252,2.204,2.383
2019-07-29 13:30:00,1187.5,1170.616,1111.459,1085.759,1.442,6.842,9.371,3.386,1.491,0.511,5.322,2.367,2.249
2019-07-29 14:30:00,1176.5,1171.686,1113.782,1086.661,0.411,5.631,8.267,2.439,1.371,0.488,5.199,2.496,2.083
2019-07-29 15:30:00,1177.5,1172.743,1116.058,1087.565,0.406,5.505,8.269,1.739,1.268,0.468,5.079,2.62,1.939
2019-07-29 16:30:00,1183.25,1174.653,1118.458,1088.517,0.732,5.793,8.703,1.209,1.177,0.451,5.024,2.751,1.827
