date,close,ema10,ema55,ema200,dist_p10,dist_p55,dist_p200,slope10,slope55,slope200,dist_10_55,dist_55_200,ratio_armonico
2025-09-09 12:30:00,3856093272929.0,3857905507130.229,3833865776184.363,3800436542340.559,-0.047,0.58,1.464,0.003,0.125,0.078,0.627,0.88,0.713
2025-09-09 13:00:00,3858349199198.0,3857986178415.278,3834740184149.136,3801012787682.424,0.009,0.616,1.508,0.002,0.121,0.077,0.606,0.887,0.683
2025-09-09 13:30:00,3858446669589.0,3858069904083.228,3835586844343.417,3801584269094.43,0.01,0.596,1.496,-0.002,0.116,0.076,0.586,0.894,0.655
2025-09-09 14:00:00,3842648047462.0,3855265930152.095,3835839030169.081,3801992863904.057,-0.327,0.178,1.069,-0.041,0.104,0.073,0.506,0.89,0.569
2025-09-09 14:30:00,3824663225477.0,3849701802029.351,3835439894287.221,3802218439641.102,-0.65,-0.281,0.59,-0.223,0.063,0.062,0.372,0.874,0.426
2025-09-09 15:00:00,3809319536368.0,3842359571909.105,3834507024361.534,3802289097319.976,-0.86,-0.657,0.185,-0.403,0.017,0.049,0.205,0.847,0.242
2025-09-09 15:30:00,3798582056652.0,3834400023680.541,3833223989800.48,3802252211343.18,-0.934,-0.904,-0.097,-0.611,-0.04,0.033,0.031,0.815,0.038
2025-09-09 16:00:00,3799290495363.0,3828016473077.352,3832012079284.856,3802222741532.432,-0.75,-0.854,-0.077,-0.779,-0.093,0.017,-0.104,0.783,-0.133
2025-09-09 16:30:00,3801873150625.0,3823263141722.378,3830935688975.575,3802219263015.94,-0.559,-0.759,-0.009,-0.83,-0.128,0.006,-0.2,0.755,-0.265
2025-09-09 17:00:00,3800769815636.0,3819173446070.31,3829858336356.304,3802204840653.951,-0.482,-0.76,-0.038,-0.793,-0.146,0.0,-0.279,0.727,-0.384
2025-09-09 17:30:00,3803291400525.0,3816285801425.708,3828909517219.472,3802215652194.957,-0.34,-0.669,0.028,-0.679,-0.146,-0.002,-0.33,0.702,-0.47
