date,close,ema10,ema55,ema200,dist_p10,dist_p55,dist_p200,slope10,slope55,slope200,dist_10_55,dist_55_200,ratio_armonico
2024-08-19 20:00:00,18.664,18.699,18.702,18.825,-0.191,-0.205,-0.859,-0.153,-0.018,-0.038,-0.015,-0.655,0.023
2024-08-19 21:00:00,18.661,18.692,18.7,18.824,-0.166,-0.21,-0.862,-0.18,-0.028,-0.041,-0.044,-0.654,0.067
2024-08-19 22:00:00,18.668,18.688,18.699,18.822,-0.104,-0.165,-0.816,-0.149,-0.027,-0.04,-0.061,-0.652,0.094
2024-08-19 23:00:00,18.668,18.684,18.698,18.82,-0.086,-0.16,-0.809,-0.136,-0.029,-0.041,-0.074,-0.65,0.114
2024-08-20 00:00:00,18.68,18.684,18.698,18.819,-0.019,-0.094,-0.739,-0.126,-0.031,-0.041,-0.075,-0.646,0.116
2024-08-20 01:00:00,18.693,18.685,18.697,18.818,0.042,-0.023,-0.663,-0.074,-0.024,-0.039,-0.065,-0.64,0.101
2024-08-20 02:00:00,18.685,18.685,18.697,18.817,0.001,-0.062,-0.696,-0.037,-0.019,-0.037,-0.062,-0.635,0.098
2024-08-20 03:00:00,18.689,18.686,18.697,18.815,0.017,-0.04,-0.669,-0.01,-0.014,-0.036,-0.057,-0.63,0.091
2024-08-20 04:00:00,18.681,18.685,18.696,18.814,-0.021,-0.08,-0.705,0.004,-0.011,-0.035,-0.059,-0.626,0.094
2024-08-20 05:00:00,18.69,18.686,18.696,18.813,0.022,-0.031,-0.651,0.013,-0.009,-0.034,-0.053,-0.621,0.085
2024-08-20 06:00:00,18.665,18.682,18.695,18.811,-0.094,-0.162,-0.779,-0.017,-0.014,-0.035,-0.068,-0.619,0.109
2024-08-20 07:00:00,18.688,18.683,18.695,18.81,0.025,-0.036,-0.649,-0.011,-0.013,-0.035,-0.061,-0.614,0.099
2024-08-20 08:00:00,18.714,18.689,18.695,18.809,0.133,0.098,-0.508,0.014,-0.008,-0.033,-0.035,-0.605,0.058
2024-08-20 09:00:00,18.74,18.698,18.697,18.808,0.223,0.229,-0.365,0.069,0.004,-0.03,0.006,-0.593,-0.01
2024-08-20 10:00:00,18.756,18.709,18.699,18.808,0.255,0.306,-0.274,0.12,0.016,-0.026,0.051,-0.579,-0.089
2024-08-20 11:00:00,18.769,18.72,18.701,18.807,0.264,0.361,-0.204,0.2,0.036,-0.02,0.097,-0.563,-0.172
2024-08-20 12:00:00,18.861,18.745,18.707,18.808,0.616,0.82,0.28,0.332,0.067,-0.011,0.203,-0.536,-0.38
2024-08-20 13:00:00,18.761,18.748,18.709,18.807,0.069,0.278,-0.247,0.318,0.074,-0.008,0.209,-0.523,-0.398
2024-08-20 14:00:00,18.898,18.775,18.716,18.808,0.655,0.975,0.478,0.414,0.102,0.0,0.318,-0.492,-0.647
2024-08-20 15:00:00,18.897,18.798,18.722,18.809,0.529,0.933,0.466,0.475,0.125,0.008,0.402,-0.462,-0.869
