date,close,ema10,ema55,ema200,dist_p10,dist_p55,dist_p200,slope10,slope55,slope200,dist_10_55,dist_55_200,ratio_armonico
2024-07-23 13:00:00,19834.59,19793.988,19767.082,19973.572,0.205,0.342,-0.696,0.169,0.044,-0.042,0.136,-1.034,-0.132
2024-07-23 14:00:00,19798.09,19794.734,19768.19,19971.826,0.017,0.151,-0.87,0.147,0.044,-0.041,0.134,-1.02,-0.132
2024-07-23 15:00:00,19863.84,19807.298,19771.606,19970.751,0.285,0.466,-0.535,0.176,0.053,-0.038,0.181,-0.997,-0.181
2024-07-23 16:00:00,19779.09,19802.17,19771.873,19968.844,-0.117,0.037,-0.95,0.102,0.043,-0.04,0.153,-0.986,-0.155
2024-07-23 17:00:00,19808.59,19803.337,19773.184,19967.25,0.027,0.179,-0.795,0.093,0.044,-0.039,0.152,-0.972,-0.157
2024-07-23 18:00:00,19805.47,19803.725,19774.337,19965.64,0.009,0.157,-0.802,0.049,0.037,-0.04,0.149,-0.958,-0.155
2024-07-23 19:00:00,19753.87,19794.66,19773.606,19963.533,-0.206,-0.1,-1.05,0.0,0.027,-0.042,0.106,-0.951,-0.112
2024-07-23 20:00:00,19788.19,19793.484,19774.127,19961.788,-0.027,0.071,-0.87,-0.07,0.013,-0.045,0.098,-0.94,-0.104
2024-07-23 22:00:00,19649.44,19767.294,19769.674,19958.68,-0.596,-0.608,-1.549,-0.176,-0.011,-0.051,-0.012,-0.947,0.013
2024-07-23 23:00:00,19625.31,19741.479,19764.518,19955.363,-0.588,-0.704,-1.654,-0.312,-0.044,-0.06,-0.117,-0.956,0.122
2024-07-24 00:00:00,19660.44,19726.744,19760.801,19952.429,-0.336,-0.508,-1.463,-0.389,-0.068,-0.066,-0.172,-0.96,0.179
2024-07-24 01:00:00,19647.81,19712.393,19756.766,19949.397,-0.328,-0.551,-1.512,-0.416,-0.085,-0.071,-0.225,-0.966,0.233
2024-07-24 02:00:00,19650.69,19701.174,19752.977,19946.425,-0.256,-0.518,-1.483,-0.466,-0.107,-0.077,-0.262,-0.97,0.27
2024-07-24 03:00:00,19631.94,19688.586,19748.655,19943.296,-0.288,-0.591,-1.561,-0.398,-0.106,-0.077,-0.304,-0.976,0.312
2024-07-24 04:00:00,19561.94,19665.559,19741.986,19939.501,-0.527,-0.912,-1.894,-0.385,-0.114,-0.079,-0.387,-0.991,0.391
2024-07-24 05:00:00,19596.31,19652.969,19736.783,19936.087,-0.288,-0.712,-1.704,-0.374,-0.122,-0.082,-0.425,-1.0,0.425
2024-07-24 06:00:00,19554.06,19634.985,19730.258,19932.285,-0.412,-0.893,-1.898,-0.393,-0.134,-0.086,-0.483,-1.014,0.476
2024-07-24 07:00:00,19549.94,19619.522,19723.818,19928.481,-0.355,-0.882,-1.899,-0.414,-0.148,-0.09,-0.529,-1.027,0.515
2024-07-24 08:00:00,19578.94,19612.144,19718.644,19925.003,-0.169,-0.708,-1.737,-0.388,-0.152,-0.092,-0.54,-1.036,0.521
2024-07-24 09:00:00,19549.69,19600.789,19712.609,19921.268,-0.261,-0.826,-1.865,-0.329,-0.149,-0.091,-0.567,-1.047,0.542
2024-07-24 10:00:00,19548.56,19591.293,19706.751,19917.56,-0.218,-0.803,-1.853,-0.314,-0.152,-0.093,-0.586,-1.058,0.554
2024-07-24 11:00:00,19535.81,19581.205,19700.646,19913.761,-0.232,-0.837,-1.898,-0.274,-0.15,-0.093,-0.606,-1.07,0.567
2024-07-24 12:00:00,19466.06,19560.269,19692.267,19909.307,-0.482,-1.149,-2.226,-0.302,-0.16,-0.096,-0.67,-1.09,0.615
2024-07-24 13:00:00,19344.96,19521.122,19679.864,19903.691,-0.902,-1.702,-2.807,-0.464,-0.197,-0.107,-0.807,-1.125,0.717
2024-07-24 14:00:00,19268.46,19475.184,19665.171,19897.371,-1.061,-2.017,-3.161,-0.641,-0.241,-0.12,-0.966,-1.167,0.828
2024-07-24 15:00:00,19192.21,19423.734,19648.279,19890.354,-1.192,-2.321,-3.51,-0.855,-0.297,-0.137,-1.143,-1.217,0.939
2024-07-24 16:00:00,19154.46,19374.775,19630.643,19883.032,-1.137,-2.426,-3.664,-1.054,-0.355,-0.154,-1.303,-1.269,1.027
2024-07-24 17:00:00,19152.71,19334.4,19613.574,19875.765,-0.94,-2.35,-3.638,-1.155,-0.4,-0.168,-1.423,-1.319,1.079
2024-07-24 18:00:00,19081.21,19288.365,19594.561,19867.859,-1.074,-2.62,-3.959,-1.192,-0.433,-0.18,-1.563,-1.376,1.136
2024-07-24 19:00:00,19038.24,19242.888,19574.692,19859.604,-1.063,-2.741,-4.136,-1.193,-0.46,-0.19,-1.695,-1.435,1.182
2024-07-24 20:00:00,19098.69,19216.67,19557.692,19852.033,-0.614,-2.347,-3.795,-1.066,-0.461,-0.193,-1.744,-1.483,1.176
2024-07-24 22:00:00,19114.68,19198.126,19541.87,19844.696,-0.435,-2.186,-3.679,-0.912,-0.452,-0.193,-1.759,-1.526,1.153
2024-07-24 23:00:00,19107.31,19181.614,19526.35,19837.359,-0.387,-2.146,-3.68,-0.79,-0.445,-0.193,-1.765,-1.568,1.126
2024-07-25 00:00:00,19128.81,19172.014,19512.152,19830.308,-0.225,-1.965,-3.538,-0.603,-0.421,-0.189,-1.743,-1.604,1.087
2024-07-25 01:00:00,19092.56,19157.567,19497.167,19822.968,-0.339,-2.075,-3.685,-0.443,-0.396,-0.184,-1.742,-1.644,1.06
2024-07-25 02:00:00,19068.56,19141.384,19481.86,19815.461,-0.38,-2.121,-3.769,-0.392,-0.388,-0.184,-1.748,-1.684,1.038
2024-07-25 03:00:00,19103.93,19134.574,19468.362,19808.381,-0.16,-1.872,-3.556,-0.331,-0.376,-0.183,-1.715,-1.717,0.999
2024-07-25 04:00:00,19090.56,19126.572,19454.869,19801.239,-0.188,-1.873,-3.589,-0.287,-0.366,-0.182,-1.687,-1.749,0.965
2024-07-25 05:00:00,19070.68,19116.41,19441.148,19793.969,-0.239,-1.906,-3.654,-0.29,-0.364,-0.183,-1.67,-1.782,0.937
2024-07-25 06:00:00,19080.18,19109.822,19428.256,19786.867,-0.155,-1.792,-3.571,-0.249,-0.353,-0.182,-1.639,-1.812,0.904
2024-07-25 07:00:00,19022.43,19093.933,19413.763,19779.261,-0.374,-2.016,-3.826,-0.248,-0.35,-0.183,-1.647,-1.848,0.892
