date,close,ema10,ema55,ema200,dist_p10,dist_p55,dist_p200,slope10,slope55,slope200,dist_10_55,dist_55_200,ratio_armonico
2009-12-27 22:00:00,18.74,,,,,,,,,,,,
2010-01-03 22:00:00,18.3,,,,,,,,,,,,
2010-01-10 22:00:00,18.27,,,,,,,,,,,,
2010-01-17 22:00:00,18.31,,,,,,,,,,,,
2010-01-24 22:00:00,18.15,,,,,,,,,,,,
2010-01-31 22:00:00,17.98,,,,,,,,,,,,
2010-02-07 22:00:00,17.64,,,,,,,,,,,,
2010-02-14 22:00:00,17.42,,,,,,,,,,,,
2010-02-21 22:00:00,17.41,,,,,,,,,,,,
2010-02-28 22:00:00,17.2,17.942,,,-4.136,,,,,,,,
2010-03-07 22:00:00,17.25,17.816,,,-3.178,,,,,,,,
2010-03-14 21:00:00,17.03,17.673,,,-3.64,,,,,,,,
2010-03-21 21:00:00,16.76,17.507,,,-4.268,,,,,,,,
2010-03-28 21:00:00,16.61,17.344,,,-4.232,,,,,,,,
2010-04-04 21:00:00,16.45,17.182,,,-4.258,,,-4.239,,,,,
2010-04-11 21:00:00,16.58,17.072,,,-2.883,,,-4.176,,,,,
2010-04-18 21:00:00,16.3,16.932,,,-3.731,,,-4.196,,,,,
2010-04-25 21:00:00,16.37,16.83,,,-2.731,,,-3.87,,,,,
2010-05-02 21:00:00,16.41,16.753,,,-2.049,,,-3.406,,,,,
2010-05-09 21:00:00,15.56,16.536,,,-5.904,,,-3.755,,,,,
2010-05-16 21:00:00,16.27,16.488,,,-1.322,,,-3.422,,,,,
2010-05-23 21:00:00,15.92,16.385,,,-2.836,,,-3.231,,,,,
2010-05-30 21:00:00,15.51,16.226,,,-4.411,,,-3.589,,,,,
2010-06-06 21:00:00,15.33,16.063,,,-4.562,,,-4.122,,,,,
2010-06-13 21:00:00,15.54,15.968,,,-2.679,,,-3.439,,,,,
2010-06-20 21:00:00,15.64,15.908,,,-1.686,,,-3.516,,,,,
2010-06-27 21:00:00,16.44,16.005,,,2.719,,,-2.318,,,,,
2010-07-04 21:00:00,16.14,16.029,,,0.69,,,-1.209,,,,,
2010-07-11 21:00:00,16.72,16.155,,,3.497,,,0.574,,,,,
2010-07-18 21:00:00,16.44,16.207,,,1.439,,,1.497,,,,,
2010-07-25 21:00:00,16.5,16.26,,,1.475,,,2.212,,,,,
2010-08-01 21:00:00,16.85,16.367,,,2.949,,,2.265,,,,,
2010-08-08 21:00:00,16.23,16.342,,,-0.688,,,1.952,,,,,
2010-08-15 21:00:00,16.22,16.32,,,-0.614,,,1.022,,,,,
2010-08-22 21:00:00,16.6,16.371,,,1.399,,,1.013,,,,,
2010-08-29 21:00:00,16.68,16.427,,,1.539,,,1.028,,,,,
2010-09-05 21:00:00,16.39,16.42,,,-0.185,,,0.324,,,,,
2010-09-12 21:00:00,16.7,16.471,,,1.389,,,0.789,,,,,
2010-09-19 21:00:00,16.92,16.553,,,2.218,,,1.426,,,,,
2010-09-26 21:00:00,17.27,16.683,,,3.517,,,1.907,,,,,
2010-10-03 21:00:00,17.3,16.795,,,3.005,,,2.241,,,,,
2010-10-10 21:00:00,17.38,16.902,,,2.83,,,2.931,,,,,
2010-10-17 21:00:00,17.21,16.958,,,1.488,,,2.953,,,,,
2010-10-24 21:00:00,17.22,17.005,,,1.262,,,2.734,,,,,
2010-10-31 21:00:00,17.12,17.026,,,0.551,,,2.056,,,,,
2010-11-07 22:00:00,16.9,17.003,,,-0.608,,,1.238,,,,,
2010-11-14 22:00:00,16.76,16.959,,,-1.174,,,0.34,,,,,
2010-11-21 22:00:00,16.54,16.883,,,-2.031,,,-0.441,,,,,
2010-11-28 22:00:00,16.55,16.822,,,-1.619,,,-1.077,,,,,
2010-12-05 22:00:00,16.47,16.758,,,-1.72,,,-1.574,,,,,
2010-12-12 22:00:00,16.35,16.684,,,-2.002,,,-1.878,,,,,
2010-12-19 22:00:00,16.23,16.601,,,-2.238,,,-2.108,,,,,
2010-12-26 22:00:00,16.52,16.587,,,-0.402,,,-1.754,,,,,
2011-01-02 22:00:00,15.79,16.442,,,-3.964,,,-2.262,,,,,
2011-01-09 22:00:00,16.11,16.381,16.755,,-1.657,-3.847,,-2.248,,,-2.227,,
2011-01-16 22:00:00,16.44,16.392,16.743,,0.292,-1.812,,-1.75,,,-2.097,,
2011-01-23 22:00:00,16.61,16.432,16.739,,1.085,-0.768,,-1.023,,,-1.833,,
2011-01-30 22:00:00,16.28,16.404,16.722,,-0.757,-2.644,,-1.1,,,-1.902,,
2011-02-06 22:00:00,16.3,16.385,16.707,,-0.52,-2.437,,-0.344,,,-1.927,,
2011-02-13 22:00:00,16.47,16.401,16.699,,0.423,-1.369,,0.117,-0.334,,-1.785,,
2011-02-20 22:00:00,16.67,16.45,16.698,,1.34,-0.165,,0.351,-0.273,,-1.485,,
2011-02-27 22:00:00,16.79,16.511,16.701,,1.687,0.533,,0.485,-0.225,,-1.134,,
2011-03-06 22:00:00,16.55,16.518,16.696,,0.191,-0.872,,0.697,-0.159,,-1.06,,
2011-03-13 21:00:00,17.09,16.622,16.71,,2.813,2.277,,1.448,0.015,,-0.522,,
2011-03-20 21:00:00,16.9,16.673,16.716,,1.362,1.098,,1.66,0.106,,-0.26,,
2011-03-27 21:00:00,16.85,16.705,16.721,,0.868,0.77,,1.553,0.141,,-0.096,,
2011-04-03 21:00:00,16.99,16.757,16.731,,1.391,1.549,,1.486,0.179,,0.156,,
2011-04-10 21:00:00,16.84,16.772,16.735,,0.405,0.629,,1.535,0.235,,0.223,,
2011-04-17 21:00:00,16.9,16.795,16.741,,0.624,0.952,,1.04,0.185,,0.327,,
2011-04-24 21:00:00,17.02,16.836,16.751,,1.092,1.609,,0.979,0.204,,0.511,,
2011-05-01 21:00:00,16.66,16.804,16.747,,-0.858,-0.521,,0.593,0.156,,0.339,,
2011-05-08 21:00:00,16.56,16.76,16.741,,-1.192,-1.079,,0.017,0.059,,0.114,,
2011-05-15 21:00:00,16.49,16.711,16.732,,-1.321,-1.444,,-0.366,-0.018,,-0.126,,
2011-05-22 21:00:00,16.61,16.692,16.727,,-0.494,-0.701,,-0.613,-0.079,,-0.209,,
2011-05-29 21:00:00,17.08,16.763,16.74,,1.892,2.031,,-0.435,-0.063,,0.137,,
2011-06-05 21:00:00,17.08,16.821,16.752,,1.543,1.957,,0.098,0.028,,0.409,,
2011-06-12 21:00:00,17.03,16.859,16.762,,1.017,1.599,,0.59,0.128,,0.576,,
2011-06-19 21:00:00,16.88,16.862,16.766,,0.104,0.679,,0.908,0.206,,0.574,,
2011-06-26 21:00:00,16.85,16.86,16.769,,-0.061,0.482,,1.006,0.25,,0.543,,
2011-07-03 21:00:00,16.58,16.809,16.762,,-1.364,-1.088,,0.277,0.135,,0.279,,
2011-07-10 21:00:00,16.61,16.773,16.757,,-0.972,-0.877,,-0.282,0.029,,0.096,,
2011-07-17 21:00:00,16.71,16.762,16.755,,-0.308,-0.271,,-0.576,-0.04,,0.037,,
2011-07-24 21:00:00,16.89,16.785,16.76,,0.626,0.775,,-0.46,-0.036,,0.148,,
2011-07-31 21:00:00,17.12,16.846,16.773,,1.627,2.069,,-0.085,0.023,,0.434,,
2011-08-07 21:00:00,17.54,16.972,16.8,,3.346,4.402,,0.968,0.226,,1.022,,
2011-08-14 21:00:00,17.7,17.104,16.833,,3.482,5.154,,1.976,0.451,,1.615,,
2011-08-21 21:00:00,18.07,17.28,16.877,,4.572,7.071,,3.093,0.724,,2.389,,
2011-08-28 21:00:00,17.62,17.342,16.903,,1.604,4.24,,3.318,0.854,,2.594,,
2011-09-04 21:00:00,17.33,17.34,16.918,,-0.056,2.432,,2.931,0.867,,2.489,,
2011-09-11 21:00:00,17.972,17.455,16.956,,2.963,5.99,,2.843,0.927,,2.94,,
2011-09-18 21:00:00,18.339,17.615,17.006,,4.108,7.842,,2.987,1.028,,3.586,,
2011-09-25 21:00:00,18.653,17.804,17.064,,4.77,9.311,,3.033,1.112,,4.335,,
2011-10-02 21:00:00,18.016,17.843,17.098,,0.971,5.366,,2.888,1.154,,4.353,,
2011-10-09 21:00:00,18.416,17.947,17.145,,2.615,7.412,,3.502,1.341,,4.675,,
2011-10-16 21:00:00,18.991,18.137,17.211,,4.709,10.339,,3.908,1.505,,5.377,,
2011-10-23 21:00:00,18.415,18.187,17.254,,1.25,6.724,,3.246,1.463,,5.407,,
2011-10-30 21:00:00,18.602,18.263,17.302,,1.86,7.513,,2.576,1.395,,5.55,,
2011-11-06 22:00:00,18.539,18.313,17.347,,1.235,6.874,,2.636,1.452,,5.571,,
2011-11-13 22:00:00,18.549,18.356,17.39,,1.052,6.668,,2.279,1.424,,5.557,,
2011-11-20 22:00:00,18.792,18.435,17.44,,1.936,7.755,,1.646,1.327,,5.708,,
2011-11-27 22:00:00,18.228,18.398,17.468,,-0.92,4.354,,1.157,1.237,,5.323,,
2011-12-04 22:00:00,18.165,18.355,17.493,,-1.039,3.841,,0.506,1.1,,4.931,,
2011-12-11 22:00:00,18.077,18.305,17.514,,-1.245,3.216,,-0.046,0.962,,4.517,,
2011-12-18 22:00:00,18.062,18.26,17.533,,-1.085,3.018,,-0.519,0.826,,4.149,,
2011-12-25 22:00:00,18.067,18.225,17.552,,-0.871,2.93,,-1.139,0.645,,3.835,,
2012-01-01 22:00:00,17.446,18.084,17.548,,-3.526,-0.583,,-1.707,0.461,,3.05,,
2012-01-08 22:00:00,17.24,17.93,17.537,,-3.848,-1.694,,-2.315,0.256,,2.24,,
2012-01-15 22:00:00,17.042,17.769,17.52,,-4.091,-2.728,,-2.927,0.035,,1.421,,
2012-01-22 22:00:00,17.095,17.646,17.505,,-3.124,-2.339,,-3.364,-0.163,,0.809,,
2012-01-29 22:00:00,16.663,17.467,17.474,,-4.608,-4.646,,-4.158,-0.443,,-0.041,,
2012-02-05 22:00:00,16.873,17.359,17.453,,-2.8,-3.321,,-4.005,-0.544,,-0.536,,
2012-02-12 22:00:00,16.788,17.256,17.429,,-2.708,-3.677,,-3.763,-0.617,,-0.997,,
2012-02-19 22:00:00,17.353,17.273,17.427,,0.463,-0.42,,-2.788,-0.532,,-0.879,,
2012-02-26 22:00:00,16.843,17.195,17.406,,-2.048,-3.234,,-2.557,-0.565,,-1.21,,
2012-03-04 22:00:00,16.6,17.087,17.377,,-2.85,-4.472,,-2.179,-0.558,,-1.669,,
2012-03-11 21:00:00,16.699,17.016,17.353,,-1.867,-3.77,,-1.977,-0.575,,-1.939,,
2012-03-18 21:00:00,16.925,17.0,17.337,,-0.441,-2.381,,-1.484,-0.527,,-1.949,,
2012-03-25 21:00:00,17.083,17.015,17.328,,0.399,-1.418,,-1.498,-0.564,,-1.81,,
2012-04-01 21:00:00,17.017,17.015,17.317,,0.012,-1.733,,-1.047,-0.509,,-1.744,,
2012-04-08 21:00:00,17.245,17.057,17.315,,1.102,-0.403,,-0.175,-0.359,,-1.489,,
2012-04-15 21:00:00,17.312,17.103,17.314,,1.218,-0.017,,0.511,-0.22,,-1.221,,
2012-04-22 21:00:00,17.187,17.118,17.31,,0.398,-0.713,,0.699,-0.159,,-1.107,,
2012-04-29 21:00:00,17.241,17.141,17.307,,0.584,-0.386,,0.74,-0.12,,-0.964,,
2012-05-06 21:00:00,17.506,17.207,17.315,,1.739,1.108,,1.128,-0.015,,-0.621,,
2012-05-13 21:00:00,17.653,17.288,17.327,,2.109,1.882,,1.356,0.069,,-0.222,,
2012-05-20 21:00:00,17.574,17.34,17.335,,1.347,1.373,,1.385,0.121,,0.026,,
2012-05-27 21:00:00,17.766,17.417,17.351,,2.003,2.395,,1.748,0.236,,0.384,,
2012-06-03 21:00:00,17.427,17.419,17.354,,0.043,0.422,,1.625,0.266,,0.378,,
2012-06-10 21:00:00,17.612,17.454,17.363,,0.903,1.434,,1.436,0.278,,0.527,,
2012-06-17 21:00:00,17.398,17.444,17.364,,-0.266,0.193,,0.901,0.216,,0.46,,
2012-06-24 21:00:00,16.876,17.341,17.347,,-2.679,-2.713,,0.004,0.064,,-0.034,,
2012-07-01 21:00:00,16.481,17.184,17.316,,-4.093,-4.82,,-1.339,-0.203,,-0.758,,
2012-07-08 21:00:00,16.264,17.017,17.278,,-4.424,-5.868,,-2.308,-0.435,,-1.511,,
2012-07-15 21:00:00,16.234,16.875,17.241,,-3.795,-5.838,,-3.32,-0.702,,-2.123,,
2012-07-22 21:00:00,16.314,16.773,17.208,,-2.738,-5.197,,-3.848,-0.9,,-2.528,,
2012-07-29 21:00:00,16.26,16.68,17.174,,-2.513,-5.319,,-3.812,-0.996,,-2.878,,
2012-08-05 21:00:00,16.084,16.571,17.135,,-2.941,-6.134,,-3.568,-1.044,,-3.29,,
2012-08-12 21:00:00,16.189,16.502,17.101,,-1.895,-5.334,,-3.028,-1.024,,-3.505,,
2012-08-19 21:00:00,16.501,16.501,17.08,,-0.006,-3.391,,-2.212,-0.935,,-3.385,,
2012-08-26 21:00:00,16.615,16.522,17.063,,0.561,-2.627,,-1.494,-0.84,,-3.171,,
2012-09-02 21:00:00,16.629,16.541,17.048,,0.526,-2.458,,-0.828,-0.735,,-2.969,,
2012-09-09 21:00:00,16.692,16.569,17.035,,0.745,-2.011,,-0.014,-0.584,,-2.736,,
2012-09-16 21:00:00,16.712,16.595,17.023,,0.707,-1.828,,0.565,-0.455,,-2.517,,
2012-09-23 21:00:00,16.542,16.585,17.006,,-0.263,-2.732,,0.507,-0.431,,-2.475,,
2012-09-30 21:00:00,16.675,16.602,16.994,,0.443,-1.878,,0.481,-0.403,,-2.311,,
2012-10-07 21:00:00,16.659,16.612,16.982,,0.28,-1.907,,0.426,-0.383,,-2.181,,
2012-10-14 21:00:00,16.775,16.642,16.975,,0.802,-1.177,,0.439,-0.352,,-1.964,,
2012-10-21 21:00:00,16.838,16.677,16.97,,0.964,-0.778,,0.496,-0.313,,-1.725,,
2012-10-28 21:00:00,16.72,16.685,16.961,,0.209,-1.422,,0.602,-0.265,,-1.628,,
2012-11-04 22:00:00,16.769,16.7,16.954,,0.412,-1.092,,0.595,-0.236,,-1.498,,
2012-11-11 22:00:00,16.726,16.705,16.946,,0.126,-1.299,,0.56,-0.213,,-1.423,,
2012-11-18 22:00:00,16.803,16.723,16.941,,0.478,-0.816,,0.488,-0.2,,-1.288,,
2012-11-25 22:00:00,16.821,16.741,16.937,,0.482,-0.681,,0.38,-0.196,,-1.157,,
2012-12-02 22:00:00,16.621,16.719,16.925,,-0.588,-1.801,,0.202,-0.21,,-1.22,,
2012-12-09 22:00:00,16.776,16.729,16.92,,0.281,-0.849,,0.173,-0.201,,-1.128,,
2012-12-16 22:00:00,17.056,16.789,16.925,,1.594,0.777,,0.501,-0.125,,-0.805,,
2012-12-23 22:00:00,17.227,16.868,16.936,,2.123,1.717,,0.871,-0.031,,-0.398,,
2012-12-30 22:00:00,16.663,16.831,16.926,,-0.997,-1.553,,0.54,-0.063,,-0.561,,
2013-01-06 22:00:00,16.877,16.839,16.924,,0.224,-0.279,,0.721,-0.007,,-0.501,,
2013-01-13 22:00:00,16.863,16.844,16.922,,0.116,-0.347,,0.684,0.012,,-0.463,,
2013-01-20 22:00:00,17.079,16.887,16.928,,1.141,0.895,,0.582,0.016,,-0.243,,
