date,close,ema10,ema55,ema200,dist_p10,dist_p55,dist_p200,slope10,slope55,slope200,dist_10_55,dist_55_200,ratio_armonico
1989-11-07 22:00:00,2.627,,,,,,,,,,,,
1989-11-08 22:00:00,2.628,,,,,,,,,,,,
1989-11-09 22:00:00,2.629,,,,,,,,,,,,
1989-11-12 22:00:00,2.629,,,,,,,,,,,,
1989-11-13 22:00:00,2.632,,,,,,,,,,,,
1989-11-14 22:00:00,2.633,,,,,,,,,,,,
1989-11-15 22:00:00,2.635,,,,,,,,,,,,
1989-11-16 22:00:00,2.636,,,,,,,,,,,,
1989-11-19 22:00:00,2.624,,,,,,,,,,,,
1989-11-20 22:00:00,2.637,2.631,,,0.228,,,,,,,,
1989-11-21 22:00:00,2.641,2.633,,,0.311,,,,,,,,
1989-11-23 22:00:00,2.642,2.634,,,0.285,,,,,,,,
1989-11-26 22:00:00,2.644,2.636,,,0.295,,,,,,,,
1989-11-27 22:00:00,2.647,2.638,,,0.334,,,,,,,,
1989-11-28 22:00:00,2.648,2.64,,,0.304,,,0.341,,,,,
1989-11-29 22:00:00,2.649,2.642,,,0.28,,,0.334,,,,,
1989-11-30 22:00:00,2.637,2.641,,,-0.143,,,0.238,,,,,
1989-12-03 22:00:00,2.651,2.643,,,0.317,,,0.243,,,,,
1989-12-04 22:00:00,2.654,2.645,,,0.352,,,0.247,,,,,
1989-12-05 22:00:00,2.655,2.647,,,0.319,,,0.25,,,,,
1989-12-06 22:00:00,2.656,2.648,,,0.291,,,0.253,,,,,
1989-12-07 22:00:00,2.657,2.65,,,0.269,,,0.345,,,,,
1989-12-10 22:00:00,2.658,2.651,,,0.251,,,0.33,,,,,
1989-12-11 22:00:00,2.661,2.653,,,0.298,,,0.318,,,,,
1989-12-12 22:00:00,2.661,2.655,,,0.243,,,0.301,,,,,
1989-12-13 22:00:00,2.663,2.656,,,0.261,,,0.294,,,,,
1989-12-14 22:00:00,2.663,2.657,,,0.213,,,0.282,,,,,
1989-12-17 22:00:00,2.657,2.657,,,-0.01,,,0.224,,,,,
1989-12-18 22:00:00,2.657,2.657,,,-0.008,,,0.155,,,,,
1989-12-19 22:00:00,2.665,2.659,,,0.239,,,0.154,,,,,
1989-12-20 22:00:00,2.665,2.66,,,0.196,,,0.14,,,,,
1989-12-21 22:00:00,2.665,2.661,,,0.16,,,0.128,,,,,
1989-12-26 22:00:00,2.676,2.664,,,0.469,,,0.235,,,,,
1989-12-27 22:00:00,2.677,2.666,,,0.414,,,0.329,,,,,
1989-12-28 22:00:00,2.677,2.668,,,0.338,,,0.351,,,,,
1990-01-01 22:00:00,2.677,2.67,,,0.277,,,0.369,,,,,
1990-01-02 22:00:00,2.682,2.672,,,0.379,,,0.418,,,,,
1990-01-03 22:00:00,2.682,2.674,,,0.31,,,0.383,,,,,
1990-01-04 22:00:00,2.683,2.675,,,0.284,,,0.354,,,,,
1990-01-07 22:00:00,2.682,2.677,,,0.202,,,0.323,,,,,
1990-01-08 22:00:00,2.686,2.678,,,0.287,,,0.326,,,,,
1990-01-09 22:00:00,2.686,2.68,,,0.235,,,0.293,,,,,
1990-01-10 22:00:00,2.686,2.681,,,0.192,,,0.267,,,,,
1990-01-11 22:00:00,2.679,2.681,,,-0.056,,,0.191,,,,,
1990-01-15 22:00:00,2.679,2.68,,,-0.046,,,0.136,,,,,
1990-01-16 22:00:00,2.695,2.683,,,0.45,,,0.172,,,,,
1990-01-17 22:00:00,2.696,2.685,,,0.398,,,0.209,,,,,
