Date,Message
2024-08-22T13:00:00.000-00:00,"2024-08-22 13:00,21.632,21.562,21.288,20.934,0.323,1.617,3.336,0.219,0.274,0.158,1.289,1.692,0.762"
2024-08-22T14:00:00.000-00:00,"2024-08-22 14:00,21.578,21.565,21.298,20.94,0.059,1.313,3.046,0.226,0.273,0.159,1.253,1.71,0.733"
2024-08-22T15:00:00.000-00:00,"2024-08-22 15:00,21.61,21.573,21.309,20.947,0.169,1.409,3.165,0.226,0.271,0.16,1.239,1.731,0.716"
2024-08-22T16:00:00.000-00:00,"2024-08-22 16:00,21.597,21.577,21.319,20.953,0.09,1.301,3.072,0.258,0.276,0.162,1.21,1.748,0.692"
2024-08-22T17:00:00.000-00:00,"2024-08-22 17:00,21.598,21.581,21.329,20.96,0.078,1.26,3.047,0.16,0.256,0.158,1.18,1.765,0.669"
2024-08-22T18:00:00.000-00:00,"2024-08-22 18:00,21.643,21.592,21.341,20.966,0.234,1.417,3.227,0.14,0.249,0.156,1.18,1.785,0.661"
2024-08-22T19:00:00.000-00:00,"2024-08-22 19:00,21.632,21.6,21.351,20.973,0.151,1.317,3.144,0.161,0.249,0.157,1.165,1.803,0.646"
2024-08-22T20:00:00.000-00:00,"2024-08-22 20:00,21.697,21.617,21.363,20.98,0.369,1.562,3.417,0.205,0.254,0.16,1.189,1.827,0.651"
2024-08-22T21:00:00.000-00:00,"2024-08-22 21:00,21.69,21.631,21.375,20.987,0.276,1.474,3.35,0.247,0.261,0.163,1.196,1.848,0.647"
2024-08-22T22:00:00.000-00:00,"2024-08-22 22:00,21.681,21.64,21.386,20.994,0.189,1.378,3.27,0.271,0.265,0.165,1.187,1.867,0.636"
2024-08-22T23:00:00.000-00:00,"2024-08-22 23:00,21.681,21.647,21.397,21.001,0.157,1.33,3.239,0.254,0.262,0.165,1.172,1.884,0.622"
2024-08-23T00:00:00.000-00:00,"2024-08-23 00:00,21.684,21.654,21.407,21.008,0.14,1.297,3.221,0.252,0.261,0.166,1.155,1.9,0.608"
2024-08-23T01:00:00.000-00:00,"2024-08-23 01:00,21.72,21.666,21.418,21.015,0.247,1.408,3.353,0.225,0.255,0.165,1.158,1.918,0.604"
2024-08-23T02:00:00.000-00:00,"2024-08-23 02:00,21.683,21.669,21.427,21.021,0.063,1.191,3.145,0.177,0.245,0.163,1.127,1.931,0.584"
2024-08-23T03:00:00.000-00:00,"2024-08-23 03:00,21.675,21.67,21.436,21.028,0.021,1.112,3.075,0.14,0.235,0.161,1.09,1.942,0.562"
2024-08-23T04:00:00.000-00:00,"2024-08-23 04:00,21.67,21.67,21.445,21.034,-0.001,1.05,3.02,0.105,0.225,0.159,1.051,1.95,0.539"
2024-08-23T05:00:00.000-00:00,"2024-08-23 05:00,21.68,21.672,21.453,21.041,0.036,1.056,3.036,0.082,0.216,0.157,1.019,1.959,0.52"
2024-08-23T06:00:00.000-00:00,"2024-08-23 06:00,21.701,21.677,21.462,21.047,0.112,1.116,3.107,0.051,0.205,0.155,1.003,1.969,0.509"
2024-08-23T07:00:00.000-00:00,"2024-08-23 07:00,21.643,21.671,21.468,21.053,-0.129,0.813,2.801,0.009,0.191,0.151,0.944,1.971,0.479"
2024-08-23T08:00:00.000-00:00,"2024-08-23 08:00,21.655,21.668,21.475,21.059,-0.06,0.838,2.828,-0.009,0.181,0.149,0.899,1.974,0.455"
2024-08-23T09:00:00.000-00:00,"2024-08-23 09:00,21.637,21.662,21.481,21.065,-0.116,0.728,2.716,-0.035,0.169,0.146,0.845,1.974,0.428"
2024-08-23T10:00:00.000-00:00,"2024-08-23 10:00,21.63,21.656,21.486,21.071,-0.124,0.668,2.653,-0.07,0.154,0.142,0.793,1.972,0.402"
2024-08-23T11:00:00.000-00:00,"2024-08-23 11:00,21.571,21.641,21.489,21.076,-0.325,0.379,2.348,-0.167,0.127,0.134,0.706,1.962,0.36"
2024-08-23T12:00:00.000-00:00,"2024-08-23 12:00,21.48,21.611,21.489,21.08,-0.61,-0.043,1.897,-0.274,0.095,0.125,0.571,1.941,0.294"
2024-08-23T13:00:00.000-00:00,"2024-08-23 13:00,21.406,21.574,21.486,21.083,-0.78,-0.372,1.532,-0.433,0.05,0.112,0.411,1.911,0.215"
2024-08-23T14:00:00.000-00:00,"2024-08-23 14:00,21.331,21.53,21.48,21.085,-0.922,-0.693,1.167,-0.611,-0.002,0.097,0.231,1.873,0.123"
2024-08-23T15:00:00.000-00:00,"2024-08-23 15:00,21.344,21.496,21.475,21.088,-0.709,-0.613,1.213,-0.74,-0.05,0.082,0.096,1.837,0.052"
2024-08-23T16:00:00.000-00:00,"2024-08-23 16:00,21.276,21.456,21.468,21.09,-0.839,-0.895,0.884,-0.853,-0.097,0.067,-0.057,1.795,-0.032"
2024-08-23T17:00:00.000-00:00,"2024-08-23 17:00,21.327,21.433,21.463,21.092,-0.492,-0.634,1.115,-0.827,-0.119,0.059,-0.142,1.759,-0.081"
2024-08-23T18:00:00.000-00:00,"2024-08-23 18:00,21.344,21.417,21.459,21.095,-0.338,-0.535,1.183,-0.73,-0.125,0.056,-0.198,1.727,-0.114"
2024-08-23T19:00:00.000-00:00,"2024-08-23 19:00,21.349,21.404,21.455,21.097,-0.259,-0.495,1.192,-0.584,-0.117,0.056,-0.237,1.696,-0.14"
2024-08-23T20:00:00.000-00:00,"2024-08-23 20:00,21.394,21.402,21.453,21.1,-0.04,-0.276,1.392,-0.436,-0.105,0.058,-0.235,1.672,-0.141"
2024-08-25T22:00:00.000-00:00,"2024-08-25 22:00,21.481,21.417,21.454,21.104,0.302,0.128,1.789,-0.183,-0.067,0.067,-0.173,1.658,-0.104"
2024-08-25T23:00:00.000-00:00,"2024-08-25 23:00,21.502,21.432,21.456,21.108,0.325,0.215,1.866,-0.002,-0.036,0.075,-0.109,1.647,-0.066"
2024-08-26T00:00:00.000-00:00,"2024-08-26 00:00,21.517,21.448,21.458,21.112,0.322,0.274,1.917,0.145,-0.006,0.082,-0.048,1.638,-0.029"
2024-08-26T01:00:00.000-00:00,"2024-08-26 01:00,21.486,21.455,21.459,21.116,0.146,0.126,1.753,0.235,0.017,0.088,-0.02,1.625,-0.012"
2024-08-26T02:00:00.000-00:00,"2024-08-26 02:00,21.494,21.462,21.46,21.119,0.149,0.156,1.771,0.277,0.033,0.091,0.007,1.613,0.005"
2024-08-26T03:00:00.000-00:00,"2024-08-26 03:00,21.47,21.463,21.46,21.123,0.031,0.044,1.642,0.216,0.03,0.09,0.013,1.598,0.008"
2024-08-26T04:00:00.000-00:00,"2024-08-26 04:00,21.481,21.466,21.461,21.126,0.067,0.091,1.677,0.159,0.026,0.088,0.024,1.584,0.015"
2024-08-26T05:00:00.000-00:00,"2024-08-26 05:00,21.465,21.466,21.461,21.13,-0.007,0.015,1.584,0.086,0.016,0.085,0.022,1.568,0.014"
2024-08-26T06:00:00.000-00:00,"2024-08-26 06:00,21.504,21.473,21.463,21.134,0.143,0.19,1.751,0.085,0.018,0.085,0.047,1.558,0.03"
2024-08-26T07:00:00.000-00:00,"2024-08-26 07:00,21.476,21.473,21.463,21.137,0.011,0.058,1.602,0.055,0.015,0.083,0.047,1.543,0.031"
2024-08-26T08:00:00.000-00:00,"2024-08-26 08:00,21.483,21.475,21.464,21.14,0.036,0.088,1.619,0.056,0.016,0.083,0.052,1.53,0.034"
2024-08-26T09:00:00.000-00:00,"2024-08-26 09:00,21.456,21.472,21.464,21.144,-0.071,-0.034,1.479,0.025,0.012,0.081,0.037,1.514,0.025"
2024-08-26T10:00:00.000-00:00,"2024-08-26 10:00,21.414,21.461,21.462,21.146,-0.22,-0.223,1.266,-0.022,0.003,0.078,-0.003,1.492,-0.002"
2024-08-26T11:00:00.000-00:00,"2024-08-26 11:00,21.433,21.456,21.461,21.149,-0.109,-0.132,1.34,-0.079,-0.009,0.073,-0.023,1.474,-0.015"
2024-08-26T12:00:00.000-00:00,"2024-08-26 12:00,21.438,21.453,21.46,21.152,-0.069,-0.104,1.351,-0.096,-0.015,0.071,-0.034,1.456,-0.023"
2024-08-26T13:00:00.000-00:00,"2024-08-26 13:00,21.464,21.455,21.46,21.155,0.042,0.016,1.459,-0.095,-0.018,0.069,-0.025,1.442,-0.018"
2024-08-26T14:00:00.000-00:00,"2024-08-26 14:00,21.66,21.492,21.467,21.16,0.782,0.898,2.362,0.095,0.017,0.078,0.115,1.452,0.079"
2024-08-26T15:00:00.000-00:00,"2024-08-26 15:00,21.666,21.524,21.474,21.165,0.661,0.892,2.366,0.291,0.058,0.089,0.229,1.461,0.157"
2024-08-26T16:00:00.000-00:00,"2024-08-26 16:00,21.636,21.544,21.48,21.17,0.426,0.725,2.201,0.41,0.09,0.098,0.297,1.466,0.203"
2024-08-26T17:00:00.000-00:00,"2024-08-26 17:00,21.602,21.555,21.484,21.174,0.221,0.548,2.022,0.475,0.114,0.105,0.326,1.466,0.223"
2024-08-26T18:00:00.000-00:00,"2024-08-26 18:00,21.572,21.558,21.488,21.178,0.067,0.394,1.861,0.481,0.128,0.109,0.327,1.462,0.223"
2024-08-26T19:00:00.000-00:00,"2024-08-26 19:00,21.615,21.568,21.492,21.182,0.219,0.574,2.044,0.355,0.116,0.106,0.354,1.462,0.242"
2024-08-26T20:00:00.000-00:00,"2024-08-26 20:00,21.654,21.584,21.498,21.187,0.325,0.726,2.203,0.28,0.11,0.104,0.4,1.467,0.272"
2024-08-26T21:00:00.000-00:00,"2024-08-26 21:00,21.659,21.597,21.504,21.192,0.284,0.721,2.204,0.248,0.11,0.104,0.436,1.472,0.296"
2024-08-26T22:00:00.000-00:00,"2024-08-26 22:00,21.661,21.609,21.509,21.196,0.242,0.706,2.193,0.253,0.116,0.106,0.464,1.476,0.314"
2024-08-26T23:00:00.000-00:00,"2024-08-26 23:00,21.648,21.616,21.514,21.201,0.147,0.622,2.109,0.271,0.124,0.108,0.474,1.478,0.32"
2024-08-27T00:00:00.000-00:00,"2024-08-27 00:00,21.659,21.624,21.519,21.206,0.161,0.648,2.137,0.258,0.127,0.109,0.485,1.48,0.328"
2024-08-27T01:00:00.000-00:00,"2024-08-27 01:00,21.687,21.635,21.525,21.21,0.239,0.751,2.247,0.239,0.128,0.11,0.511,1.486,0.344"
2024-08-27T02:00:00.000-00:00,"2024-08-27 02:00,21.688,21.645,21.531,21.215,0.201,0.73,2.231,0.22,0.128,0.11,0.528,1.49,0.355"
2024-08-27T03:00:00.000-00:00,"2024-08-27 03:00,21.694,21.654,21.537,21.22,0.186,0.73,2.235,0.208,0.129,0.11,0.543,1.495,0.363"
2024-08-27T04:00:00.000-00:00,"2024-08-27 04:00,21.695,21.661,21.543,21.225,0.154,0.705,2.215,0.209,0.132,0.111,0.551,1.499,0.368"
2024-08-27T05:00:00.000-00:00,"2024-08-27 05:00,21.696,21.668,21.548,21.229,0.13,0.685,2.197,0.202,0.133,0.112,0.554,1.502,0.369"
2024-08-27T06:00:00.000-00:00,"2024-08-27 06:00,21.641,21.663,21.551,21.233,-0.102,0.414,1.918,0.126,0.121,0.109,0.516,1.498,0.345"
2024-08-27T07:00:00.000-00:00,"2024-08-27 07:00,21.663,21.663,21.555,21.238,0,0.497,2.001,0.082,0.112,0.106,0.498,1.496,0.333"
2024-08-27T08:00:00.000-00:00,"2024-08-27 08:00,21.675,21.665,21.56,21.242,0.045,0.533,2.036,0.05,0.105,0.104,0.488,1.496,0.326"
2024-08-27T09:00:00.000-00:00,"2024-08-27 09:00,21.68,21.668,21.564,21.246,0.058,0.539,2.042,0.029,0.099,0.103,0.481,1.495,0.322"
2024-08-27T10:00:00.000-00:00,"2024-08-27 10:00,21.723,21.678,21.57,21.251,0.208,0.71,2.219,0.046,0.1,0.103,0.501,1.499,0.334"
2024-08-27T11:00:00.000-00:00,"2024-08-27 11:00,21.689,21.68,21.574,21.255,0.043,0.533,2.04,0.078,0.104,0.104,0.49,1.498,0.327"
2024-08-27T12:00:00.000-00:00,"2024-08-27 12:00,21.757,21.694,21.58,21.26,0.292,0.818,2.336,0.143,0.116,0.107,0.525,1.505,0.349"
2024-08-27T13:00:00.000-00:00,"2024-08-27 13:00,21.884,21.728,21.591,21.267,0.718,1.357,2.905,0.293,0.147,0.116,0.635,1.527,0.416"
2024-08-27T14:00:00.000-00:00,"2024-08-27 14:00,21.97,21.772,21.605,21.274,0.908,1.69,3.274,0.483,0.189,0.128,0.775,1.557,0.498"
2024-08-27T15:00:00.000-00:00,"2024-08-27 15:00,21.933,21.802,21.617,21.28,0.604,1.466,3.069,0.572,0.217,0.137,0.856,1.581,0.542"
2024-08-27T16:00:00.000-00:00,"2024-08-27 16:00,21.971,21.832,21.629,21.287,0.635,1.581,3.214,0.705,0.256,0.149,0.94,1.607,0.585"
2024-08-27T17:00:00.000-00:00,"2024-08-27 17:00,21.977,21.859,21.642,21.294,0.542,1.551,3.209,0.761,0.284,0.158,1.003,1.633,0.614"
2024-08-27T18:00:00.000-00:00,"2024-08-27 18:00,22.046,21.893,21.656,21.301,0.699,1.8,3.495,0.756,0.3,0.164,1.093,1.665,0.656"
2024-08-27T19:00:00.000-00:00,"2024-08-27 19:00,22.039,21.919,21.67,21.309,0.545,1.702,3.425,0.675,0.301,0.165,1.152,1.694,0.68"
2024-08-27T20:00:00.000-00:00,"2024-08-27 20:00,22.1,21.952,21.685,21.317,0.673,1.913,3.674,0.69,0.317,0.171,1.231,1.729,0.712"
2024-08-27T21:00:00.000-00:00,"2024-08-27 21:00,22.103,21.979,21.7,21.324,0.56,1.855,3.649,0.673,0.327,0.176,1.288,1.761,0.731"
2024-08-27T22:00:00.000-00:00,"2024-08-27 22:00,22.13,22.007,21.715,21.332,0.561,1.911,3.74,0.678,0.341,0.181,1.342,1.795,0.748"
2024-08-27T23:00:00.000-00:00,"2024-08-27 23:00,22.117,22.027,21.73,21.34,0.408,1.781,3.639,0.612,0.34,0.182,1.367,1.825,0.749"
2024-08-28T00:00:00.000-00:00,"2024-08-28 00:00,22.098,22.04,21.743,21.348,0.264,1.633,3.514,0.55,0.337,0.183,1.366,1.851,0.738"
2024-08-28T01:00:00.000-00:00,"2024-08-28 01:00,22.029,22.038,21.753,21.355,-0.04,1.269,3.159,0.39,0.313,0.178,1.309,1.866,0.701"
2024-08-28T02:00:00.000-00:00,"2024-08-28 02:00,22.002,22.031,21.762,21.361,-0.133,1.103,3.001,0.236,0.286,0.172,1.238,1.877,0.659"
2024-08-28T03:00:00.000-00:00,"2024-08-28 03:00,22.029,22.031,21.772,21.368,-0.008,1.183,3.096,0.109,0.259,0.165,1.192,1.89,0.63"
2024-08-28T04:00:00.000-00:00,"2024-08-28 04:00,21.976,22.021,21.779,21.374,-0.203,0.907,2.819,-0.027,0.226,0.157,1.112,1.895,0.587"
2024-08-28T05:00:00.000-00:00,"2024-08-28 05:00,21.969,22.012,21.786,21.38,-0.192,0.843,2.758,-0.128,0.197,0.149,1.037,1.899,0.546"
2024-08-28T06:00:00.000-00:00,"2024-08-28 06:00,21.928,21.996,21.791,21.385,-0.31,0.631,2.54,-0.188,0.173,0.143,0.944,1.897,0.498"
2024-08-28T07:00:00.000-00:00,"2024-08-28 07:00,21.882,21.976,21.794,21.39,-0.426,0.404,2.3,-0.253,0.147,0.136,0.834,1.888,0.441"
2024-08-28T08:00:00.000-00:00,"2024-08-28 08:00,21.884,21.959,21.797,21.395,-0.342,0.398,2.285,-0.327,0.118,0.128,0.742,1.88,0.395"
2024-08-28T09:00:00.000-00:00,"2024-08-28 09:00,21.858,21.941,21.799,21.4,-0.378,0.267,2.141,-0.365,0.094,0.121,0.648,1.868,0.347"
2024-08-28T10:00:00.000-00:00,"2024-08-28 10:00,21.817,21.918,21.8,21.404,-0.461,0.079,1.932,-0.425,0.066,0.113,0.542,1.851,0.293"
2024-08-28T11:00:00.000-00:00,"2024-08-28 11:00,21.867,21.909,21.802,21.408,-0.193,0.294,2.14,-0.399,0.053,0.109,0.488,1.841,0.265"
