Date,Message
2006-04-25T17:30:00.000-00:00,"2006-04-25 17:30,1301.74,1304.938,1299.203,NaN,-0.245,0.195,NaN,-0.032,0.097,NaN,0.441,NaN,NaN"
2006-04-26T13:30:00.000-00:00,"2006-04-26 13:30,1306.87,1305.289,1299.477,NaN,0.121,0.569,NaN,-0.088,0.081,NaN,0.447,NaN,NaN"
2006-04-26T17:30:00.000-00:00,"2006-04-26 17:30,1305.41,1305.311,1299.689,NaN,0.008,0.44,NaN,-0.095,0.074,NaN,0.433,NaN,NaN"
2006-04-27T13:30:00.000-00:00,"2006-04-27 13:30,1312.36,1306.593,1300.142,NaN,0.441,0.94,NaN,-0.018,0.083,NaN,0.496,NaN,NaN"
2006-04-27T17:30:00.000-00:00,"2006-04-27 17:30,1309.72,1307.161,1300.484,NaN,0.196,0.71,NaN,0.116,0.106,NaN,0.513,NaN,NaN"
2006-04-28T13:30:00.000-00:00,"2006-04-28 13:30,1312.31,1308.097,1300.906,NaN,0.322,0.877,NaN,0.242,0.131,NaN,0.553,NaN,NaN"
2006-04-28T17:30:00.000-00:00,"2006-04-28 17:30,1310.61,1308.554,1301.253,NaN,0.157,0.719,NaN,0.25,0.137,NaN,0.561,NaN,NaN"
2006-05-01T13:30:00.000-00:00,"2006-05-01 13:30,1313.78,1309.504,1301.7,NaN,0.327,0.928,NaN,0.321,0.155,NaN,0.6,NaN,NaN"
2006-05-01T17:30:00.000-00:00,"2006-05-01 17:30,1305.19,1308.72,1301.825,NaN,-0.27,0.259,NaN,0.163,0.129,NaN,0.53,NaN,NaN"
2006-05-02T13:30:00.000-00:00,"2006-05-02 13:30,1312.11,1309.336,1302.192,NaN,0.212,0.762,NaN,0.166,0.131,NaN,0.549,NaN,NaN"
2006-05-02T17:30:00.000-00:00,"2006-05-02 17:30,1313.21,1310.041,1302.585,NaN,0.242,0.816,NaN,0.149,0.129,NaN,0.572,NaN,NaN"
2006-05-03T13:30:00.000-00:00,"2006-05-03 13:30,1307.61,1309.599,1302.765,NaN,-0.152,0.372,NaN,0.08,0.116,NaN,0.525,NaN,NaN"
2006-05-03T17:30:00.000-00:00,"2006-05-03 17:30,1307.85,1309.281,1302.947,NaN,-0.109,0.376,NaN,-0.017,0.096,NaN,0.486,NaN,NaN"
2006-05-04T13:30:00.000-00:00,"2006-05-04 13:30,1311.43,1309.672,1303.25,NaN,0.134,0.628,NaN,0.073,0.109,NaN,0.493,NaN,NaN"
2006-05-04T17:30:00.000-00:00,"2006-05-04 17:30,1312.25,1310.14,1303.571,NaN,0.161,0.666,NaN,0.061,0.106,NaN,0.504,NaN,NaN"
2006-05-05T13:30:00.000-00:00,"2006-05-05 13:30,1321.8,1312.26,1304.222,NaN,0.727,1.348,NaN,0.169,0.126,NaN,0.616,NaN,NaN"
2006-05-05T17:30:00.000-00:00,"2006-05-05 17:30,1325.76,1314.715,1304.991,NaN,0.84,1.591,NaN,0.391,0.171,NaN,0.745,NaN,NaN"
