Date,Message
2018-04-30T00:00:00.000-00:00,"date,close,ema10,ema55,ema200,dist_p10,dist_p55,dist_p200,slope10,slope55,slope200,dist_10_55,dist_55_200,ratio_armonico"
2018-04-30T00:00:00.000-00:00,"2018-04-30 00:00,0.865,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN"
2018-05-07T00:00:00.000-00:00,"2018-05-07 00:00,0.73,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN"
2018-05-14T00:00:00.000-00:00,"2018-05-14 00:00,0.699,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN"
2018-05-21T00:00:00.000-00:00,"2018-05-21 00:00,0.604,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN"
2018-05-28T00:00:00.000-00:00,"2018-05-28 00:00,0.69,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN"
2018-06-04T00:00:00.000-00:00,"2018-06-04 00:00,0.582,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN"
2018-06-11T00:00:00.000-00:00,"2018-06-11 00:00,0.526,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN"
2018-06-18T00:00:00.000-00:00,"2018-06-18 00:00,0.473,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN"
2018-06-25T00:00:00.000-00:00,"2018-06-25 00:00,0.462,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN"
2018-07-02T00:00:00.000-00:00,"2018-07-02 00:00,0.479,0.611,NaN,NaN,-21.597,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN"
2018-07-09T00:00:00.000-00:00,"2018-07-09 00:00,0.447,0.581,NaN,NaN,-23.13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN"
2018-07-16T00:00:00.000-00:00,"2018-07-16 00:00,0.449,0.557,NaN,NaN,-19.483,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN"
2018-07-23T00:00:00.000-00:00,"2018-07-23 00:00,0.453,0.538,NaN,NaN,-15.807,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN"
2018-07-30T00:00:00.000-00:00,"2018-07-30 00:00,0.435,0.519,NaN,NaN,-16.341,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN"
2018-08-06T00:00:00.000-00:00,"2018-08-06 00:00,0.295,0.479,NaN,NaN,-38.271,NaN,NaN,-21.677,NaN,NaN,NaN,NaN,NaN"
2018-08-13T00:00:00.000-00:00,"2018-08-13 00:00,0.342,0.454,NaN,NaN,-24.637,NaN,NaN,-21.925,NaN,NaN,NaN,NaN,NaN"
2018-08-20T00:00:00.000-00:00,"2018-08-20 00:00,0.323,0.43,NaN,NaN,-24.937,NaN,NaN,-22.822,NaN,NaN,NaN,NaN,NaN"
2018-08-27T00:00:00.000-00:00,"2018-08-27 00:00,0.343,0.414,NaN,NaN,-17.28,NaN,NaN,-23.065,NaN,NaN,NaN,NaN,NaN"
2018-09-03T00:00:00.000-00:00,"2018-09-03 00:00,0.277,0.389,NaN,NaN,-28.911,NaN,NaN,-25.085,NaN,NaN,NaN,NaN,NaN"
2018-09-10T00:00:00.000-00:00,"2018-09-10 00:00,0.281,0.369,NaN,NaN,-23.887,NaN,NaN,-22.81,NaN,NaN,NaN,NaN,NaN"
2018-09-17T00:00:00.000-00:00,"2018-09-17 00:00,0.572,0.406,NaN,NaN,40.765,NaN,NaN,-10.474,NaN,NaN,NaN,NaN,NaN"
2018-09-24T00:00:00.000-00:00,"2018-09-24 00:00,0.583,0.438,NaN,NaN,32.906,NaN,NaN,1.941,NaN,NaN,NaN,NaN,NaN"
2018-10-01T00:00:00.000-00:00,"2018-10-01 00:00,0.483,0.446,NaN,NaN,8.13,NaN,NaN,7.803,NaN,NaN,NaN,NaN,NaN"
2018-10-08T00:00:00.000-00:00,"2018-10-08 00:00,0.41,0.44,NaN,NaN,-6.783,NaN,NaN,13.026,NaN,NaN,NaN,NaN,NaN"
2018-10-15T00:00:00.000-00:00,"2018-10-15 00:00,0.465,0.444,NaN,NaN,4.569,NaN,NaN,20.246,NaN,NaN,NaN,NaN,NaN"
