Date,Message
2019-11-03T22:00:00.000-00:00,"2019-11-03 22:00,21.314,21.354,21.299,21.395,-0.185,0.073,-0.375,-0.111,0.044,-0.011,0.258,-0.447,-0.577"
2019-11-04T02:00:00.000-00:00,"2019-11-04 02:00,21.282,21.341,21.298,21.393,-0.277,-0.079,-0.523,-0.232,0.015,-0.019,0.199,-0.445,-0.447"
2019-11-04T06:00:00.000-00:00,"2019-11-04 06:00,21.276,21.329,21.298,21.392,-0.25,-0.103,-0.545,-0.199,0.012,-0.019,0.147,-0.443,-0.332"
2019-11-04T10:00:00.000-00:00,"2019-11-04 10:00,21.328,21.329,21.299,21.392,-0.002,0.14,-0.295,-0.175,0.01,-0.02,0.142,-0.435,-0.326"
2019-11-04T14:00:00.000-00:00,"2019-11-04 14:00,21.35,21.333,21.3,21.391,0.082,0.234,-0.191,-0.14,0.01,-0.019,0.151,-0.424,-0.357"
2019-11-04T18:00:00.000-00:00,"2019-11-04 18:00,21.337,21.333,21.302,21.391,0.015,0.164,-0.253,-0.096,0.013,-0.018,0.149,-0.416,-0.357"
2019-11-04T22:00:00.000-00:00,"2019-11-04 22:00,21.328,21.332,21.303,21.39,-0.021,0.118,-0.29,-0.039,0.02,-0.016,0.14,-0.408,-0.342"
2019-11-05T02:00:00.000-00:00,"2019-11-05 02:00,21.317,21.33,21.303,21.389,-0.058,0.067,-0.336,0.004,0.027,-0.014,0.124,-0.403,-0.309"
2019-11-05T06:00:00.000-00:00,"2019-11-05 06:00,21.277,21.32,21.302,21.388,-0.204,-0.121,-0.522,-0.041,0.017,-0.016,0.083,-0.402,-0.207"
2019-11-05T10:00:00.000-00:00,"2019-11-05 10:00,21.273,21.311,21.301,21.387,-0.18,-0.132,-0.533,-0.099,0.004,-0.019,0.048,-0.401,-0.12"
2019-11-05T14:00:00.000-00:00,"2019-11-05 14:00,21.278,21.305,21.3,21.386,-0.127,-0.104,-0.503,-0.131,-0.006,-0.022,0.024,-0.4,-0.059"
2019-11-05T18:00:00.000-00:00,"2019-11-05 18:00,21.242,21.294,21.298,21.385,-0.244,-0.265,-0.667,-0.181,-0.021,-0.026,-0.021,-0.403,0.051"
2019-11-05T22:00:00.000-00:00,"2019-11-05 22:00,21.265,21.289,21.297,21.383,-0.11,-0.15,-0.552,-0.192,-0.029,-0.028,-0.04,-0.403,0.098"
2019-11-06T02:00:00.000-00:00,"2019-11-06 02:00,21.278,21.287,21.296,21.382,-0.042,-0.088,-0.489,-0.156,-0.027,-0.028,-0.046,-0.402,0.114"
2019-11-06T06:00:00.000-00:00,"2019-11-06 06:00,21.342,21.297,21.298,21.382,0.214,0.208,-0.185,-0.069,-0.015,-0.024,-0.006,-0.392,0.015"
2019-11-06T10:00:00.000-00:00,"2019-11-06 10:00,21.293,21.296,21.298,21.381,-0.016,-0.024,-0.413,-0.044,-0.012,-0.023,-0.009,-0.389,0.022"
2019-11-06T14:00:00.000-00:00,"2019-11-06 14:00,21.244,21.287,21.296,21.38,-0.2,-0.244,-0.635,-0.034,-0.011,-0.023,-0.044,-0.391,0.112"
2019-11-06T18:00:00.000-00:00,"2019-11-06 18:00,21.185,21.268,21.292,21.378,-0.39,-0.501,-0.9,-0.096,-0.024,-0.026,-0.112,-0.401,0.279"
2019-11-06T22:00:00.000-00:00,"2019-11-06 22:00,21.207,21.257,21.289,21.376,-0.234,-0.383,-0.789,-0.139,-0.035,-0.029,-0.15,-0.407,0.368"
2019-11-07T02:00:00.000-00:00,"2019-11-07 02:00,21.188,21.245,21.285,21.374,-0.267,-0.459,-0.872,-0.246,-0.06,-0.036,-0.192,-0.415,0.462"
2019-11-07T06:00:00.000-00:00,"2019-11-07 06:00,21.152,21.228,21.281,21.372,-0.356,-0.604,-1.029,-0.321,-0.081,-0.042,-0.249,-0.427,0.582"
2019-11-07T10:00:00.000-00:00,"2019-11-07 10:00,21.217,21.226,21.278,21.37,-0.042,-0.29,-0.719,-0.286,-0.083,-0.043,-0.247,-0.431,0.574"
2019-11-07T14:00:00.000-00:00,"2019-11-07 14:00,21.095,21.202,21.272,21.368,-0.503,-0.83,-1.275,-0.311,-0.095,-0.047,-0.328,-0.449,0.731"
2019-11-07T18:00:00.000-00:00,"2019-11-07 18:00,21.144,21.191,21.267,21.365,-0.224,-0.58,-1.037,-0.309,-0.102,-0.05,-0.356,-0.46,0.775"
2019-11-07T22:00:00.000-00:00,"2019-11-07 22:00,21.159,21.185,21.263,21.363,-0.127,-0.493,-0.959,-0.278,-0.104,-0.05,-0.366,-0.468,0.782"
2019-11-08T02:00:00.000-00:00,"2019-11-08 02:00,21.177,21.184,21.26,21.362,-0.034,-0.393,-0.865,-0.207,-0.096,-0.049,-0.359,-0.474,0.758"
2019-11-08T06:00:00.000-00:00,"2019-11-08 06:00,21.188,21.185,21.258,21.36,0.017,-0.327,-0.804,-0.194,-0.097,-0.05,-0.344,-0.478,0.719"
2019-11-08T10:00:00.000-00:00,"2019-11-08 10:00,21.106,21.17,21.252,21.357,-0.305,-0.69,-1.178,-0.15,-0.092,-0.049,-0.386,-0.492,0.784"
2019-11-08T14:00:00.000-00:00,"2019-11-08 14:00,21.034,21.145,21.244,21.354,-0.528,-0.991,-1.5,-0.217,-0.107,-0.053,-0.466,-0.513,0.908"
2019-11-08T18:00:00.000-00:00,"2019-11-08 18:00,21.053,21.129,21.238,21.351,-0.358,-0.87,-1.396,-0.268,-0.121,-0.058,-0.513,-0.531,0.966"
2019-11-10T22:00:00.000-00:00,"2019-11-10 22:00,21.07,21.118,21.232,21.348,-0.229,-0.763,-1.305,-0.311,-0.135,-0.062,-0.535,-0.546,0.98"
2019-11-11T02:00:00.000-00:00,"2019-11-11 02:00,21.113,21.117,21.227,21.346,-0.021,-0.541,-1.093,-0.32,-0.143,-0.065,-0.52,-0.555,0.937"
2019-11-11T06:00:00.000-00:00,"2019-11-11 06:00,21.119,21.117,21.223,21.344,0.007,-0.494,-1.054,-0.25,-0.135,-0.064,-0.5,-0.563,0.889"
2019-11-11T10:00:00.000-00:00,"2019-11-11 10:00,21.1,21.114,21.219,21.341,-0.067,-0.562,-1.131,-0.148,-0.119,-0.06,-0.495,-0.572,0.864"
2019-11-11T14:00:00.000-00:00,"2019-11-11 14:00,21.117,21.115,21.215,21.339,0.013,-0.462,-1.039,-0.066,-0.104,-0.056,-0.475,-0.579,0.82"
2019-11-11T18:00:00.000-00:00,"2019-11-11 18:00,21.087,21.11,21.211,21.337,-0.106,-0.582,-1.168,-0.039,-0.098,-0.055,-0.477,-0.589,0.81"
2019-11-11T22:00:00.000-00:00,"2019-11-11 22:00,21.093,21.107,21.207,21.334,-0.066,-0.537,-1.131,-0.049,-0.098,-0.055,-0.472,-0.597,0.789"
2019-11-12T02:00:00.000-00:00,"2019-11-12 02:00,21.107,21.107,21.203,21.332,0.001,-0.454,-1.055,-0.05,-0.096,-0.055,-0.455,-0.604,0.753"
2019-11-12T06:00:00.000-00:00,"2019-11-12 06:00,21.103,21.106,21.2,21.33,-0.013,-0.454,-1.061,-0.038,-0.092,-0.055,-0.441,-0.61,0.723"
2019-11-12T10:00:00.000-00:00,"2019-11-12 10:00,21.12,21.109,21.197,21.327,0.054,-0.361,-0.972,-0.029,-0.088,-0.054,-0.416,-0.613,0.678"
2019-11-12T14:00:00.000-00:00,"2019-11-12 14:00,21.211,21.127,21.197,21.326,0.396,0.065,-0.541,0.083,-0.065,-0.048,-0.33,-0.605,0.545"
2019-11-12T18:00:00.000-00:00,"2019-11-12 18:00,21.265,21.152,21.2,21.326,0.532,0.307,-0.286,0.216,-0.033,-0.039,-0.224,-0.591,0.378"
2019-11-12T22:00:00.000-00:00,"2019-11-12 22:00,21.274,21.174,21.202,21.325,0.471,0.339,-0.239,0.321,-0.004,-0.031,-0.132,-0.576,0.228"
2019-11-13T02:00:00.000-00:00,"2019-11-13 02:00,21.296,21.196,21.206,21.325,0.468,0.424,-0.138,0.428,0.029,-0.022,-0.043,-0.559,0.077"
2019-11-13T06:00:00.000-00:00,"2019-11-13 06:00,21.35,21.224,21.211,21.325,0.591,0.655,0.115,0.548,0.066,-0.011,0.064,-0.536,-0.119"
2019-11-13T10:00:00.000-00:00,"2019-11-13 10:00,21.376,21.252,21.217,21.326,0.583,0.749,0.234,0.59,0.092,-0.003,0.166,-0.511,-0.324"
2019-11-13T14:00:00.000-00:00,"2019-11-13 14:00,21.393,21.277,21.223,21.326,0.541,0.799,0.311,0.592,0.11,0.003,0.257,-0.485,-0.529"
2019-11-13T18:00:00.000-00:00,"2019-11-13 18:00,21.304,21.282,21.226,21.326,0.101,0.367,-0.105,0.509,0.111,0.004,0.266,-0.47,-0.565"
2019-11-13T22:00:00.000-00:00,"2019-11-13 22:00,21.32,21.289,21.229,21.326,0.144,0.426,-0.03,0.437,0.111,0.005,0.282,-0.454,-0.62"
2019-11-14T02:00:00.000-00:00,"2019-11-14 02:00,21.329,21.296,21.233,21.326,0.154,0.454,0.014,0.339,0.104,0.004,0.299,-0.438,-0.684"
2019-11-14T06:00:00.000-00:00,"2019-11-14 06:00,21.338,21.304,21.236,21.326,0.159,0.477,0.054,0.245,0.094,0.002,0.317,-0.421,-0.754"
2019-11-14T10:00:00.000-00:00,"2019-11-14 10:00,21.394,21.32,21.242,21.327,0.345,0.714,0.313,0.201,0.09,0.002,0.367,-0.397,-0.925"
2019-11-14T14:00:00.000-00:00,"2019-11-14 14:00,21.405,21.335,21.248,21.328,0.324,0.738,0.361,0.251,0.104,0.007,0.412,-0.374,-1.103"
2019-11-14T18:00:00.000-00:00,"2019-11-14 18:00,21.306,21.33,21.25,21.327,-0.115,0.262,-0.102,0.193,0.098,0.006,0.377,-0.363,-1.039"
2019-11-14T22:00:00.000-00:00,"2019-11-14 22:00,21.254,21.316,21.25,21.327,-0.292,0.019,-0.34,0.094,0.082,0.003,0.311,-0.359,-0.867"
2019-11-15T02:00:00.000-00:00,"2019-11-15 02:00,21.264,21.307,21.251,21.326,-0.199,0.065,-0.289,0.014,0.067,-0.001,0.265,-0.354,-0.748"
2019-11-15T06:00:00.000-00:00,"2019-11-15 06:00,21.253,21.297,21.251,21.325,-0.208,0.009,-0.341,-0.109,0.04,-0.007,0.218,-0.35,-0.622"
2019-11-15T10:00:00.000-00:00,"2019-11-15 10:00,21.188,21.277,21.248,21.324,-0.421,-0.286,-0.639,-0.274,0.003,-0.017,0.135,-0.354,-0.381"
2019-11-15T14:00:00.000-00:00,"2019-11-15 14:00,21.23,21.269,21.248,21.323,-0.181,-0.083,-0.436,-0.289,-0.01,-0.021,0.098,-0.353,-0.277"
2019-11-15T18:00:00.000-00:00,"2019-11-15 18:00,21.194,21.255,21.246,21.322,-0.289,-0.246,-0.601,-0.288,-0.02,-0.023,0.043,-0.356,-0.12"
2019-11-17T22:00:00.000-00:00,"2019-11-17 22:00,21.222,21.249,21.245,21.321,-0.128,-0.11,-0.465,-0.272,-0.027,-0.025,0.018,-0.355,-0.051"
2019-11-18T02:00:00.000-00:00,"2019-11-18 02:00,21.23,21.245,21.244,21.32,-0.071,-0.066,-0.419,-0.242,-0.029,-0.026,0.005,-0.354,-0.014"
2019-11-18T06:00:00.000-00:00,"2019-11-18 06:00,21.27,21.25,21.245,21.319,0.096,0.118,-0.229,-0.127,-0.014,-0.022,0.022,-0.347,-0.063"
2019-11-18T10:00:00.000-00:00,"2019-11-18 10:00,21.287,21.257,21.247,21.319,0.142,0.189,-0.15,-0.055,-0.004,-0.019,0.047,-0.338,-0.138"
2019-11-18T14:00:00.000-00:00,"2019-11-18 14:00,21.345,21.273,21.25,21.319,0.34,0.447,0.122,0.085,0.021,-0.011,0.106,-0.323,-0.327"
2019-11-18T18:00:00.000-00:00,"2019-11-18 18:00,21.384,21.293,21.255,21.32,0.426,0.605,0.299,0.208,0.048,-0.004,0.178,-0.304,-0.586"
2019-11-18T22:00:00.000-00:00,"2019-11-18 22:00,21.41,21.314,21.261,21.321,0.447,0.7,0.416,0.323,0.076,0.005,0.252,-0.282,-0.892"
2019-11-19T02:00:00.000-00:00,"2019-11-19 02:00,21.409,21.331,21.266,21.322,0.363,0.672,0.409,0.383,0.097,0.011,0.308,-0.261,-1.177"
2019-11-19T06:00:00.000-00:00,"2019-11-19 06:00,21.339,21.333,21.269,21.322,0.028,0.33,0.08,0.357,0.102,0.013,0.302,-0.25,-1.207"
2019-11-19T10:00:00.000-00:00,"2019-11-19 10:00,21.378,21.341,21.272,21.322,0.173,0.496,0.26,0.32,0.104,0.015,0.322,-0.234,-1.375"
2019-11-19T14:00:00.000-00:00,"2019-11-19 14:00,21.458,21.362,21.279,21.324,0.449,0.842,0.631,0.325,0.113,0.018,0.391,-0.209,-1.866"
2019-11-19T18:00:00.000-00:00,"2019-11-19 18:00,21.43,21.375,21.284,21.325,0.26,0.685,0.494,0.284,0.112,0.019,0.424,-0.189,-2.239"
2019-11-19T22:00:00.000-00:00,"2019-11-19 22:00,21.464,21.391,21.291,21.326,0.343,0.815,0.648,0.279,0.117,0.021,0.47,-0.166,-2.839"
2019-11-20T02:00:00.000-00:00,"2019-11-20 02:00,21.463,21.404,21.297,21.328,0.274,0.777,0.633,0.334,0.134,0.027,0.502,-0.143,-3.508"
2019-11-20T06:00:00.000-00:00,"2019-11-20 06:00,21.486,21.419,21.304,21.329,0.315,0.857,0.737,0.365,0.147,0.032,0.541,-0.119,-4.55"
2019-11-20T10:00:00.000-00:00,"2019-11-20 10:00,21.564,21.445,21.313,21.331,0.553,1.177,1.089,0.389,0.16,0.036,0.62,-0.086,-7.197"
2019-11-20T14:00:00.000-00:00,"2019-11-20 14:00,21.609,21.475,21.324,21.334,0.624,1.338,1.288,0.47,0.184,0.044,0.71,-0.05,-14.318"
2019-11-20T18:00:00.000-00:00,"2019-11-20 18:00,21.556,21.49,21.332,21.336,0.308,1.05,1.029,0.462,0.193,0.048,0.74,-0.021,-35.16"
2019-11-20T22:00:00.000-00:00,"2019-11-20 22:00,21.585,21.507,21.341,21.339,0.364,1.145,1.155,0.482,0.206,0.053,0.779,0.01,79.739"
2019-11-21T02:00:00.000-00:00,"2019-11-21 02:00,21.566,21.518,21.349,21.341,0.224,1.017,1.054,0.462,0.212,0.056,0.791,0.037,21.466"
2019-11-21T06:00:00.000-00:00,"2019-11-21 06:00,21.549,21.523,21.356,21.343,0.117,0.901,0.962,0.364,0.202,0.055,0.783,0.061,12.935"
2019-11-21T10:00:00.000-00:00,"2019-11-21 10:00,21.586,21.535,21.364,21.346,0.236,1.036,1.124,0.278,0.191,0.054,0.798,0.088,9.1"
2019-11-21T14:00:00.000-00:00,"2019-11-21 14:00,21.475,21.524,21.368,21.347,-0.226,0.5,0.601,0.159,0.17,0.049,0.728,0.1,7.272"
2019-11-21T18:00:00.000-00:00,"2019-11-21 18:00,21.438,21.508,21.371,21.348,-0.329,0.312,0.42,0.005,0.14,0.042,0.643,0.108,5.982"
2019-11-21T22:00:00.000-00:00,"2019-11-21 22:00,21.446,21.497,21.373,21.349,-0.236,0.34,0.456,-0.097,0.115,0.036,0.578,0.116,5"
2019-11-22T02:00:00.000-00:00,"2019-11-22 02:00,21.46,21.49,21.377,21.35,-0.139,0.392,0.517,-0.154,0.096,0.031,0.532,0.125,4.26"
2019-11-22T06:00:00.000-00:00,"2019-11-22 06:00,21.446,21.482,21.379,21.351,-0.169,0.312,0.445,-0.244,0.069,0.025,0.482,0.132,3.656"
2019-11-22T10:00:00.000-00:00,"2019-11-22 10:00,21.437,21.474,21.381,21.352,-0.173,0.261,0.399,-0.232,0.06,0.022,0.434,0.138,3.155"
2019-11-22T14:00:00.000-00:00,"2019-11-22 14:00,21.404,21.461,21.382,21.352,-0.266,0.104,0.243,-0.218,0.052,0.021,0.371,0.139,2.668"
2019-11-22T18:00:00.000-00:00,"2019-11-22 18:00,21.335,21.438,21.38,21.352,-0.482,-0.212,-0.08,-0.273,0.032,0.015,0.272,0.132,2.057"
2019-11-24T22:00:00.000-00:00,"2019-11-24 22:00,21.321,21.417,21.378,21.352,-0.448,-0.267,-0.144,-0.341,0.007,0.009,0.182,0.124,1.471"
2019-11-25T02:00:00.000-00:00,"2019-11-25 02:00,21.31,21.398,21.376,21.351,-0.408,-0.306,-0.192,-0.394,-0.016,0.002,0.102,0.114,0.897"
2019-11-25T06:00:00.000-00:00,"2019-11-25 06:00,21.327,21.385,21.374,21.351,-0.271,-0.22,-0.113,-0.415,-0.033,-0.003,0.05,0.107,0.471"
2019-11-25T10:00:00.000-00:00,"2019-11-25 10:00,21.37,21.382,21.374,21.351,-0.055,-0.017,0.089,-0.369,-0.038,-0.004,0.039,0.106,0.367"
2019-11-25T14:00:00.000-00:00,"2019-11-25 14:00,21.423,21.39,21.376,21.352,0.157,0.223,0.333,-0.227,-0.022,0,0.065,0.11,0.592"
2019-11-25T18:00:00.000-00:00,"2019-11-25 18:00,21.416,21.394,21.377,21.353,0.102,0.183,0.298,-0.105,-0.005,0.004,0.081,0.114,0.711"
2019-11-25T22:00:00.000-00:00,"2019-11-25 22:00,21.399,21.395,21.378,21.353,0.016,0.097,0.213,-0.011,0.01,0.008,0.081,0.116,0.701"
2019-11-26T02:00:00.000-00:00,"2019-11-26 02:00,21.411,21.398,21.379,21.354,0.06,0.149,0.268,0.062,0.024,0.012,0.089,0.119,0.75"
2019-11-26T06:00:00.000-00:00,"2019-11-26 06:00,21.386,21.396,21.379,21.354,-0.047,0.03,0.148,0.064,0.025,0.013,0.077,0.118,0.654"
2019-11-26T10:00:00.000-00:00,"2019-11-26 10:00,21.457,21.407,21.382,21.355,0.232,0.349,0.476,0.081,0.03,0.014,0.116,0.126,0.919"
2019-11-26T14:00:00.000-00:00,"2019-11-26 14:00,21.517,21.427,21.387,21.357,0.421,0.609,0.751,0.152,0.046,0.019,0.187,0.141,1.324"
2019-11-26T18:00:00.000-00:00,"2019-11-26 18:00,21.512,21.442,21.391,21.358,0.323,0.562,0.718,0.22,0.063,0.024,0.238,0.155,1.538"
2019-11-26T22:00:00.000-00:00,"2019-11-26 22:00,21.513,21.455,21.396,21.36,0.271,0.55,0.719,0.267,0.078,0.028,0.278,0.168,1.655"
2019-11-27T02:00:00.000-00:00,"2019-11-27 02:00,21.514,21.466,21.4,21.361,0.226,0.535,0.717,0.328,0.097,0.034,0.309,0.181,1.708"
2019-11-27T06:00:00.000-00:00,"2019-11-27 06:00,21.46,21.465,21.402,21.362,-0.022,0.271,0.458,0.271,0.094,0.034,0.294,0.186,1.577"
2019-11-27T10:00:00.000-00:00,"2019-11-27 10:00,21.466,21.465,21.404,21.363,0.004,0.288,0.481,0.178,0.082,0.031,0.284,0.192,1.478"
2019-11-27T14:00:00.000-00:00,"2019-11-27 14:00,21.528,21.477,21.409,21.365,0.238,0.556,0.762,0.16,0.082,0.032,0.317,0.205,1.543"
2019-11-27T18:00:00.000-00:00,"2019-11-27 18:00,21.484,21.478,21.411,21.366,0.028,0.339,0.551,0.106,0.074,0.03,0.31,0.212,1.463"
2019-11-27T22:00:00.000-00:00,"2019-11-27 22:00,21.522,21.486,21.415,21.368,0.167,0.497,0.721,0.093,0.072,0.03,0.329,0.223,1.474"
2019-11-28T02:00:00.000-00:00,"2019-11-28 02:00,21.529,21.494,21.419,21.369,0.164,0.512,0.748,0.134,0.081,0.033,0.347,0.235,1.477"
2019-11-28T06:00:00.000-00:00,"2019-11-28 06:00,21.566,21.507,21.425,21.371,0.276,0.661,0.912,0.195,0.095,0.037,0.384,0.25,1.534"
2019-11-28T10:00:00.000-00:00,"2019-11-28 10:00,21.567,21.518,21.43,21.373,0.229,0.641,0.908,0.193,0.098,0.039,0.411,0.265,1.553"
2019-11-28T14:00:00.000-00:00,"2019-11-28 14:00,21.558,21.525,21.434,21.375,0.151,0.575,0.854,0.22,0.107,0.042,0.423,0.277,1.526"
2019-11-28T18:00:00.000-00:00,"2019-11-28 18:00,21.436,21.509,21.434,21.376,-0.339,0.007,0.282,0.107,0.089,0.037,0.347,0.275,1.264"
2019-11-28T22:00:00.000-00:00,"2019-11-28 22:00,21.471,21.502,21.436,21.377,-0.144,0.165,0.442,0.038,0.076,0.034,0.309,0.277,1.118"
2019-11-29T02:00:00.000-00:00,"2019-11-29 02:00,21.489,21.5,21.438,21.378,-0.049,0.24,0.521,-0.034,0.06,0.03,0.289,0.28,1.032"
2019-11-29T06:00:00.000-00:00,"2019-11-29 06:00,21.395,21.481,21.436,21.378,-0.397,-0.19,0.082,-0.173,0.03,0.022,0.208,0.272,0.764"
2019-11-29T10:00:00.000-00:00,"2019-11-29 10:00,21.462,21.477,21.437,21.379,-0.069,0.119,0.392,-0.222,0.013,0.017,0.188,0.273,0.69"
2019-11-29T14:00:00.000-00:00,"2019-11-29 14:00,21.546,21.49,21.441,21.38,0.262,0.491,0.776,-0.088,0.031,0.022,0.228,0.283,0.806"
2019-11-29T18:00:00.000-00:00,"2019-11-29 18:00,21.543,21.499,21.445,21.382,0.201,0.457,0.751,-0.012,0.041,0.025,0.256,0.293,0.875"
2019-12-01T22:00:00.000-00:00,"2019-12-01 22:00,21.534,21.506,21.448,21.383,0.133,0.404,0.706,0.029,0.047,0.027,0.271,0.301,0.901"
2019-12-02T02:00:00.000-00:00,"2019-12-02 02:00,21.533,21.511,21.451,21.385,0.104,0.384,0.693,0.14,0.069,0.033,0.28,0.308,0.908"
2019-12-02T06:00:00.000-00:00,"2019-12-02 06:00,21.546,21.517,21.454,21.387,0.135,0.429,0.746,0.186,0.08,0.037,0.294,0.316,0.929"
2019-12-02T10:00:00.000-00:00,"2019-12-02 10:00,21.576,21.528,21.459,21.388,0.223,0.547,0.877,0.177,0.082,0.038,0.323,0.328,0.986"
2019-12-02T14:00:00.000-00:00,"2019-12-02 14:00,21.677,21.555,21.466,21.391,0.567,0.983,1.337,0.259,0.102,0.044,0.413,0.351,1.178"
2019-12-02T18:00:00.000-00:00,"2019-12-02 18:00,21.688,21.579,21.474,21.394,0.505,0.996,1.374,0.342,0.124,0.051,0.489,0.374,1.307"
2019-12-02T22:00:00.000-00:00,"2019-12-02 22:00,21.673,21.596,21.481,21.397,0.357,0.894,1.292,0.398,0.143,0.057,0.535,0.394,1.358"
2019-12-03T02:00:00.000-00:00,"2019-12-03 02:00,21.657,21.607,21.488,21.4,0.23,0.788,1.203,0.419,0.156,0.061,0.557,0.411,1.355"
2019-12-03T06:00:00.000-00:00,"2019-12-03 06:00,21.669,21.619,21.494,21.402,0.234,0.814,1.247,0.422,0.166,0.065,0.579,0.429,1.35"
2019-12-03T10:00:00.000-00:00,"2019-12-03 10:00,21.724,21.638,21.502,21.406,0.398,1.03,1.487,0.384,0.168,0.066,0.63,0.452,1.392"
2019-12-03T14:00:00.000-00:00,"2019-12-03 14:00,21.693,21.648,21.509,21.408,0.21,0.856,1.331,0.318,0.162,0.066,0.645,0.471,1.37"
2019-12-03T18:00:00.000-00:00,"2019-12-03 18:00,21.671,21.652,21.515,21.411,0.089,0.727,1.216,0.258,0.156,0.065,0.638,0.486,1.313"
2019-12-03T22:00:00.000-00:00,"2019-12-03 22:00,21.664,21.654,21.52,21.414,0.046,0.67,1.172,0.217,0.152,0.065,0.623,0.499,1.249"
2019-12-04T02:00:00.000-00:00,"2019-12-04 02:00,21.66,21.655,21.525,21.416,0.022,0.627,1.14,0.17,0.145,0.064,0.605,0.51,1.184"
2019-12-04T06:00:00.000-00:00,"2019-12-04 06:00,21.638,21.652,21.529,21.418,-0.068,0.503,1.024,0.067,0.125,0.059,0.571,0.519,1.1"
2019-12-04T10:00:00.000-00:00,"2019-12-04 10:00,21.673,21.656,21.534,21.421,0.08,0.645,1.179,0.038,0.118,0.058,0.565,0.531,1.063"
2019-12-04T14:00:00.000-00:00,"2019-12-04 14:00,21.544,21.636,21.535,21.422,-0.425,0.041,0.568,-0.077,0.092,0.051,0.468,0.527,0.889"
2019-12-04T18:00:00.000-00:00,"2019-12-04 18:00,21.528,21.616,21.535,21.423,-0.409,-0.032,0.488,-0.177,0.066,0.044,0.378,0.521,0.726"
