Date,Message
2014-02-24T00:00:00.000-00:00,"date,close,ema10,ema55,ema200,dist_p10,dist_p55,dist_p200,slope10,slope55,slope200,dist_10_55,dist_55_200,ratio_armonico"
2014-02-24T00:00:00.000-00:00,"2014-02-24 00:00,7059509219.087,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN"
2014-03-03T00:00:00.000-00:00,"2014-03-03 00:00,8049575197.749,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN"
2014-03-10T00:00:00.000-00:00,"2014-03-10 00:00,7979008906.896,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN"
2014-03-17T00:00:00.000-00:00,"2014-03-17 00:00,7105506101.333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN"
2014-03-24T00:00:00.000-00:00,"2014-03-24 00:00,5822876640.838,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN"
2014-03-31T00:00:00.000-00:00,"2014-03-31 00:00,5787169775.02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN"
2014-04-07T00:00:00.000-00:00,"2014-04-07 00:00,5291306567.505,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN"
2014-04-14T00:00:00.000-00:00,"2014-04-14 00:00,6384446016.555,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN"
2014-04-21T00:00:00.000-00:00,"2014-04-21 00:00,5501947195.477,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN"
2014-04-28T00:00:00.000-00:00,"2014-04-28 00:00,5617011559.828,6459835718.029,NaN,NaN,-13.047,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN"
2014-05-05T00:00:00.000-00:00,"2014-05-05 00:00,5658851002.156,6314202133.325,NaN,NaN,-10.379,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN"
2014-05-12T00:00:00.000-00:00,"2014-05-12 00:00,5775347857.246,6216228628.583,NaN,NaN,-7.092,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN"
2014-05-19T00:00:00.000-00:00,"2014-05-19 00:00,7449311246.952,6440425468.286,NaN,NaN,15.665,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN"
2014-05-26T00:00:00.000-00:00,"2014-05-26 00:00,8190759985.272,6758668107.738,NaN,NaN,21.189,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN"
2014-06-02T00:00:00.000-00:00,"2014-06-02 00:00,8538703836.846,7082310967.576,NaN,NaN,20.564,NaN,NaN,9.636,NaN,NaN,NaN,NaN,NaN"
2014-06-09T00:00:00.000-00:00,"2014-06-09 00:00,7665258182.671,7188301370.321,NaN,NaN,6.635,NaN,NaN,13.843,NaN,NaN,NaN,NaN,NaN"
2014-06-16T00:00:00.000-00:00,"2014-06-16 00:00,7844175409.727,7307551195.667,NaN,NaN,7.343,NaN,NaN,17.556,NaN,NaN,NaN,NaN,NaN"
2014-06-23T00:00:00.000-00:00,"2014-06-23 00:00,7847760410.997,7405771053,NaN,NaN,5.968,NaN,NaN,14.989,NaN,NaN,NaN,NaN,NaN"
2014-06-30T00:00:00.000-00:00,"2014-06-30 00:00,8248681071.646,7559027420.026,NaN,NaN,9.124,NaN,NaN,11.842,NaN,NaN,NaN,NaN,NaN"
2014-07-07T00:00:00.000-00:00,"2014-07-07 00:00,8270825071.314,7688445174.806,NaN,NaN,7.575,NaN,NaN,8.558,NaN,NaN,NaN,NaN,NaN"
2014-07-14T00:00:00.000-00:00,"2014-07-14 00:00,8241346617.129,7788972709.774,NaN,NaN,5.808,NaN,NaN,8.356,NaN,NaN,NaN,NaN,NaN"
2014-07-21T00:00:00.000-00:00,"2014-07-21 00:00,7767974426.382,7785154840.066,NaN,NaN,-0.221,NaN,NaN,6.536,NaN,NaN,NaN,NaN,NaN"
2014-07-28T00:00:00.000-00:00,"2014-07-28 00:00,7767225051.854,7781894878.573,NaN,NaN,-0.189,NaN,NaN,5.079,NaN,NaN,NaN,NaN,NaN"
2014-08-04T00:00:00.000-00:00,"2014-08-04 00:00,7805645473.43,7786213168.547,NaN,NaN,0.25,NaN,NaN,3.005,NaN,NaN,NaN,NaN,NaN"
2014-08-11T00:00:00.000-00:00,"2014-08-11 00:00,6587928745.552,7568343273.457,NaN,NaN,-12.954,NaN,NaN,-1.562,NaN,NaN,NaN,NaN,NaN"
2014-08-18T00:00:00.000-00:00,"2014-08-18 00:00,6789391313.867,7426715644.441,NaN,NaN,-8.582,NaN,NaN,-4.651,NaN,NaN,NaN,NaN,NaN"
2014-08-25T00:00:00.000-00:00,"2014-08-25 00:00,6423589156.598,7244329010.287,NaN,NaN,-11.329,NaN,NaN,-6.947,NaN,NaN,NaN,NaN,NaN"
2014-09-01T00:00:00.000-00:00,"2014-09-01 00:00,6399259547.052,7090680016.972,NaN,NaN,-9.751,NaN,NaN,-8.882,NaN,NaN,NaN,NaN,NaN"
2014-09-08T00:00:00.000-00:00,"2014-09-08 00:00,6432431590.893,6970998484.958,NaN,NaN,-7.726,NaN,NaN,-10.47,NaN,NaN,NaN,NaN,NaN"
2014-09-15T00:00:00.000-00:00,"2014-09-15 00:00,5420376551.043,6689067224.246,NaN,NaN,-18.967,NaN,NaN,-11.618,NaN,NaN,NaN,NaN,NaN"
2014-09-22T00:00:00.000-00:00,"2014-09-22 00:00,5120811611.401,6403929840.092,NaN,NaN,-20.036,NaN,NaN,-13.772,NaN,NaN,NaN,NaN,NaN"
2014-09-29T00:00:00.000-00:00,"2014-09-29 00:00,4420911482.798,6043381047.857,NaN,NaN,-26.847,NaN,NaN,-16.578,NaN,NaN,NaN,NaN,NaN"
2014-10-06T00:00:00.000-00:00,"2014-10-06 00:00,5158044885.874,5882410836.587,NaN,NaN,-12.314,NaN,NaN,-17.04,NaN,NaN,NaN,NaN,NaN"
2014-10-13T00:00:00.000-00:00,"2014-10-13 00:00,5277730572.456,5772468970.382,NaN,NaN,-8.571,NaN,NaN,-17.193,NaN,NaN,NaN,NaN,NaN"
2014-10-20T00:00:00.000-00:00,"2014-10-20 00:00,4851974941.67,5605106419.707,NaN,NaN,-13.437,NaN,NaN,-16.205,NaN,NaN,NaN,NaN,NaN"
2014-10-27T00:00:00.000-00:00,"2014-10-27 00:00,4431124648.239,5391655188.531,NaN,NaN,-17.815,NaN,NaN,-15.807,NaN,NaN,NaN,NaN,NaN"
