Date,Message
2018-12-11T00:00:00.000-00:00,";3,380.39;3,633.793;4,985.169;6,435.377;-6.974;-32.191;-47.472;-8.745;-5.841;-2.335;-27.108;-22.535"
2018-12-12T00:00:00.000-00:00,";3,445;3,599.467;4,930.163;6,405.622;-4.291;-30.124;-46.219;-7.155;-5.677;-2.317;-26.991;-23.034"
2018-12-13T00:00:00.000-00:00,";3,302.06;3,545.393;4,872.016;6,374.741;-6.863;-32.224;-48.201;-6.507;-5.618;-2.321;-27.229;-23.573"
2018-12-14T00:00:00.000-00:00,";3,224.17;3,486.989;4,813.165;6,343.392;-7.537;-33.014;-49.173;-6.946;-5.704;-2.358;-27.553;-24.123"
2018-12-15T00:00:00.000-00:00,";3,211.72;3,436.94;4,755.97;6,312.231;-6.553;-32.47;-49.119;-6.861;-5.722;-2.379;-27.734;-24.655"
2018-12-16T00:00:00.000-00:00,";3,228.67;3,399.073;4,701.424;6,281.549;-5.013;-31.326;-48.601;-6.459;-5.692;-2.39;-27.701;-25.155"
2018-12-17T00:00:00.000-00:00,";3,509.08;3,419.074;4,658.84;6,253.962;2.632;-24.679;-43.89;-5.012;-5.503;-2.368;-26.611;-25.506"
2018-12-18T00:00:00.000-00:00,";3,652.98;3,461.602;4,622.916;6,228.081;5.529;-20.981;-41.347;-2.363;-5.113;-2.301;-25.121;-25.773"
2018-12-19T00:00:00.000-00:00,";3,662.22;3,498.078;4,588.606;6,202.55;4.692;-20.189;-40.956;0.318;-4.666;-2.22;-23.766;-26.021"
2018-12-20T00:00:00.000-00:00,";4,049.62;3,598.359;4,569.356;6,181.128;12.541;-11.374;-34.484;4.697;-3.924;-2.077;-21.25;-26.076"
2018-12-21T00:00:00.000-00:00,";3,838.66;3,642.05;4,543.26;6,157.82;5.398;-15.509;-37.662;7.148;-3.364;-1.97;-19.836;-26.22"
2018-12-22T00:00:00.000-00:00,";3,948.91;3,697.843;4,522.033;6,135.841;6.79;-12.674;-35.642;8.153;-2.936;-1.889;-18.226;-26.301"
2018-12-23T00:00:00.000-00:00,";3,929.71;3,740;4,500.879;6,113.889;5.072;-12.69;-35.725;8.042;-2.64;-1.834;-16.905;-26.383"
2018-12-24T00:00:00.000-00:00,";4,008.01;3,788.729;4,483.276;6,092.935;5.788;-10.601;-34.219;8.309;-2.295;-1.767;-15.492;-26.418"
2018-12-25T00:00:00.000-00:00,";3,745.79;3,780.922;4,456.938;6,069.581;-0.929;-15.956;-38.286;5.074;-2.46;-1.805;-15.168;-26.569"
2018-12-26T00:00:00.000-00:00,";3,777.74;3,780.344;4,432.681;6,046.776;-0.069;-14.775;-37.525;3.797;-2.434;-1.803;-14.717;-26.693"
2018-12-27T00:00:00.000-00:00,";3,567.91;3,741.719;4,401.796;6,022.111;-4.645;-18.944;-40.753;1.187;-2.659;-1.854;-14.996;-26.906"
2018-12-28T00:00:00.000-00:00,";3,839.26;3,759.454;4,381.705;6,000.391;2.123;-12.38;-36.017;0.52;-2.648;-1.856;-14.201;-26.976"
2018-12-29T00:00:00.000-00:00,";3,695.32;3,747.793;4,357.192;5,977.455;-1.4;-15.19;-38.179;-1.08;-2.812;-1.895;-13.986;-27.106"
2018-12-30T00:00:00.000-00:00,";3,801.91;3,757.633;4,337.36;5,955.808;1.178;-12.345;-36.165;-0.616;-2.683;-1.874;-13.366;-27.174"
2018-12-31T00:00:00.000-00:00,";3,702.9;3,747.681;4,314.701;5,933.391;-1.195;-14.179;-37.592;-0.864;-2.662;-1.875;-13.142;-27.281"
2019-01-01T00:00:00.000-00:00,";3,797.14;3,756.674;4,296.216;5,912.135;1.077;-11.617;-35.774;0.4;-2.399;-1.826;-12.559;-27.332"
2019-01-02T00:00:00.000-00:00,";3,858.56;3,775.199;4,280.586;5,891.701;2.208;-9.859;-34.509;0.419;-2.308;-1.811;-11.806;-27.346"
2019-01-03T00:00:00.000-00:00,";3,766.78;3,773.668;4,262.236;5,870.558;-0.183;-11.624;-35.836;0.69;-2.179;-1.788;-11.463;-27.396"
2019-01-04T00:00:00.000-00:00,";3,792.01;3,777.003;4,245.442;5,849.875;0.397;-10.68;-35.178;0.515;-2.119;-1.779;-11.034;-27.427"
2019-01-05T00:00:00.000-00:00,";3,770.96;3,775.904;4,228.496;5,829.19;-0.131;-10.82;-35.309;0.753;-1.998;-1.756;-10.703;-27.46"
2019-01-06T00:00:00.000-00:00,";3,987.6;3,814.394;4,219.893;5,810.865;4.541;-5.505;-31.377;1.536;-1.777;-1.713;-9.609;-27.379"
2019-01-07T00:00:00.000-00:00,";3,975.45;3,843.677;4,211.163;5,792.603;3.428;-5.597;-31.37;1.814;-1.622;-1.682;-8.726;-27.301"
2019-01-08T00:00:00.000-00:00,";3,955.13;3,863.941;4,202.019;5,774.319;2.36;-5.875;-31.505;2.392;-1.413;-1.639;-8.046;-27.229"
2019-01-09T00:00:00.000-00:00,";3,966.65;3,882.616;4,193.613;5,756.333;2.164;-5.412;-31.091;2.796;-1.221;-1.599;-7.416;-27.148"
2019-01-10T00:00:00.000-00:00,";3,585.88;3,828.664;4,171.908;5,734.736;-6.341;-14.047;-37.471;1.397;-1.338;-1.62;-8.228;-27.252"
2019-01-11T00:00:00.000-00:00,";3,601.31;3,787.327;4,151.529;5,713.508;-4.912;-13.253;-36.968;-0.71;-1.62;-1.675;-8.773;-27.338"
2019-01-12T00:00:00.000-00:00,";3,583.13;3,750.2;4,131.229;5,692.31;-4.455;-13.267;-37.053;-2.432;-1.898;-1.731;-9.223;-27.424"
2019-01-13T00:00:00.000-00:00,";3,476.81;3,700.493;4,107.857;5,670.265;-6.045;-15.362;-38.683;-4.23;-2.241;-1.802;-9.917;-27.554"
2019-01-14T00:00:00.000-00:00,";3,626.09;3,686.965;4,090.651;5,649.925;-1.651;-11.357;-35.821;-5.039;-2.455;-1.849;-9.869;-27.598"
2019-01-15T00:00:00.000-00:00,";3,553.06;3,662.619;4,071.452;5,629.061;-2.991;-12.732;-36.88;-4.337;-2.408;-1.843;-10.041;-27.671"
2019-01-16T00:00:00.000-00:00,";3,591.84;3,649.75;4,054.323;5,608.79;-1.587;-11.407;-35.961;-3.633;-2.341;-1.833;-9.979;-27.715"
2019-01-17T00:00:00.000-00:00,";3,616.21;3,643.652;4,038.676;5,588.963;-0.753;-10.461;-35.297;-2.841;-2.24;-1.816;-9.781;-27.738"
2019-01-18T00:00:00.000-00:00,";3,594.87;3,634.782;4,022.826;5,569.122;-1.098;-10.638;-35.45;-1.776;-2.07;-1.784;-9.646;-27.766"
2019-01-19T00:00:00.000-00:00,";3,665.3;3,640.331;4,010.057;5,550.178;0.686;-8.597;-33.961;-1.265;-1.97;-1.765;-9.22;-27.749"
2019-01-20T00:00:00.000-00:00,";3,539.28;3,621.958;3,993.243;5,530.169;-2.283;-11.368;-36.001;-1.11;-1.921;-1.757;-9.298;-27.792"
2019-01-21T00:00:00.000-00:00,";3,526.9;3,604.675;3,976.588;5,510.236;-2.158;-11.308;-35.994;-1.235;-1.917;-1.757;-9.353;-27.833"
2019-01-22T00:00:00.000-00:00,";3,570.93;3,598.539;3,962.1;5,490.94;-0.767;-9.873;-34.967;-1.238;-1.896;-1.754;-9.176;-27.843"
2019-01-23T00:00:00.000-00:00,";3,552.82;3,590.227;3,947.483;5,471.655;-1.042;-9.998;-35.069;-1.226;-1.873;-1.75;-9.05;-27.856"
2019-01-24T00:00:00.000-00:00,";3,569.62;3,586.48;3,933.988;5,452.729;-0.47;-9.262;-34.535;-1.479;-1.897;-1.756;-8.833;-27.853"
2019-01-25T00:00:00.000-00:00,";3,565.29;3,582.627;3,920.82;5,433.949;-0.484;-9.068;-34.389;-1.086;-1.814;-1.74;-8.626;-27.846"
2019-01-26T00:00:00.000-00:00,";3,565.25;3,579.468;3,908.121;5,415.355;-0.397;-8.773;-34.164;-0.699;-1.722;-1.722;-8.41;-27.833"
2019-01-27T00:00:00.000-00:00,";3,550.84;3,574.263;3,895.361;5,396.802;-0.655;-8.844;-34.205;-0.675;-1.684;-1.714;-8.243;-27.821"
2019-01-28T00:00:00.000-00:00,";3,434.15;3,548.788;3,878.889;5,377.273;-3.23;-11.466;-36.136;-1.154;-1.738;-1.725;-8.51;-27.865"
2019-01-29T00:00:00.000-00:00,";3,411.04;3,523.743;3,862.181;5,357.709;-3.198;-11.681;-36.334;-1.749;-1.825;-1.743;-8.763;-27.914"
2019-01-30T00:00:00.000-00:00,";3,458.18;3,511.822;3,847.752;5,338.808;-1.527;-10.125;-35.226;-1.976;-1.864;-1.751;-8.731;-27.929"
2019-01-31T00:00:00.000-00:00,";3,434.1;3,497.691;3,832.979;5,319.856;-1.818;-10.406;-35.447;-2.285;-1.923;-1.763;-8.747;-27.95"
2019-02-01T00:00:00.000-00:00,";3,462.07;3,491.214;3,819.732;5,301.37;-0.835;-9.364;-34.695;-2.324;-1.942;-1.768;-8.601;-27.948"
2019-02-02T00:00:00.000-00:00,";3,504.77;3,493.679;3,808.483;5,283.494;0.317;-7.975;-33.666;-1.553;-1.815;-1.744;-8.266;-27.917"
2019-02-03T00:00:00.000-00:00,";3,458.11;3,487.212;3,795.97;5,265.331;-0.835;-8.9;-34.323;-1.037;-1.714;-1.724;-8.134;-27.906"
2019-02-04T00:00:00.000-00:00,";3,463.22;3,482.85;3,784.086;5,247.399;-0.564;-8.479;-34.001;-0.825;-1.655;-1.712;-7.961;-27.886"
2019-02-05T00:00:00.000-00:00,";3,471.59;3,480.803;3,772.925;5,229.729;-0.265;-7.987;-33.618;-0.483;-1.567;-1.694;-7.743;-27.856"
2019-02-06T00:00:00.000-00:00,";3,405.37;3,467.088;3,759.799;5,211.577;-1.78;-9.427;-34.658;-0.691;-1.569;-1.694;-7.785;-27.857"
2019-02-07T00:00:00.000-00:00,";3,398.4;3,454.599;3,746.891;5,193.535;-1.627;-9.301;-34.565;-1.119;-1.617;-1.703;-7.801;-27.855"
2019-02-08T00:00:00.000-00:00,";3,659.04;3,491.77;3,743.754;5,178.266;4.79;-2.263;-29.339;0.131;-1.376;-1.654;-6.731;-27.703"
2019-02-09T00:00:00.000-00:00,";3,665.18;3,523.299;3,740.948;5,163.211;4.027;-2.025;-29.014;1.161;-1.14;-1.604;-5.818;-27.546"
2019-02-10T00:00:00.000-00:00,";3,680.06;3,551.801;3,738.773;5,148.453;3.611;-1.57;-28.521;2.04;-0.905;-1.554;-5.001;-27.381"
2019-02-11T00:00:00.000-00:00,";3,631.05;3,566.21;3,734.926;5,133.355;1.818;-2.781;-29.266;2.859;-0.662;-1.501;-4.517;-27.242"
2019-02-12T00:00:00.000-00:00,";3,631.46;3,578.074;3,731.231;5,118.41;1.492;-2.674;-29.051;3.574;-0.418;-1.447;-4.105;-27.102"
2019-02-13T00:00:00.000-00:00,";3,609.4;3,583.769;3,726.88;5,103.395;0.715;-3.152;-29.275;2.635;-0.451;-1.446;-3.84;-26.973"
2019-02-14T00:00:00.000-00:00,";3,590.56;3,585.004;3,722.011;5,088.342;0.155;-3.532;-29.436;1.751;-0.506;-1.45;-3.681;-26.852"
2019-02-15T00:00:00.000-00:00,";3,602.47;3,588.18;3,717.742;5,073.558;0.398;-3.101;-28.995;1.024;-0.563;-1.455;-3.485;-26.723"
2019-02-16T00:00:00.000-00:00,";3,618.41;3,593.676;3,714.194;5,059.078;0.688;-2.579;-28.477;0.77;-0.555;-1.447;-3.245;-26.584"
2019-02-17T00:00:00.000-00:00,";3,667.58;3,607.113;3,712.529;5,045.233;1.676;-1.211;-27.306;0.812;-0.501;-1.43;-2.839;-26.415"
2019-02-18T00:00:00.000-00:00,";3,898.6;3,660.111;3,719.175;5,033.823;6.516;4.824;-22.552;2.13;-0.207;-1.363;-1.588;-26.116"
2019-02-19T00:00:00.000-00:00,";3,907.79;3,705.143;3,725.911;5,022.619;5.469;4.881;-22.196;3.351;0.105;-1.292;-0.557;-25.817"
2019-02-20T00:00:00.000-00:00,";3,969.74;3,753.252;3,734.619;5,012.143;5.768;6.296;-20.798;4.6;0.454;-1.21;0.499;-25.489"
2019-02-21T00:00:00.000-00:00,";3,937.31;3,786.717;3,741.858;5,001.448;3.977;5.223;-21.277;5.372;0.745;-1.139;1.199;-25.185"
2019-02-22T00:00:00.000-00:00,";3,962;3,818.587;3,749.72;4,991.105;3.756;5.661;-20.619;5.863;1.002;-1.073;1.837;-24.872"
2019-02-23T00:00:00.000-00:00,";4,117.76;3,872.982;3,762.865;4,982.415;6.32;9.432;-17.354;5.816;1.175;-1.021;2.926;-24.477"
2019-02-24T00:00:00.000-00:00,";3,743.56;3,849.451;3,762.175;4,970.088;-2.751;-0.495;-24.678;3.895;0.973;-1.046;2.32;-24.304"
2019-02-25T00:00:00.000-00:00,";3,827.92;3,845.536;3,764.523;4,958.723;-0.458;1.684;-22.804;2.459;0.801;-1.066;2.152;-24.083"
2019-02-26T00:00:00.000-00:00,";3,809.23;3,838.935;3,766.12;4,947.286;-0.774;1.145;-23.004;1.379;0.648;-1.083;1.933;-23.875"
2019-02-27T00:00:00.000-00:00,";3,818.07;3,835.141;3,767.975;4,936.05;-0.445;1.329;-22.649;0.434;0.487;-1.103;1.783;-23.664"
2019-02-28T00:00:00.000-00:00,";3,813.69;3,831.241;3,769.608;4,924.882;-0.458;1.169;-22.563;-1.078;0.179;-1.155;1.635;-23.458"
2019-03-01T00:00:00.000-00:00,";3,823;3,829.743;3,771.515;4,913.918;-0.176;1.365;-22.201;-0.512;0.248;-1.13;1.544;-23.248"
2019-03-02T00:00:00.000-00:00,";3,819.93;3,827.959;3,773.244;4,903.032;-0.21;1.237;-22.09;-0.457;0.232;-1.123;1.45;-23.043"
2019-03-03T00:00:00.000-00:00,";3,807.75;3,824.284;3,774.476;4,892.134;-0.432;0.882;-22.166;-0.382;0.222;-1.115;1.32;-22.846"
2019-03-04T00:00:00.000-00:00,";3,715.3;3,804.469;3,772.363;4,880.424;-2.344;-1.513;-23.873;-0.8;0.116;-1.127;0.851;-22.704"
2019-03-05T00:00:00.000-00:00,";3,857.73;3,814.153;3,775.412;4,870.248;1.143;2.18;-20.79;-0.446;0.154;-1.109;1.026;-22.48"
2019-03-06T00:00:00.000-00:00,";3,861.84;3,822.823;3,778.498;4,860.214;1.021;2.206;-20.542;-0.181;0.185;-1.093;1.173;-22.257"
2019-03-07T00:00:00.000-00:00,";3,873.64;3,832.063;3,781.896;4,850.398;1.085;2.426;-20.138;0.107;0.229;-1.074;1.326;-22.029"
2019-03-08T00:00:00.000-00:00,";3,864.89;3,838.031;3,784.86;4,840.592;0.7;2.114;-20.157;0.359;0.275;-1.054;1.405;-21.81"
2019-03-09T00:00:00.000-00:00,";3,943.04;3,857.124;3,790.51;4,831.661;2.227;4.024;-18.392;1.384;0.481;-0.999;1.757;-21.549"
2019-03-10T00:00:00.000-00:00,";3,916.82;3,867.978;3,795.021;4,822.558;1.263;3.209;-18.781;1.411;0.519;-0.979;1.922;-21.307"
2019-03-11T00:00:00.000-00:00,";3,871.61;3,868.638;3,797.756;4,813.096;0.077;1.945;-19.561;1.198;0.51;-0.969;1.866;-21.095"
2019-03-12T00:00:00.000-00:00,";3,882.73;3,871.2;3,800.791;4,803.838;0.298;2.156;-19.174;1.021;0.5;-0.96;1.852;-20.88"
2019-03-13T00:00:00.000-00:00,";3,866;3,870.255;3,803.12;4,794.507;-0.11;1.653;-19.366;0.84;0.482;-0.952;1.765;-20.678"
2019-03-14T00:00:00.000-00:00,";3,877.12;3,871.503;3,805.763;4,785.378;0.145;1.875;-18.98;0.373;0.402;-0.958;1.727;-20.471"
2019-03-15T00:00:00.000-00:00,";3,923.76;3,881.004;3,809.977;4,776.805;1.102;2.986;-17.858;0.337;0.394;-0.949;1.864;-20.24"
2019-03-16T00:00:00.000-00:00,";4,005.98;3,903.727;3,816.977;4,769.135;2.619;4.952;-16.002;0.907;0.506;-0.913;2.273;-19.965"
2019-03-17T00:00:00.000-00:00,";3,981.14;3,917.802;3,822.84;4,761.294;1.617;4.141;-16.385;1.204;0.58;-0.886;2.484;-19.71"
2019-03-18T00:00:00.000-00:00,";3,987.81;3,930.531;3,828.732;4,753.598;1.457;4.155;-16.11;1.557;0.673;-0.853;2.659;-19.456"
2019-03-19T00:00:00.000-00:00,";4,015.53;3,945.985;3,835.403;4,746.254;1.762;4.696;-15.396;1.924;0.779;-0.818;2.883;-19.191"
2019-03-20T00:00:00.000-00:00,";4,043.04;3,963.632;3,842.819;4,739.257;2.003;5.21;-14.69;2.129;0.862;-0.786;3.144;-18.915"
2019-03-21T00:00:00.000-00:00,";3,980.64;3,966.724;3,847.741;4,731.708;0.351;3.454;-15.873;1.614;0.806;-0.785;3.092;-18.682"
2019-03-22T00:00:00.000-00:00,";3,986.93;3,970.398;3,852.712;4,724.298;0.416;3.484;-15.608;1.342;0.781;-0.777;3.055;-18.449"
2019-03-23T00:00:00.000-00:00,";4,006.01;3,976.873;3,858.187;4,717.151;0.733;3.831;-15.076;1.179;0.769;-0.767;3.076;-18.209"
2019-03-24T00:00:00.000-00:00,";3,992.18;3,979.656;3,862.972;4,709.937;0.315;3.345;-15.239;0.853;0.719;-0.765;3.021;-17.983"
2019-03-25T00:00:00.000-00:00,";3,936.12;3,971.74;3,865.585;4,702.237;-0.897;1.825;-16.293;0.205;0.592;-0.781;2.746;-17.793"
2019-03-26T00:00:00.000-00:00,";3,948.55;3,967.524;3,868.548;4,694.738;-0.478;2.068;-15.894;0.02;0.541;-0.781;2.558;-17.598"
2019-03-27T00:00:00.000-00:00,";4,038.05;3,980.347;3,874.601;4,688.204;1.45;4.218;-13.868;0.251;0.568;-0.764;2.729;-17.354"
2019-03-28T00:00:00.000-00:00,";4,027.81;3,988.976;3,880.073;4,681.633;0.974;3.808;-13.966;0.304;0.567;-0.753;2.807;-17.121"
2019-03-29T00:00:00.000-00:00,";4,103.25;4,009.753;3,888.044;4,675.878;2.332;5.535;-12.246;0.756;0.649;-0.723;3.13;-16.849"
2019-03-30T00:00:00.000-00:00,";4,106.97;4,027.429;3,895.863;4,670.217;1.975;5.419;-12.06;1.402;0.783;-0.681;3.377;-16.581"
2019-03-31T00:00:00.000-00:00,";4,103.95;4,041.342;3,903.294;4,664.582;1.549;5.141;-12.019;1.861;0.898;-0.642;3.537;-16.321"
2019-04-01T00:00:00.000-00:00,";4,144.56;4,060.109;3,911.911;4,659.408;2.08;5.947;-11.05;2.004;0.963;-0.614;3.788;-16.043"
2019-04-02T00:00:00.000-00:00,";4,857.29;4,205.051;3,945.674;4,661.377;15.511;23.104;4.203;5.417;1.691;-0.433;6.574;-15.354"
2019-04-03T00:00:00.000-00:00,";4,932.6;4,337.333;3,980.922;4,664.076;13.724;23.906;5.757;8.17;2.389;-0.252;8.953;-14.647"
2019-04-04T00:00:00.000-00:00,";4,898.66;4,439.392;4,013.698;4,666.41;10.345;22.049;4.977;10.229;3.025;-0.082;10.606;-13.987"
2019-04-05T00:00:00.000-00:00,";5,004.95;4,542.221;4,049.1;4,669.778;10.187;23.606;7.177;12.394;3.735;0.111;12.179;-13.291"
2019-04-06T00:00:00.000-00:00,";5,043.89;4,633.433;4,084.628;4,673.501;8.859;23.485;7.925;14.121;4.415;0.302;13.436;-12.6"
2019-04-07T00:00:00.000-00:00,";5,170.27;4,731.04;4,123.401;4,678.444;9.284;25.388;10.513;12.509;4.504;0.366;14.736;-11.864"
2019-04-08T00:00:00.000-00:00,";5,236.9;4,823.015;4,163.169;4,684.001;8.581;25.791;11.804;11.198;4.578;0.427;15.85;-11.119"
2019-04-09T00:00:00.000-00:00,";5,150;4,882.466;4,198.413;4,688.637;5.479;22.665;9.84;9.981;4.602;0.476;16.293;-10.456"
2019-04-10T00:00:00.000-00:00,";5,308.25;4,959.882;4,238.05;4,694.803;7.024;25.252;13.067;9.195;4.666;0.536;17.032;-9.729"
2019-04-11T00:00:00.000-00:00,";5,017.37;4,970.334;4,265.883;4,698.012;0.946;17.616;6.798;7.271;4.437;0.524;16.514;-9.198"
2019-04-12T00:00:00.000-00:00,";5,048.01;4,984.457;4,293.816;4,701.495;1.275;17.565;7.37;5.356;4.133;0.493;16.085;-8.671"
2019-04-13T00:00:00.000-00:00,";5,045.22;4,995.505;4,320.652;4,704.915;0.995;16.77;7.233;3.576;3.783;0.447;15.619;-8.167"
2019-04-14T00:00:00.000-00:00,";5,131.3;5,020.195;4,349.603;4,709.158;2.213;17.972;8.964;2.821;3.601;0.438;15.417;-7.635"
2019-04-15T00:00:00.000-00:00,";5,024.95;5,021.059;4,373.723;4,712.3;0.077;14.89;6.635;1.233;3.201;0.373;14.801;-7.185"
2019-04-16T00:00:00.000-00:00,";5,173.72;5,048.816;4,402.294;4,716.891;2.474;17.523;9.685;1.579;3.198;0.402;14.686;-6.67"
2019-04-17T00:00:00.000-00:00,";5,202.82;5,076.817;4,430.885;4,721.726;2.482;17.422;10.189;1.853;3.192;0.43;14.578;-6.16"
2019-04-18T00:00:00.000-00:00,";5,258.44;5,109.839;4,460.44;4,727.067;2.908;17.891;11.241;2.289;3.235;0.471;14.559;-5.64"
2019-04-19T00:00:00.000-00:00,";5,258.68;5,136.901;4,488.949;4,732.356;2.371;17.147;11.122;2.325;3.204;0.493;14.434;-5.143"
2019-04-20T00:00:00.000-00:00,";5,291.73;5,165.052;4,517.619;4,737.922;2.453;17.135;11.689;2.868;3.29;0.544;14.331;-4.65"
2019-04-21T00:00:00.000-00:00,";5,256.14;5,181.613;4,543.995;4,743.079;1.438;15.672;10.817;2.63;3.219;0.555;14.032;-4.197"
2019-04-22T00:00:00.000-00:00,";5,357.14;5,213.527;4,573.036;4,749.189;2.755;17.146;12.801;2.693;3.208;0.582;14.006;-3.709"
2019-04-23T00:00:00.000-00:00,";5,493.31;5,264.397;4,605.903;4,756.593;4.348;19.267;15.488;3.025;3.261;0.625;14.297;-3.168"
2019-04-24T00:00:00.000-00:00,";5,415;5,291.779;4,634.799;4,763.144;2.329;16.834;13.685;3.015;3.249;0.651;14.175;-2.695"
2019-04-25T00:00:00.000-00:00,";5,219.9;5,278.71;4,655.696;4,767.689;-1.114;12.119;9.485;2.201;3.056;0.628;13.382;-2.349"
2019-04-26T00:00:00.000-00:00,";5,314.1;5,285.145;4,679.21;4,773.126;0.548;13.568;11.334;1.998;2.976;0.633;12.95;-1.968"
2019-04-27T00:00:00.000-00:00,";5,295.69;5,287.062;4,701.227;4,778.326;0.163;12.645;10.827;1.41;2.803;0.614;12.461;-1.614"
2019-04-28T00:00:00.000-00:00,";5,307.52;5,290.782;4,722.881;4,783.591;0.316;12.379;10.953;0.501;2.54;0.568;12.024;-1.269"
2019-04-29T00:00:00.000-00:00,";5,238.14;5,281.21;4,741.283;4,788.114;-0.816;10.479;9.399;-0.2;2.297;0.524;11.388;-0.978"
2019-04-30T00:00:00.000-00:00,";5,320.81;5,288.41;4,761.98;4,793.415;0.613;11.735;11.002;0.184;2.283;0.54;11.055;-0.656"
2019-05-01T00:00:00.000-00:00,";5,383.2;5,305.645;4,784.167;4,799.283;1.462;12.521;12.167;0.388;2.243;0.548;10.9;-0.315"
2019-05-02T00:00:00.000-00:00,";5,492.87;5,339.686;4,809.477;4,806.184;2.869;14.209;14.288;0.995;2.303;0.583;11.024;0.069"
2019-05-03T00:00:00.000-00:00,";5,772.69;5,418.414;4,843.878;4,815.801;6.538;19.175;19.87;2.412;2.562;0.673;11.861;0.583"
2019-05-04T00:00:00.000-00:00,";5,829.45;5,493.148;4,879.077;4,825.888;6.122;19.479;20.795;4.013;2.906;0.789;12.586;1.102"
2019-05-05T00:00:00.000-00:00,";5,775.62;5,544.506;4,911.096;4,835.338;4.168;17.603;19.446;4.843;3.131;0.875;12.898;1.567"
2019-05-06T00:00:00.000-00:00,";5,747.79;5,581.467;4,940.978;4,844.417;2.98;16.329;18.648;5.199;3.278;0.94;12.963;1.993"
2019-05-07T00:00:00.000-00:00,";5,846.34;5,629.626;4,973.313;4,854.386;3.85;17.554;20.434;5.43;3.407;1.003;13.197;2.45"
2019-05-08T00:00:00.000-00:00,";5,987.29;5,694.656;5,009.526;4,865.659;5.139;19.518;23.052;5.098;3.42;1.035;13.677;2.957"
2019-05-09T00:00:00.000-00:00,";6,209.18;5,788.205;5,052.371;4,879.027;7.273;22.896;27.263;5.371;3.552;1.101;14.564;3.553"
2019-05-10T00:00:00.000-00:00,";6,373.33;5,894.592;5,099.548;4,893.896;8.122;24.978;30.23;6.314;3.837;1.211;15.59;4.202"
2019-05-11T00:00:00.000-00:00,";7,076.22;6,109.433;5,170.143;4,915.611;15.824;36.867;43.954;9.459;4.638;1.47;18.168;5.178"
2019-05-12T00:00:00.000-00:00,";6,967.31;6,265.411;5,234.328;4,936.025;11.203;33.108;41.152;11.294;5.248;1.682;19.698;6.043"
2019-05-13T00:00:00.000-00:00,";7,790.71;6,542.738;5,325.627;4,964.43;19.074;46.287;56.931;14.893;6.31;2.03;22.854;7.276"
2019-05-14T00:00:00.000-00:00,";7,947.56;6,798.16;5,419.268;4,994.113;16.908;46.654;59.139;17.448;7.262;2.359;25.444;8.513"
2019-05-15T00:00:00.000-00:00,";8,169.87;7,047.562;5,517.503;5,025.713;15.925;48.072;62.561;19.56;8.196;2.693;27.731;9.785"
2019-05-16T00:00:00.000-00:00,";7,866.59;7,196.476;5,601.399;5,053.98;9.312;40.44;55.651;17.793;8.341;2.815;28.476;10.831"
2019-05-17T00:00:00.000-00:00,";7,355.26;7,225.346;5,664.037;5,076.878;1.798;29.859;44.878;15.321;8.209;2.854;27.565;11.565"
2019-05-18T00:00:00.000-00:00,";7,257.45;7,231.183;5,720.945;5,098.576;0.363;26.858;42.343;10.522;7.423;2.702;26.398;12.207"
2019-05-19T00:00:00.000-00:00,";8,148.48;7,397.964;5,807.643;5,128.923;10.145;40.306;58.873;8.823;7.167;2.699;27.383;13.233"
2019-05-20T00:00:00.000-00:00,";7,938.15;7,496.18;5,883.732;5,156.875;5.896;34.917;53.933;6.366;6.638;2.61;27.405;14.095"
2019-05-21T00:00:00.000-00:00,";7,904.87;7,570.487;5,955.916;5,184.219;4.417;32.723;52.479;5.197;6.329;2.577;27.109;14.886"
2019-05-22T00:00:00.000-00:00,";7,628.43;7,581.022;6,015.648;5,208.539;0.625;26.81;46.46;4.923;6.208;2.593;26.022;15.496"
2019-05-23T00:00:00.000-00:00,";7,851.51;7,630.202;6,081.215;5,234.837;2.9;29.111;49.986;5.518;6.297;2.673;25.472;16.168"
2019-05-24T00:00:00.000-00:00,";7,964.87;7,691.051;6,148.488;5,262.002;3.56;29.542;51.366;3.962;5.869;2.595;25.088;16.847"
2019-05-25T00:00:00.000-00:00,";8,025.41;7,751.843;6,215.521;5,289.499;3.529;29.119;51.723;3.411;5.639;2.572;24.718;17.507"
2019-05-26T00:00:00.000-00:00,";8,614.43;7,908.677;6,301.196;5,322.582;8.924;36.711;61.847;4.467;5.797;2.669;25.511;18.386"
2019-05-27T00:00:00.000-00:00,";8,756.32;8,062.794;6,388.879;5,356.749;8.602;37.056;63.463;6.355;6.204;2.846;26.2;19.268"
2019-05-28T00:00:00.000-00:00,";8,715.64;8,181.493;6,471.978;5,390.171;6.529;34.667;61.695;7.225;6.426;2.967;26.414;20.07"
2019-05-29T00:00:00.000-00:00,";8,645.68;8,265.891;6,549.61;5,422.564;4.595;32.003;59.439;7.474;6.524;3.051;26.204;20.784"
2019-05-30T00:00:00.000-00:00,";8,269.54;8,266.554;6,611.036;5,450.892;0.036;25.087;51.71;6.64;6.363;3.051;25.042;21.284"
2019-05-31T00:00:00.000-00:00,";8,555;8,318.999;6,680.464;5,481.779;2.837;28.06;56.062;5.188;6.019;2.991;24.527;21.867"
2019-06-01T00:00:00.000-00:00,";8,544.07;8,359.921;6,747.021;5,512.249;2.203;26.635;55.002;3.685;5.606;2.903;23.905;22.401"
