Date,Message
1986-08-11T13:30:00.000-00:00,"date,close,ema10,ema55,ema200,dist_p10,dist_p55,dist_p200,slope10,slope55,slope200,dist_10_55,dist_55_200,ratio_armonico"
1986-08-11T13:30:00.000-00:00,"1986-08-11 13:30,0.219,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN"
1986-08-18T13:30:00.000-00:00,"1986-08-18 13:30,0.223,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN"
1986-08-25T13:30:00.000-00:00,"1986-08-25 13:30,0.207,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN"
1986-09-01T13:30:00.000-00:00,"1986-09-01 13:30,0.246,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN"
1986-09-08T13:30:00.000-00:00,"1986-09-08 13:30,0.234,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN"
1986-09-15T13:30:00.000-00:00,"1986-09-15 13:30,0.289,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN"
1986-09-22T13:30:00.000-00:00,"1986-09-22 13:30,0.266,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN"
1986-09-29T13:30:00.000-00:00,"1986-09-29 13:30,0.27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN"
1986-10-06T13:30:00.000-00:00,"1986-10-06 13:30,0.273,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN"
1986-10-13T13:30:00.000-00:00,"1986-10-13 13:30,0.277,0.25,NaN,NaN,10.764,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN"
1986-10-20T13:30:00.000-00:00,"1986-10-20 13:30,0.316,0.262,NaN,NaN,20.585,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN"
1986-10-27T14:30:00.000-00:00,"1986-10-27 14:30,0.365,0.281,NaN,NaN,29.934,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN"
1986-11-03T14:30:00.000-00:00,"1986-11-03 14:30,0.352,0.294,NaN,NaN,19.618,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN"
1986-11-10T14:30:00.000-00:00,"1986-11-10 14:30,0.359,0.306,NaN,NaN,17.516,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN"
1986-11-17T14:30:00.000-00:00,"1986-11-17 14:30,0.348,0.313,NaN,NaN,10.924,NaN,NaN,25.171,NaN,NaN,NaN,NaN,NaN"
1986-11-24T14:30:00.000-00:00,"1986-11-24 14:30,0.383,0.326,NaN,NaN,17.415,NaN,NaN,24.254,NaN,NaN,NaN,NaN,NaN"
1986-12-01T14:30:00.000-00:00,"1986-12-01 14:30,0.395,0.338,NaN,NaN,16.557,NaN,NaN,20.419,NaN,NaN,NaN,NaN,NaN"
1986-12-08T14:30:00.000-00:00,"1986-12-08 14:30,0.375,0.345,NaN,NaN,8.656,NaN,NaN,17.428,NaN,NaN,NaN,NaN,NaN"
1986-12-15T14:30:00.000-00:00,"1986-12-15 14:30,0.367,0.349,NaN,NaN,5.17,NaN,NaN,14.169,NaN,NaN,NaN,NaN,NaN"
1986-12-22T14:30:00.000-00:00,"1986-12-22 14:30,0.398,0.358,NaN,NaN,11.264,NaN,NaN,14.257,NaN,NaN,NaN,NaN,NaN"
1986-12-29T14:30:00.000-00:00,"1986-12-29 14:30,0.406,0.367,NaN,NaN,10.738,NaN,NaN,12.521,NaN,NaN,NaN,NaN,NaN"
1987-01-05T14:30:00.000-00:00,"1987-01-05 14:30,0.441,0.38,NaN,NaN,16.034,NaN,NaN,12.385,NaN,NaN,NaN,NaN,NaN"
1987-01-12T14:30:00.000-00:00,"1987-01-12 14:30,0.488,0.4,NaN,NaN,22.063,NaN,NaN,15.906,NaN,NaN,NaN,NaN,NaN"
1987-01-19T14:30:00.000-00:00,"1987-01-19 14:30,0.57,0.431,NaN,NaN,32.328,NaN,NaN,23.443,NaN,NaN,NaN,NaN,NaN"
1987-01-26T14:30:00.000-00:00,"1987-01-26 14:30,0.531,0.449,NaN,NaN,18.262,NaN,NaN,25.443,NaN,NaN,NaN,NaN,NaN"
1987-02-02T14:30:00.000-00:00,"1987-02-02 14:30,0.578,0.473,NaN,NaN,22.315,NaN,NaN,28.839,NaN,NaN,NaN,NaN,NaN"
1987-02-09T14:30:00.000-00:00,"1987-02-09 14:30,0.699,0.514,NaN,NaN,36.075,NaN,NaN,35.077,NaN,NaN,NaN,NaN,NaN"
1987-02-16T14:30:00.000-00:00,"1987-02-16 14:30,0.629,0.535,NaN,NaN,17.604,NaN,NaN,33.684,NaN,NaN,NaN,NaN,NaN"
1987-02-23T14:30:00.000-00:00,"1987-02-23 14:30,0.711,0.567,NaN,NaN,25.431,NaN,NaN,31.512,NaN,NaN,NaN,NaN,NaN"
1987-03-02T14:30:00.000-00:00,"1987-03-02 14:30,0.859,0.62,NaN,NaN,38.61,NaN,NaN,38.017,NaN,NaN,NaN,NaN,NaN"
1987-03-09T14:30:00.000-00:00,"1987-03-09 14:30,1.047,0.698,NaN,NaN,50.066,NaN,NaN,47.594,NaN,NaN,NaN,NaN,NaN"
1987-03-16T14:30:00.000-00:00,"1987-03-16 14:30,0.977,0.748,NaN,NaN,30.499,NaN,NaN,45.632,NaN,NaN,NaN,NaN,NaN"
1987-03-23T14:30:00.000-00:00,"1987-03-23 14:30,1.031,0.8,NaN,NaN,28.944,NaN,NaN,49.555,NaN,NaN,NaN,NaN,NaN"
1987-03-30T14:30:00.000-00:00,"1987-03-30 14:30,1.234,0.879,NaN,NaN,40.463,NaN,NaN,55.044,NaN,NaN,NaN,NaN,NaN"
1987-04-06T13:30:00.000-00:00,"1987-04-06 13:30,1.234,0.943,NaN,NaN,30.838,NaN,NaN,52.169,NaN,NaN,NaN,NaN,NaN"
1987-04-13T13:30:00.000-00:00,"1987-04-13 13:30,1.266,1.002,NaN,NaN,26.308,NaN,NaN,43.636,NaN,NaN,NaN,NaN,NaN"
1987-04-20T13:30:00.000-00:00,"1987-04-20 13:30,1.297,1.056,NaN,NaN,22.853,NaN,NaN,41.065,NaN,NaN,NaN,NaN,NaN"
1987-04-27T13:30:00.000-00:00,"1987-04-27 13:30,1.523,1.141,NaN,NaN,33.555,NaN,NaN,42.627,NaN,NaN,NaN,NaN,NaN"
1987-05-04T13:30:00.000-00:00,"1987-05-04 13:30,1.688,1.24,NaN,NaN,36.077,NaN,NaN,41.116,NaN,NaN,NaN,NaN,NaN"
1987-05-11T13:30:00.000-00:00,"1987-05-11 13:30,1.594,1.304,NaN,NaN,22.182,NaN,NaN,38.261,NaN,NaN,NaN,NaN,NaN"
1987-05-18T13:30:00.000-00:00,"1987-05-18 13:30,1.516,1.343,NaN,NaN,12.87,NaN,NaN,34.01,NaN,NaN,NaN,NaN,NaN"
1987-05-25T13:30:00.000-00:00,"1987-05-25 13:30,1.5,1.371,NaN,NaN,9.378,NaN,NaN,29.912,NaN,NaN,NaN,NaN,NaN"
1987-06-01T13:30:00.000-00:00,"1987-06-01 13:30,1.25,1.349,NaN,NaN,-7.361,NaN,NaN,18.29,NaN,NaN,NaN,NaN,NaN"
1987-06-08T13:30:00.000-00:00,"1987-06-08 13:30,1.055,1.296,NaN,NaN,-18.604,NaN,NaN,4.487,NaN,NaN,NaN,NaN,NaN"
1987-06-15T13:30:00.000-00:00,"1987-06-15 13:30,1.156,1.27,NaN,NaN,-8.984,NaN,NaN,-2.608,NaN,NaN,NaN,NaN,NaN"
1987-06-22T13:30:00.000-00:00,"1987-06-22 13:30,1.125,1.244,NaN,NaN,-9.562,NaN,NaN,-7.362,NaN,NaN,NaN,NaN,NaN"
1987-06-29T13:30:00.000-00:00,"1987-06-29 13:30,1.109,1.219,NaN,NaN,-9.029,NaN,NaN,-11.077,NaN,NaN,NaN,NaN,NaN"
1987-07-06T13:30:00.000-00:00,"1987-07-06 13:30,1.039,1.187,NaN,NaN,-12.439,NaN,NaN,-12.053,NaN,NaN,NaN,NaN,NaN"
1987-07-13T13:30:00.000-00:00,"1987-07-13 13:30,1.047,1.161,NaN,NaN,-9.85,NaN,NaN,-10.379,NaN,NaN,NaN,NaN,NaN"
1987-07-20T13:30:00.000-00:00,"1987-07-20 13:30,1.008,1.133,NaN,NaN,-11.077,NaN,NaN,-10.786,NaN,NaN,NaN,NaN,NaN"
1987-07-27T13:30:00.000-00:00,"1987-07-27 13:30,1.031,1.115,NaN,NaN,-7.494,NaN,NaN,-10.383,NaN,NaN,NaN,NaN,NaN"
1987-08-03T13:30:00.000-00:00,"1987-08-03 13:30,1.141,1.119,NaN,NaN,1.888,NaN,NaN,-8.2,NaN,NaN,NaN,NaN,NaN"
