Date,Message
2019-10-10T22:00:00.000-00:00,"2019-10-10 22:00,1500.3,1505.016,1506.141,1505.872,-0.313,-0.388,-0.37,-0.373,-0.048,-0.011,-0.075,0.018,-4.188"
2019-10-11T02:00:00.000-00:00,"2019-10-11 02:00,1500.6,1504.213,1505.943,1505.82,-0.24,-0.355,-0.347,-0.459,-0.076,-0.019,-0.115,0.008,-14.046"
2019-10-11T06:00:00.000-00:00,"2019-10-11 06:00,1499.6,1503.374,1505.716,1505.758,-0.251,-0.406,-0.409,-0.374,-0.073,-0.019,-0.156,-0.003,56.469"
2019-10-11T10:00:00.000-00:00,"2019-10-11 10:00,1487.2,1500.433,1505.055,1505.573,-0.882,-1.186,-1.22,-0.482,-0.105,-0.028,-0.307,-0.034,8.923"
2019-10-11T14:00:00.000-00:00,"2019-10-11 14:00,1489.4,1498.427,1504.496,1505.412,-0.602,-1.003,-1.064,-0.507,-0.124,-0.034,-0.403,-0.061,6.627"
2019-10-11T18:00:00.000-00:00,"2019-10-11 18:00,1493.5,1497.531,1504.103,1505.294,-0.269,-0.705,-0.783,-0.497,-0.135,-0.038,-0.437,-0.079,5.525"
2019-10-13T22:00:00.000-00:00,"2019-10-13 22:00,1490.4,1496.235,1503.614,1505.146,-0.39,-0.879,-0.98,-0.53,-0.155,-0.045,-0.491,-0.102,4.822"
2019-10-14T02:00:00.000-00:00,"2019-10-14 02:00,1491.9,1495.447,1503.195,1505.014,-0.237,-0.751,-0.871,-0.527,-0.167,-0.049,-0.515,-0.121,4.267"
2019-10-14T06:00:00.000-00:00,"2019-10-14 06:00,1498.7,1496.038,1503.035,1504.951,0.178,-0.288,-0.415,-0.293,-0.134,-0.041,-0.466,-0.127,3.656"
2019-10-14T10:00:00.000-00:00,"2019-10-14 10:00,1495.7,1495.977,1502.773,1504.859,-0.018,-0.471,-0.609,-0.164,-0.115,-0.037,-0.452,-0.139,3.263"
2019-10-14T14:00:00.000-00:00,"2019-10-14 14:00,1497.2,1496.199,1502.574,1504.783,0.067,-0.358,-0.504,-0.089,-0.102,-0.034,-0.424,-0.147,2.89"
2019-10-14T18:00:00.000-00:00,"2019-10-14 18:00,1497.2,1496.381,1502.382,1504.707,0.055,-0.345,-0.499,0.01,-0.082,-0.029,-0.399,-0.155,2.585"
2019-10-14T22:00:00.000-00:00,"2019-10-14 22:00,1499.1,1496.875,1502.265,1504.651,0.149,-0.211,-0.369,0.096,-0.062,-0.024,-0.359,-0.159,2.262"
2019-10-15T02:00:00.000-00:00,"2019-10-15 02:00,1495.4,1496.607,1502.02,1504.559,-0.081,-0.441,-0.609,0.038,-0.068,-0.026,-0.36,-0.169,2.135"
2019-10-15T06:00:00.000-00:00,"2019-10-15 06:00,1498.2,1496.897,1501.883,1504.496,0.087,-0.245,-0.418,0.062,-0.059,-0.024,-0.332,-0.174,1.912"
2019-10-15T10:00:00.000-00:00,"2019-10-15 10:00,1491.5,1495.916,1501.512,1504.367,-0.295,-0.667,-0.855,-0.019,-0.071,-0.028,-0.373,-0.19,1.965"
2019-10-15T14:00:00.000-00:00,"2019-10-15 14:00,1484.2,1493.785,1500.894,1504.166,-0.642,-1.112,-1.327,-0.173,-0.099,-0.036,-0.474,-0.218,2.177"
2019-10-15T18:00:00.000-00:00,"2019-10-15 18:00,1484.7,1492.134,1500.316,1503.972,-0.498,-1.041,-1.281,-0.317,-0.13,-0.045,-0.545,-0.243,2.243"
2019-10-15T22:00:00.000-00:00,"2019-10-15 22:00,1486.7,1491.146,1499.829,1503.801,-0.298,-0.875,-1.137,-0.365,-0.146,-0.05,-0.579,-0.264,2.193"
2019-10-16T02:00:00.000-00:00,"2019-10-16 02:00,1487.3,1490.446,1499.382,1503.636,-0.211,-0.806,-1.086,-0.431,-0.167,-0.057,-0.596,-0.283,2.106"
2019-10-16T06:00:00.000-00:00,"2019-10-16 06:00,1485.7,1489.583,1498.893,1503.458,-0.261,-0.88,-1.181,-0.423,-0.174,-0.06,-0.621,-0.304,2.046"
2019-10-16T10:00:00.000-00:00,"2019-10-16 10:00,1490.6,1489.768,1498.597,1503.33,0.056,-0.534,-0.847,-0.269,-0.153,-0.056,-0.589,-0.315,1.871"
2019-10-16T14:00:00.000-00:00,"2019-10-16 14:00,1493.1,1490.374,1498.401,1503.228,0.183,-0.354,-0.674,-0.118,-0.128,-0.049,-0.536,-0.321,1.668"
2019-10-16T18:00:00.000-00:00,"2019-10-16 18:00,1494,1491.033,1498.244,1503.136,0.199,-0.283,-0.608,-0.008,-0.106,-0.044,-0.481,-0.325,1.479"
2019-10-16T22:00:00.000-00:00,"2019-10-16 22:00,1492,1491.209,1498.021,1503.026,0.053,-0.402,-0.734,0.051,-0.091,-0.041,-0.455,-0.333,1.366"
2019-10-17T02:00:00.000-00:00,"2019-10-17 02:00,1493.9,1491.698,1497.873,1502.935,0.148,-0.265,-0.601,0.142,-0.068,-0.035,-0.412,-0.337,1.224"
2019-10-17T06:00:00.000-00:00,"2019-10-17 06:00,1489.5,1491.299,1497.574,1502.801,-0.121,-0.539,-0.885,0.103,-0.068,-0.035,-0.419,-0.348,1.205"
2019-10-17T10:00:00.000-00:00,"2019-10-17 10:00,1497,1492.335,1497.554,1502.743,0.313,-0.037,-0.382,0.132,-0.057,-0.032,-0.348,-0.345,1.009"
2019-10-17T14:00:00.000-00:00,"2019-10-17 14:00,1499,1493.547,1497.606,1502.706,0.365,0.093,-0.247,0.169,-0.043,-0.029,-0.271,-0.339,0.798"
2019-10-17T18:00:00.000-00:00,"2019-10-17 18:00,1495.4,1493.884,1497.527,1502.633,0.101,-0.142,-0.481,0.179,-0.033,-0.026,-0.243,-0.34,0.716"
2019-10-17T22:00:00.000-00:00,"2019-10-17 22:00,1495.5,1494.178,1497.454,1502.562,0.088,-0.131,-0.47,0.166,-0.028,-0.025,-0.219,-0.34,0.644"
2019-10-18T02:00:00.000-00:00,"2019-10-18 02:00,1495.9,1494.491,1497.399,1502.496,0.094,-0.1,-0.439,0.214,-0.012,-0.02,-0.194,-0.339,0.572"
2019-10-18T06:00:00.000-00:00,"2019-10-18 06:00,1492,1494.038,1497.206,1502.392,-0.136,-0.348,-0.692,0.114,-0.023,-0.023,-0.212,-0.345,0.613"
2019-10-18T10:00:00.000-00:00,"2019-10-18 10:00,1494.1,1494.049,1497.095,1502.309,0.003,-0.2,-0.546,0.034,-0.034,-0.026,-0.203,-0.347,0.586"
2019-10-18T14:00:00.000-00:00,"2019-10-18 14:00,1494.2,1494.077,1496.992,1502.228,0.008,-0.186,-0.534,0.013,-0.036,-0.027,-0.195,-0.349,0.559"
2019-10-18T18:00:00.000-00:00,"2019-10-18 18:00,1493.4,1493.954,1496.863,1502.141,-0.037,-0.231,-0.582,-0.015,-0.039,-0.028,-0.194,-0.351,0.553"
2019-10-20T22:00:00.000-00:00,"2019-10-20 22:00,1493.1,1493.798,1496.729,1502.051,-0.047,-0.242,-0.596,-0.046,-0.045,-0.03,-0.196,-0.354,0.553"
2019-10-21T02:00:00.000-00:00,"2019-10-21 02:00,1495.7,1494.144,1496.692,1501.987,0.104,-0.066,-0.419,0.007,-0.034,-0.027,-0.17,-0.353,0.483"
2019-10-21T06:00:00.000-00:00,"2019-10-21 06:00,1495,1494.3,1496.632,1501.918,0.047,-0.109,-0.461,0.017,-0.031,-0.026,-0.156,-0.352,0.443"
2019-10-21T10:00:00.000-00:00,"2019-10-21 10:00,1495.2,1494.463,1496.581,1501.851,0.049,-0.092,-0.443,0.026,-0.027,-0.025,-0.141,-0.351,0.403"
2019-10-21T14:00:00.000-00:00,"2019-10-21 14:00,1489.1,1493.488,1496.314,1501.724,-0.294,-0.482,-0.841,-0.031,-0.037,-0.028,-0.189,-0.36,0.524"
2019-10-21T18:00:00.000-00:00,"2019-10-21 18:00,1487.7,1492.436,1496.006,1501.585,-0.317,-0.555,-0.925,-0.091,-0.048,-0.031,-0.239,-0.372,0.642"
2019-10-21T22:00:00.000-00:00,"2019-10-21 22:00,1487.1,1491.466,1495.688,1501.441,-0.293,-0.574,-0.955,-0.179,-0.067,-0.036,-0.282,-0.383,0.737"
2019-10-22T02:00:00.000-00:00,"2019-10-22 02:00,1488.1,1490.854,1495.417,1501.308,-0.185,-0.489,-0.88,-0.231,-0.081,-0.041,-0.305,-0.392,0.778"
2019-10-22T06:00:00.000-00:00,"2019-10-22 06:00,1490.8,1490.844,1495.252,1501.203,-0.003,-0.298,-0.693,-0.242,-0.089,-0.043,-0.295,-0.396,0.744"
2019-10-22T10:00:00.000-00:00,"2019-10-22 10:00,1489.9,1490.672,1495.061,1501.091,-0.052,-0.345,-0.746,-0.189,-0.084,-0.042,-0.294,-0.402,0.731"
2019-10-22T14:00:00.000-00:00,"2019-10-22 14:00,1488.1,1490.205,1494.812,1500.962,-0.141,-0.449,-0.857,-0.15,-0.08,-0.041,-0.308,-0.41,0.752"
2019-10-22T18:00:00.000-00:00,"2019-10-22 18:00,1490.6,1490.277,1494.662,1500.858,0.022,-0.272,-0.684,-0.08,-0.069,-0.039,-0.293,-0.413,0.711"
2019-10-22T22:00:00.000-00:00,"2019-10-22 22:00,1492.2,1490.626,1494.574,1500.772,0.106,-0.159,-0.571,-0.015,-0.056,-0.036,-0.264,-0.413,0.64"
2019-10-23T02:00:00.000-00:00,"2019-10-23 02:00,1492.4,1490.949,1494.496,1500.689,0.097,-0.14,-0.552,0.007,-0.051,-0.034,-0.237,-0.413,0.575"
2019-10-23T06:00:00.000-00:00,"2019-10-23 06:00,1496.3,1491.922,1494.561,1500.645,0.293,0.116,-0.29,0.084,-0.033,-0.03,-0.177,-0.405,0.435"
2019-10-23T10:00:00.000-00:00,"2019-10-23 10:00,1498.4,1493.1,1494.698,1500.623,0.355,0.248,-0.148,0.194,-0.008,-0.023,-0.107,-0.395,0.271"
2019-10-23T14:00:00.000-00:00,"2019-10-23 14:00,1494.8,1493.409,1494.701,1500.565,0.093,0.007,-0.384,0.21,0.003,-0.02,-0.086,-0.391,0.221"
