Date,Message
2009-12-31T22:00:00.000-00:00,"date,close,ema10,ema55,ema200,dist_p10,dist_p55,dist_p200,slope10,slope55,slope200,dist_10_55,dist_55_200,ratio_armonico"
2009-12-31T22:00:00.000-00:00,"2009-12-31 22:00,18.74,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN"
2010-01-03T22:00:00.000-00:00,"2010-01-03 22:00,18.56,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN"
2010-01-04T22:00:00.000-00:00,"2010-01-04 22:00,18.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN"
2010-01-05T22:00:00.000-00:00,"2010-01-05 22:00,18.35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN"
2010-01-06T22:00:00.000-00:00,"2010-01-06 22:00,18.29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN"
2010-01-07T22:00:00.000-00:00,"2010-01-07 22:00,18.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN"
2010-01-10T22:00:00.000-00:00,"2010-01-10 22:00,18.49,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN"
2010-01-11T22:00:00.000-00:00,"2010-01-11 22:00,18.58,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN"
2010-01-12T22:00:00.000-00:00,"2010-01-12 22:00,18.44,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN"
2010-01-13T22:00:00.000-00:00,"2010-01-13 22:00,18.37,18.452,NaN,NaN,-0.444,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN"
2010-01-14T22:00:00.000-00:00,"2010-01-14 22:00,18.27,18.419,NaN,NaN,-0.808,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN"
2010-01-17T22:00:00.000-00:00,"2010-01-17 22:00,18.21,18.381,NaN,NaN,-0.93,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN"
2010-01-18T22:00:00.000-00:00,"2010-01-18 22:00,18.06,18.323,NaN,NaN,-1.433,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN"
2010-01-19T22:00:00.000-00:00,"2010-01-19 22:00,17.99,18.262,NaN,NaN,-1.49,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN"
2010-01-20T22:00:00.000-00:00,"2010-01-20 22:00,18.26,18.262,NaN,NaN,-0.009,NaN,NaN,-1.031,NaN,NaN,NaN,NaN,NaN"
2010-01-21T22:00:00.000-00:00,"2010-01-21 22:00,18.31,18.271,NaN,NaN,0.216,NaN,NaN,-0.806,NaN,NaN,NaN,NaN,NaN"
2010-01-24T22:00:00.000-00:00,"2010-01-24 22:00,18.2,18.258,NaN,NaN,-0.316,NaN,NaN,-0.67,NaN,NaN,NaN,NaN,NaN"
2010-01-25T22:00:00.000-00:00,"2010-01-25 22:00,18.11,18.231,NaN,NaN,-0.663,NaN,NaN,-0.501,NaN,NaN,NaN,NaN,NaN"
2010-01-26T22:00:00.000-00:00,"2010-01-26 22:00,18.18,18.222,NaN,NaN,-0.228,NaN,NaN,-0.222,NaN,NaN,NaN,NaN,NaN"
2010-01-27T22:00:00.000-00:00,"2010-01-27 22:00,18.26,18.229,NaN,NaN,0.172,NaN,NaN,-0.182,NaN,NaN,NaN,NaN,NaN"
2010-01-28T22:00:00.000-00:00,"2010-01-28 22:00,18.15,18.214,NaN,NaN,-0.353,NaN,NaN,-0.308,NaN,NaN,NaN,NaN,NaN"
2010-01-31T22:00:00.000-00:00,"2010-01-31 22:00,17.94,18.164,NaN,NaN,-1.235,NaN,NaN,-0.511,NaN,NaN,NaN,NaN,NaN"
2010-02-01T22:00:00.000-00:00,"2010-02-01 22:00,17.96,18.127,NaN,NaN,-0.923,NaN,NaN,-0.568,NaN,NaN,NaN,NaN,NaN"
2010-02-02T22:00:00.000-00:00,"2010-02-02 22:00,17.99,18.102,NaN,NaN,-0.62,NaN,NaN,-0.655,NaN,NaN,NaN,NaN,NaN"
2010-02-03T22:00:00.000-00:00,"2010-02-03 22:00,18.07,18.096,NaN,NaN,-0.146,NaN,NaN,-0.725,NaN,NaN,NaN,NaN,NaN"
2010-02-04T22:00:00.000-00:00,"2010-02-04 22:00,17.98,18.075,NaN,NaN,-0.527,NaN,NaN,-0.763,NaN,NaN,NaN,NaN,NaN"
2010-02-07T22:00:00.000-00:00,"2010-02-07 22:00,18.04,18.069,NaN,NaN,-0.16,NaN,NaN,-0.526,NaN,NaN,NaN,NaN,NaN"
2010-02-08T22:00:00.000-00:00,"2010-02-08 22:00,17.94,18.045,NaN,NaN,-0.584,NaN,NaN,-0.451,NaN,NaN,NaN,NaN,NaN"
2010-02-09T22:00:00.000-00:00,"2010-02-09 22:00,18.04,18.044,NaN,NaN,-0.025,NaN,NaN,-0.32,NaN,NaN,NaN,NaN,NaN"
2010-02-10T22:00:00.000-00:00,"2010-02-10 22:00,17.73,17.987,NaN,NaN,-1.43,NaN,NaN,-0.603,NaN,NaN,NaN,NaN,NaN"
