Date,Message
2022-11-03T00:00:00.000-00:00,";20,310.63;20,366.823;20,320.106;19,906.9;-0.276;-0.047;2.028;-0.624;-0.013;0.104;0.23;2.076"
2022-11-03T04:00:00.000-00:00,";20,303.09;20,355.235;20,319.499;19,910.842;-0.256;-0.081;1.97;-0.625;-0.035;0.096;0.176;2.052"
2022-11-03T08:00:00.000-00:00,";20,130.64;20,314.4;20,312.754;19,913.029;-0.905;-0.897;1.093;-0.759;-0.082;0.081;0.008;2.007"
2022-11-03T12:00:00.000-00:00,";20,248.62;20,302.44;20,310.463;19,916.369;-0.265;-0.304;1.668;-0.624;-0.08;0.081;-0.04;1.979"
2022-11-03T16:00:00.000-00:00,";20,262.53;20,295.183;20,308.751;19,919.813;-0.161;-0.228;1.72;-0.413;-0.058;0.085;-0.067;1.953"
2022-11-03T20:00:00.000-00:00,";20,207.82;20,279.299;20,305.147;19,922.679;-0.352;-0.479;1.431;-0.43;-0.074;0.079;-0.127;1.92"
2022-11-04T00:00:00.000-00:00,";20,321.79;20,287.025;20,305.741;19,926.65;0.171;0.079;1.983;-0.335;-0.068;0.079;-0.092;1.902"
2022-11-04T04:00:00.000-00:00,";20,611.56;20,346.031;20,316.663;19,933.465;1.305;1.452;3.402;0.156;0.019;0.103;0.145;1.922"
2022-11-04T08:00:00.000-00:00,";20,558.46;20,384.655;20,325.299;19,939.684;0.853;1.147;3.103;0.405;0.073;0.117;0.292;1.934"
2022-11-04T12:00:00.000-00:00,";20,838.7;20,467.208;20,343.635;19,948.629;1.815;2.434;4.462;0.848;0.172;0.145;0.607;1.98"
2022-11-04T16:00:00.000-00:00,";21,108.54;20,583.814;20,370.953;19,960.171;2.549;3.621;5.753;1.502;0.324;0.188;1.045;2.058"
2022-11-04T20:00:00.000-00:00,";21,148.52;20,686.488;20,398.723;19,971.995;2.233;3.676;5.891;1.969;0.458;0.228;1.411;2.137"
2022-11-05T00:00:00.000-00:00,";21,444.61;20,824.328;20,436.076;19,986.648;2.979;4.935;7.295;2.351;0.588;0.267;1.9;2.249"
2022-11-05T04:00:00.000-00:00,";21,384.42;20,926.163;20,469.945;20,000.556;2.19;4.467;6.919;2.656;0.712;0.305;2.229;2.347"
2022-11-05T08:00:00.000-00:00,";21,404.63;21,013.157;20,503.327;20,014.527;1.863;4.396;6.945;2.667;0.785;0.33;2.487;2.442"
2022-11-05T12:00:00.000-00:00,";21,299.22;21,065.169;20,531.752;20,027.31;1.111;3.738;6.351;2.339;0.789;0.336;2.598;2.519"
2022-11-05T16:00:00.000-00:00,";21,331.11;21,113.522;20,560.3;20,040.283;1.031;3.749;6.441;2.064;0.792;0.342;2.691;2.595"
2022-11-05T20:00:00.000-00:00,";21,299.37;21,147.312;20,586.696;20,052.811;0.719;3.462;6.216;1.551;0.737;0.331;2.723;2.662"
2022-11-06T00:00:00.000-00:00,";21,233.88;21,163.052;20,609.809;20,064.563;0.335;3.028;5.828;1.132;0.683;0.32;2.684;2.717"
2022-11-06T04:00:00.000-00:00,";21,194.49;21,168.768;20,630.691;20,075.806;0.122;2.733;5.572;0.741;0.621;0.306;2.608;2.764"
2022-11-06T08:00:00.000-00:00,";21,255.08;21,184.461;20,652.99;20,087.54;0.333;2.915;5.812;0.566;0.59;0.301;2.573;2.815"
2022-11-06T12:00:00.000-00:00,";21,241.1;21,194.759;20,673.994;20,099.019;0.219;2.743;5.682;0.385;0.553;0.293;2.519;2.861"
2022-11-06T16:00:00.000-00:00,";21,194.5;21,194.712;20,692.584;20,109.919;-0.001;2.426;5.393;0.224;0.514;0.285;2.427;2.897"
2022-11-06T20:00:00.000-00:00,";20,905.58;21,142.142;20,700.191;20,117.836;-1.119;0.992;3.916;-0.099;0.439;0.266;2.135;2.895"
2022-11-07T00:00:00.000-00:00,";20,913.82;21,100.629;20,707.82;20,125.756;-0.885;0.995;3.916;-0.322;0.374;0.249;1.897;2.892"
2022-11-07T04:00:00.000-00:00,";20,635.74;21,016.104;20,705.246;20,130.831;-1.81;-0.336;2.508;-0.795;0.253;0.216;1.501;2.853"
2022-11-07T08:00:00.000-00:00,";20,733.46;20,964.714;20,706.254;20,136.827;-1.103;0.131;2.963;-1.085;0.156;0.188;1.248;2.828"
2022-11-07T12:00:00.000-00:00,";20,764.95;20,928.393;20,708.35;20,143.077;-0.781;0.273;3.087;-1.257;0.076;0.165;1.063;2.806"
2022-11-07T16:00:00.000-00:00,";20,847.51;20,913.687;20,713.32;20,150.086;-0.316;0.648;3.461;-1.081;0.063;0.16;0.967;2.795"
2022-11-07T20:00:00.000-00:00,";20,591.13;20,855.041;20,708.956;20,154.475;-1.265;-0.569;2.167;-1.164;0.005;0.143;0.705;2.751"
2022-11-08T00:00:00.000-00:00,";20,148.66;20,726.608;20,688.946;20,154.417;-2.788;-2.611;-0.029;-1.377;-0.079;0.117;0.182;2.652"
2022-11-08T04:00:00.000-00:00,";19,796.9;20,557.57;20,657.087;20,150.859;-3.7;-4.164;-1.757;-1.942;-0.237;0.07;-0.482;2.512"
2022-11-08T08:00:00.000-00:00,";19,699.04;20,401.474;20,622.871;20,146.364;-3.443;-4.48;-2.22;-2.518;-0.413;0.016;-1.074;2.365"
2022-11-08T12:00:00.000-00:00,";19,520.97;20,241.382;20,583.517;20,140.141;-3.559;-5.162;-3.074;-3.215;-0.627;-0.049;-1.662;2.201"
2022-11-08T16:00:00.000-00:00,";18,256.64;19,880.52;20,500.414;20,121.4;-8.168;-10.945;-9.268;-4.673;-1.007;-0.164;-3.024;1.884"
2022-11-08T20:00:00.000-00:00,";18,547.23;19,638.104;20,430.658;20,105.736;-5.555;-9.219;-7.752;-5.252;-1.248;-0.242;-3.879;1.616"
2022-11-09T00:00:00.000-00:00,";18,313.68;19,397.299;20,355.052;20,087.905;-5.586;-10.029;-8.832;-5.644;-1.462;-0.312;-4.705;1.33"
2022-11-09T04:00:00.000-00:00,";18,240.72;19,187.012;20,279.54;20,069.525;-4.932;-10.054;-9.112;-5.953;-1.665;-0.381;-5.387;1.046"
2022-11-09T08:00:00.000-00:00,";17,818.08;18,938.115;20,191.63;20,047.122;-5.914;-11.755;-11.119;-6.439;-1.904;-0.462;-6.208;0.721"
2022-11-09T12:00:00.000-00:00,";17,116.08;18,606.836;20,081.789;20,017.958;-8.012;-14.768;-14.496;-6.407;-2.042;-0.514;-7.345;0.319"
2022-11-09T16:00:00.000-00:00,";16,784.64;18,275.528;19,964.034;19,985.786;-8.158;-15.926;-16.017;-6.938;-2.284;-0.597;-8.458;-0.109"
2022-11-09T20:00:00.000-00:00,";15,922.81;17,847.761;19,819.705;19,945.358;-10.785;-19.662;-20.168;-7.988;-2.63;-0.71;-9.949;-0.63"
2022-11-10T00:00:00.000-00:00,";16,369.59;17,579.003;19,696.486;19,909.778;-6.88;-16.891;-17.781;-8.381;-2.875;-0.796;-10.751;-1.071"
2022-11-10T04:00:00.000-00:00,";16,752.1;17,428.657;19,591.33;19,878.358;-3.882;-14.492;-15.727;-7.97;-2.973;-0.842;-11.039;-1.444"
2022-11-10T08:00:00.000-00:00,";16,397.57;17,241.186;19,477.267;19,843.724;-4.893;-15.812;-17.366;-7.34;-3.01;-0.87;-11.48;-1.847"
2022-11-10T12:00:00.000-00:00,";17,554.06;17,298.072;19,408.581;19,820.941;1.48;-9.555;-11.437;-5.348;-2.782;-0.825;-10.874;-2.08"
2022-11-10T16:00:00.000-00:00,";17,455.62;17,326.717;19,338.832;19,797.405;0.744;-9.738;-11.829;-2.919;-2.426;-0.742;-10.405;-2.316"
2022-11-10T20:00:00.000-00:00,";17,601.15;17,376.614;19,276.772;19,775.552;1.292;-8.692;-10.995;-1.151;-2.131;-0.674;-9.857;-2.522"
2022-11-11T00:00:00.000-00:00,";17,064.12;17,319.797;19,197.749;19,748.573;-1.476;-11.114;-13.593;-0.625;-2.009;-0.653;-9.782;-2.789"
2022-11-11T04:00:00.000-00:00,";17,404.08;17,335.121;19,133.689;19,725.244;0.398;-9.04;-11.767;0.545;-1.764;-0.597;-9.4;-2.999"
2022-11-11T08:00:00.000-00:00,";17,350.7;17,337.954;19,070.011;19,701.617;0.074;-9.016;-11.933;0.231;-1.744;-0.602;-9.083;-3.206"
2022-11-11T12:00:00.000-00:00,";16,871.27;17,253.102;18,991.485;19,673.455;-2.213;-11.164;-14.243;-0.425;-1.796;-0.626;-9.153;-3.466"
2022-11-11T16:00:00.000-00:00,";16,849.17;17,179.66;18,914.973;19,645.352;-1.924;-10.922;-14.233;-1.133;-1.877;-0.658;-9.174;-3.718"
2022-11-11T20:00:00.000-00:00,";17,070.31;17,159.778;18,849.092;19,619.73;-0.521;-9.437;-12.994;-0.924;-1.816;-0.652;-8.962;-3.928"
2022-11-12T00:00:00.000-00:00,";16,907.44;17,113.898;18,779.748;19,592.742;-1.206;-9.97;-13.706;-1.276;-1.85;-0.672;-8.87;-4.149"
2022-11-12T04:00:00.000-00:00,";16,822.02;17,060.83;18,709.829;19,565.173;-1.4;-10.09;-14.021;-1.598;-1.889;-0.693;-8.814;-4.372"
2022-11-12T08:00:00.000-00:00,";16,866.92;17,025.573;18,644.011;19,538.324;-0.932;-9.532;-13.673;-1.319;-1.83;-0.687;-8.681;-4.577"
2022-11-12T12:00:00.000-00:00,";16,935.74;17,009.24;18,583.001;19,512.428;-0.432;-8.864;-13.205;-0.992;-1.755;-0.677;-8.469;-4.763"
2022-11-12T16:00:00.000-00:00,";16,891.32;16,987.8;18,522.584;19,486.347;-0.568;-8.807;-13.317;-1.002;-1.732;-0.68;-8.286;-4.946"
2022-11-12T20:00:00.000-00:00,";16,812.08;16,955.851;18,461.494;19,459.738;-0.848;-8.934;-13.606;-0.924;-1.695;-0.679;-8.156;-5.13"
2022-11-13T00:00:00.000-00:00,";16,914.6;16,948.351;18,406.248;19,434.413;-0.199;-8.104;-12.966;-0.659;-1.623;-0.668;-7.921;-5.29"
2022-11-13T04:00:00.000-00:00,";16,774.99;16,916.831;18,347.989;19,407.951;-0.838;-8.573;-13.566;-0.639;-1.588;-0.667;-7.8;-5.461"
2022-11-13T08:00:00.000-00:00,";16,659.23;16,869.994;18,287.676;19,380.6;-1.249;-8.905;-14.042;-0.819;-1.589;-0.676;-7.752;-5.639"
2022-11-13T12:00:00.000-00:00,";16,580.79;16,817.412;18,226.716;19,352.742;-1.407;-9.03;-14.323;-1.003;-1.597;-0.686;-7.732;-5.818"
2022-11-13T16:00:00.000-00:00,";16,554.6;16,769.628;18,166.998;19,324.899;-1.282;-8.875;-14.335;-1.098;-1.595;-0.693;-7.692;-5.992"
2022-11-13T20:00:00.000-00:00,";16,329.85;16,689.668;18,101.385;19,295.098;-2.156;-9.787;-15.368;-1.526;-1.656;-0.717;-7.799;-6.187"
2022-11-14T00:00:00.000-00:00,";16,139.79;16,589.69;18,031.328;19,263.702;-2.712;-10.49;-16.217;-1.934;-1.726;-0.743;-7.995;-6.397"
2022-11-14T04:00:00.000-00:00,";16,824.78;16,632.434;17,988.237;19,239.434;1.156;-6.468;-12.551;-1.408;-1.637;-0.728;-7.537;-6.503"
2022-11-14T08:00:00.000-00:00,";16,749.8;16,653.773;17,944.007;19,214.662;0.577;-6.655;-12.828;-0.973;-1.551;-0.713;-7.19;-6.613"
2022-11-14T12:00:00.000-00:00,";16,595.84;16,643.24;17,895.858;19,188.604;-0.285;-7.264;-13.512;-0.754;-1.492;-0.705;-6.999;-6.737"
2022-11-14T16:00:00.000-00:00,";16,258.21;16,573.234;17,837.371;19,159.445;-1.901;-8.853;-15.143;-0.698;-1.459;-0.703;-7.087;-6.9"
2022-11-14T20:00:00.000-00:00,";16,619.46;16,581.639;17,793.874;19,134.172;0.228;-6.6;-13.143;-0.049;-1.317;-0.672;-6.813;-7.005"
2022-11-15T00:00:00.000-00:00,";16,823.06;16,625.534;17,759.202;19,111.176;1.188;-5.271;-11.973;-0.041;-1.273;-0.667;-6.384;-7.074"
2022-11-15T04:00:00.000-00:00,";16,844.63;16,665.369;17,726.539;19,088.623;1.076;-4.975;-11.756;0.07;-1.212;-0.656;-5.986;-7.136"
2022-11-15T08:00:00.000-00:00,";16,781.62;16,686.506;17,692.792;19,065.668;0.57;-5.15;-11.98;0.26;-1.135;-0.641;-5.688;-7.201"
2022-11-15T12:00:00.000-00:00,";16,987.03;16,741.147;17,667.586;19,044.985;1.469;-3.852;-10.806;1.013;-0.952;-0.597;-5.244;-7.232"
2022-11-15T16:00:00.000-00:00,";16,858.77;16,762.533;17,638.7;19,023.232;0.574;-4.422;-11.378;1.091;-0.872;-0.58;-4.967;-7.278"
2022-11-15T20:00:00.000-00:00,";16,900.57;16,787.63;17,612.338;19,002.111;0.673;-4.041;-11.06;0.975;-0.827;-0.571;-4.683;-7.314"
2022-11-16T00:00:00.000-00:00,";16,969.99;16,820.787;17,589.397;18,981.89;0.887;-3.521;-10.599;0.933;-0.774;-0.559;-4.37;-7.336"
2022-11-16T04:00:00.000-00:00,";16,824.69;16,821.496;17,562.086;18,960.426;0.019;-4.199;-11.264;0.809;-0.739;-0.552;-4.217;-7.375"
2022-11-16T08:00:00.000-00:00,";16,707.9;16,800.843;17,531.579;18,938.013;-0.553;-4.698;-11.776;0.357;-0.77;-0.562;-4.168;-7.427"
2022-11-16T12:00:00.000-00:00,";16,431.7;16,733.726;17,492.298;18,913.074;-1.805;-6.063;-13.12;-0.172;-0.83;-0.579;-4.337;-7.512"
2022-11-16T16:00:00.000-00:00,";16,556.88;16,701.572;17,458.89;18,889.629;-0.866;-5.166;-12.349;-0.513;-0.871;-0.592;-4.338;-7.574"
2022-11-16T20:00:00.000-00:00,";16,662.76;16,694.515;17,430.457;18,867.471;-0.19;-4.404;-11.685;-0.751;-0.904;-0.603;-4.222;-7.616"
2022-11-17T00:00:00.000-00:00,";16,526.18;16,663.909;17,398.161;18,844.175;-0.827;-5.012;-12.301;-0.937;-0.933;-0.613;-4.22;-7.674"
2022-11-17T04:00:00.000-00:00,";16,611.9;16,654.453;17,370.081;18,821.963;-0.256;-4.365;-11.742;-0.871;-0.921;-0.613;-4.12;-7.714"
2022-11-17T08:00:00.000-00:00,";16,595.08;16,643.658;17,342.402;18,799.805;-0.292;-4.309;-11.727;-0.538;-0.857;-0.599;-4.029;-7.752"
2022-11-17T12:00:00.000-00:00,";16,536.71;16,624.213;17,313.627;18,777.287;-0.526;-4.487;-11.932;-0.463;-0.832;-0.595;-3.982;-7.795"
2022-11-17T16:00:00.000-00:00,";16,620.56;16,623.548;17,288.875;18,755.827;-0.018;-3.866;-11.385;-0.425;-0.812;-0.592;-3.848;-7.821"
2022-11-17T20:00:00.000-00:00,";16,692.56;16,636.096;17,267.578;18,735.297;0.339;-3.33;-10.903;-0.167;-0.751;-0.578;-3.657;-7.834"
2022-11-18T00:00:00.000-00:00,";16,854.98;16,675.893;17,252.842;18,716.587;1.074;-2.306;-9.946;0.129;-0.675;-0.56;-3.344;-7.821"
2022-11-18T04:00:00.000-00:00,";16,745.1;16,688.476;17,234.709;18,696.971;0.339;-2.841;-10.44;0.269;-0.621;-0.547;-3.169;-7.821"
2022-11-18T08:00:00.000-00:00,";16,749.88;16,699.641;17,217.393;18,677.597;0.301;-2.715;-10.321;0.454;-0.556;-0.531;-3.007;-7.818"
2022-11-18T12:00:00.000-00:00,";16,696.86;16,699.135;17,198.803;18,657.888;-0.014;-2.918;-10.51;0.455;-0.521;-0.522;-2.905;-7.82"
2022-11-18T16:00:00.000-00:00,";16,656.37;16,691.36;17,179.43;18,637.972;-0.21;-3.045;-10.632;0.332;-0.51;-0.519;-2.841;-7.826"
2022-11-18T20:00:00.000-00:00,";16,700.45;16,693.012;17,162.324;18,618.693;0.045;-2.691;-10.303;0.103;-0.525;-0.523;-2.735;-7.822"
2022-11-19T00:00:00.000-00:00,";16,628.7;16,681.319;17,143.266;18,598.892;-0.315;-3.002;-10.593;-0.043;-0.531;-0.525;-2.695;-7.826"
2022-11-19T04:00:00.000-00:00,";16,599.31;16,666.408;17,123.839;18,578.996;-0.403;-3.063;-10.656;-0.199;-0.543;-0.528;-2.671;-7.832"
2022-11-19T08:00:00.000-00:00,";16,676.26;16,668.2;17,107.854;18,560.063;0.048;-2.523;-10.15;-0.185;-0.529;-0.524;-2.57;-7.824"
2022-11-19T12:00:00.000-00:00,";16,655.65;16,665.918;17,091.704;18,541.114;-0.062;-2.551;-10.169;-0.152;-0.511;-0.52;-2.491;-7.817"
2022-11-19T16:00:00.000-00:00,";16,627.33;16,658.902;17,075.119;18,522.071;-0.19;-2.622;-10.23;-0.204;-0.508;-0.519;-2.438;-7.812"
2022-11-19T20:00:00.000-00:00,";16,700.68;16,666.498;17,061.746;18,503.948;0.205;-2.116;-9.745;-0.089;-0.476;-0.51;-2.317;-7.794"
2022-11-20T00:00:00.000-00:00,";16,679.99;16,668.951;17,048.112;18,485.799;0.066;-2.159;-9.769;0.015;-0.442;-0.502;-2.224;-7.777"
2022-11-20T04:00:00.000-00:00,";16,722.9;16,678.76;17,036.497;18,468.258;0.265;-1.841;-9.451;0.063;-0.417;-0.495;-2.1;-7.753"
2022-11-20T08:00:00.000-00:00,";16,525.38;16,650.873;17,018.243;18,448.926;-0.754;-2.896;-10.426;-0.09;-0.43;-0.497;-2.159;-7.755"
2022-11-20T12:00:00.000-00:00,";16,580.53;16,638.083;17,002.61;18,430.335;-0.346;-2.482;-10.037;-0.125;-0.425;-0.495;-2.144;-7.747"
2022-11-20T16:00:00.000-00:00,";16,587.8;16,628.941;16,987.796;18,412.001;-0.247;-2.355;-9.908;-0.225;-0.433;-0.497;-2.112;-7.735"
2022-11-20T20:00:00.000-00:00,";16,280.23;16,565.539;16,962.526;18,390.789;-1.722;-4.022;-11.476;-0.62;-0.502;-0.514;-2.34;-7.766"
2022-11-21T00:00:00.000-00:00,";16,073.75;16,476.123;16,930.784;18,367.734;-2.442;-5.062;-12.489;-1.215;-0.621;-0.544;-2.685;-7.823"
2022-11-21T04:00:00.000-00:00,";16,039.73;16,396.779;16,898.96;18,344.57;-2.178;-5.085;-12.564;-1.526;-0.701;-0.566;-2.972;-7.88"
2022-11-21T08:00:00.000-00:00,";16,084.42;16,339.986;16,869.87;18,322.081;-1.564;-4.656;-12.213;-1.792;-0.781;-0.587;-3.141;-7.926"
2022-11-21T12:00:00.000-00:00,";16,130.45;16,301.889;16,843.462;18,300.274;-1.052;-4.233;-11.857;-1.967;-0.85;-0.607;-3.215;-7.961"
2022-11-21T16:00:00.000-00:00,";15,722.98;16,196.632;16,803.445;18,274.629;-2.924;-6.43;-13.963;-2.227;-0.938;-0.632;-3.611;-8.05"
2022-11-21T20:00:00.000-00:00,";15,781.29;16,121.116;16,766.939;18,249.82;-2.108;-5.879;-13.526;-2.155;-0.968;-0.642;-3.852;-8.125"
2022-11-22T00:00:00.000-00:00,";15,847.82;16,071.426;16,734.113;18,225.919;-1.391;-5.296;-13.048;-1.984;-0.975;-0.647;-3.96;-8.185"
2022-11-22T04:00:00.000-00:00,";15,760.42;16,014.879;16,699.339;18,201.387;-1.589;-5.622;-13.411;-1.99;-1.011;-0.659;-4.099;-8.252"
2022-11-22T08:00:00.000-00:00,";15,747.88;15,966.334;16,665.358;18,176.974;-1.368;-5.505;-13.364;-2.058;-1.057;-0.674;-4.194;-8.316"
2022-11-22T12:00:00.000-00:00,";16,241.3;16,016.328;16,650.213;18,157.713;1.405;-2.456;-10.554;-1.113;-0.912;-0.64;-3.807;-8.302"
2022-11-22T16:00:00.000-00:00,";16,168.38;16,043.974;16,633.005;18,137.919;0.775;-2.793;-10.859;-0.479;-0.799;-0.613;-3.541;-8.297"
2022-11-22T20:00:00.000-00:00,";16,226.94;16,077.24;16,618.502;18,118.904;0.931;-2.356;-10.442;0.036;-0.691;-0.587;-3.257;-8.281"
2022-11-23T00:00:00.000-00:00,";16,586.55;16,169.842;16,617.361;18,103.657;2.577;-0.185;-8.38;0.968;-0.491;-0.537;-2.693;-8.21"
2022-11-23T04:00:00.000-00:00,";16,583.84;16,245.114;16,616.164;18,088.534;2.085;-0.195;-8.318;1.746;-0.295;-0.487;-2.233;-8.14"
2022-11-23T08:00:00.000-00:00,";16,585.77;16,307.052;16,615.078;18,073.582;1.709;-0.176;-8.232;1.815;-0.211;-0.463;-1.854;-8.07"
2022-11-23T12:00:00.000-00:00,";16,427.11;16,328.88;16,608.365;18,057.199;0.602;-1.091;-9.027;1.776;-0.148;-0.445;-1.683;-8.024"
2022-11-23T16:00:00.000-00:00,";16,473.32;16,355.142;16,603.542;18,041.439;0.723;-0.784;-8.692;1.729;-0.09;-0.428;-1.496;-7.97"
2022-11-23T20:00:00.000-00:00,";16,603.11;16,400.227;16,603.527;18,027.127;1.237;-0.003;-7.899;1.425;-0.083;-0.423;-1.224;-7.897"
2022-11-24T00:00:00.000-00:00,";16,712.07;16,456.926;16,607.403;18,014.042;1.55;0.63;-7.228;1.304;-0.053;-0.412;-0.906;-7.809"
2022-11-24T04:00:00.000-00:00,";16,623.9;16,487.285;16,607.993;18,000.21;0.829;0.096;-7.646;1.105;-0.043;-0.406;-0.727;-7.734"
2022-11-24T08:00:00.000-00:00,";16,572.11;16,502.708;16,606.711;17,986;0.421;-0.208;-7.861;1.065;-0.01;-0.394;-0.626;-7.669"
2022-11-24T12:00:00.000-00:00,";16,558.11;16,512.781;16,604.975;17,971.792;0.275;-0.282;-7.866;0.964;0.009;-0.386;-0.555;-7.605"
2022-11-24T16:00:00.000-00:00,";16,577.41;16,524.532;16,603.991;17,957.917;0.32;-0.16;-7.687;0.758;0.003;-0.384;-0.479;-7.539"
2022-11-24T20:00:00.000-00:00,";16,598.95;16,538.062;16,603.811;17,944.395;0.368;-0.029;-7.498;0.493;-0.022;-0.387;-0.396;-7.471"
2022-11-25T00:00:00.000-00:00,";16,485.45;16,528.496;16,599.584;17,929.878;-0.26;-0.688;-8.056;0.25;-0.051;-0.391;-0.428;-7.419"
2022-11-25T04:00:00.000-00:00,";16,461.66;16,516.344;16,594.658;17,915.269;-0.331;-0.801;-8.114;0.083;-0.073;-0.393;-0.472;-7.371"
2022-11-25T08:00:00.000-00:00,";16,531.64;16,519.125;16,592.407;17,901.502;0.076;-0.366;-7.652;0.038;-0.076;-0.391;-0.442;-7.313"
2022-11-25T12:00:00.000-00:00,";16,513;16,518.012;16,589.571;17,887.686;-0.03;-0.462;-7.685;-0.039;-0.087;-0.391;-0.431;-7.257"
2022-11-25T16:00:00.000-00:00,";16,523.21;16,518.957;16,587.201;17,874.109;0.026;-0.386;-7.558;-0.116;-0.1;-0.392;-0.411;-7.2"
2022-11-25T20:00:00.000-00:00,";16,522.14;16,519.536;16,584.878;17,860.657;0.016;-0.378;-7.494;-0.054;-0.089;-0.386;-0.394;-7.143"
2022-11-26T00:00:00.000-00:00,";16,625.79;16,538.855;16,586.339;17,848.369;0.526;0.238;-6.85;0.136;-0.05;-0.373;-0.286;-7.071"
2022-11-26T04:00:00.000-00:00,";16,583.75;16,547.017;16,586.246;17,835.786;0.222;-0.015;-7.02;0.169;-0.037;-0.367;-0.237;-7.006"
2022-11-26T08:00:00.000-00:00,";16,580.31;16,553.071;16,586.034;17,823.294;0.165;-0.035;-6.974;0.212;-0.021;-0.36;-0.199;-6.942"
2022-11-26T12:00:00.000-00:00,";16,512.86;16,545.76;16,583.421;17,810.255;-0.199;-0.425;-7.285;0.162;-0.023;-0.357;-0.227;-6.888"
2022-11-26T16:00:00.000-00:00,";16,488.43;16,535.336;16,580.028;17,797.102;-0.284;-0.552;-7.353;0.096;-0.029;-0.356;-0.27;-6.839"
2022-11-26T20:00:00.000-00:00,";16,458.57;16,521.379;16,575.691;17,783.783;-0.38;-0.707;-7.452;-0.106;-0.064;-0.362;-0.328;-6.793"
2022-11-27T00:00:00.000-00:00,";16,527.22;16,522.441;16,573.959;17,771.28;0.029;-0.282;-7;-0.149;-0.074;-0.362;-0.311;-6.737"
2022-11-27T04:00:00.000-00:00,";16,562.98;16,529.811;16,573.567;17,759.257;0.201;-0.064;-6.736;-0.141;-0.075;-0.359;-0.264;-6.676"
2022-11-27T08:00:00.000-00:00,";16,550.91;16,533.648;16,572.758;17,747.234;0.104;-0.132;-6.741;-0.073;-0.064;-0.354;-0.236;-6.618"
2022-11-27T12:00:00.000-00:00,";16,574.28;16,541.035;16,572.812;17,735.563;0.201;0.009;-6.548;0.034;-0.044;-0.346;-0.192;-6.556"
2022-11-27T16:00:00.000-00:00,";16,555.39;16,543.645;16,572.19;17,723.82;0.071;-0.101;-6.592;0.135;-0.021;-0.337;-0.172;-6.498"
2022-11-27T20:00:00.000-00:00,";16,428.78;16,522.761;16,567.068;17,710.934;-0.569;-0.835;-7.239;0.002;-0.042;-0.34;-0.267;-6.459"
2022-11-28T00:00:00.000-00:00,";16,178.22;16,460.117;16,553.181;17,695.683;-1.713;-2.265;-8.575;-0.422;-0.123;-0.358;-0.562;-6.456"
2022-11-28T04:00:00.000-00:00,";16,222.06;16,416.834;16,541.355;17,681.02;-1.186;-1.93;-8.252;-0.707;-0.189;-0.373;-0.753;-6.446"
2022-11-28T08:00:00.000-00:00,";16,213.29;16,379.826;16,529.639;17,666.416;-1.017;-1.914;-8.225;-0.975;-0.261;-0.39;-0.906;-6.435"
2022-11-28T12:00:00.000-00:00,";16,146.26;16,337.359;16,515.947;17,651.29;-1.17;-2.238;-8.526;-1.247;-0.339;-0.409;-1.081;-6.432"
2022-11-28T16:00:00.000-00:00,";16,224.75;16,316.885;16,505.547;17,637.096;-0.565;-1.701;-8.008;-1.246;-0.371;-0.417;-1.143;-6.416"
2022-11-28T20:00:00.000-00:00,";16,212.91;16,297.98;16,495.095;17,622.925;-0.522;-1.711;-8.001;-0.985;-0.351;-0.411;-1.195;-6.4"
2022-11-29T00:00:00.000-00:00,";16,287.66;16,296.104;16,487.687;17,609.638;-0.052;-1.213;-7.507;-0.735;-0.324;-0.404;-1.162;-6.371"
2022-11-29T04:00:00.000-00:00,";16,463.31;16,326.505;16,486.816;17,598.232;0.838;-0.143;-6.449;-0.326;-0.259;-0.386;-0.972;-6.315"
2022-11-29T08:00:00.000-00:00,";16,497.64;16,357.62;16,487.203;17,587.281;0.856;0.063;-6.196;0.124;-0.174;-0.363;-0.786;-6.255"
2022-11-29T12:00:00.000-00:00,";16,393.48;16,364.14;16,483.856;17,575.402;0.179;-0.548;-6.725;0.29;-0.131;-0.35;-0.726;-6.211"
2022-11-29T16:00:00.000-00:00,";16,426.56;16,375.489;16,481.809;17,563.971;0.312;-0.335;-6.476;0.476;-0.081;-0.335;-0.645;-6.161"
2022-11-29T20:00:00.000-00:00,";16,442.53;16,387.679;16,480.407;17,552.812;0.335;-0.23;-6.325;0.562;-0.044;-0.323;-0.563;-6.11"
2022-11-30T00:00:00.000-00:00,";16,845.25;16,470.873;16,493.437;17,545.772;2.273;2.133;-3.993;0.884;0.04;-0.298;-0.137;-5.998"
2022-11-30T04:00:00.000-00:00,";16,884.18;16,546.02;16,507.392;17,539.189;2.044;2.283;-3.735;1.152;0.122;-0.273;0.234;-5.883"
2022-11-30T08:00:00.000-00:00,";16,879.32;16,606.62;16,520.675;17,532.623;1.642;2.171;-3.726;1.482;0.223;-0.243;0.52;-5.772"
2022-11-30T12:00:00.000-00:00,";16,865.64;16,653.715;16,532.995;17,525.986;1.273;2.012;-3.768;1.699;0.311;-0.216;0.73;-5.666"
2022-11-30T16:00:00.000-00:00,";17,062.85;16,728.103;16,551.919;17,521.378;2.001;3.087;-2.617;2.077;0.434;-0.179;1.064;-5.533"
2022-11-30T20:00:00.000-00:00,";17,163.64;16,807.291;16,573.766;17,517.819;2.12;3.559;-2.022;2.043;0.487;-0.159;1.409;-5.389"
