Date,Message
2014-04-03T13:30:00.000-00:00,"date,close,ema10,ema55,ema200,dist_p10,dist_p55,dist_p200,slope10,slope55,slope200,dist_10_55,dist_55_200,ratio_armonico"
2014-04-03T13:30:00.000-00:00,"2014-04-03 13:30,378,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN"
2014-04-04T13:30:00.000-00:00,"2014-04-04 13:30,360,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN"
2014-04-04T17:30:00.000-00:00,"2014-04-04 17:30,357.65,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN"
2014-04-07T13:30:00.000-00:00,"2014-04-07 13:30,352.094,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN"
2014-04-07T17:30:00.000-00:00,"2014-04-07 17:30,351,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN"
2014-04-08T13:30:00.000-00:00,"2014-04-08 13:30,360.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN"
2014-04-08T17:30:00.000-00:00,"2014-04-08 17:30,367.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN"
2014-04-10T13:30:00.000-00:00,"2014-04-10 13:30,358.95,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN"
2014-04-10T17:30:00.000-00:00,"2014-04-10 17:30,358.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN"
2014-04-11T13:30:00.000-00:00,"2014-04-11 13:30,355.612,359.956,NaN,NaN,-1.207,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN"
2014-04-14T13:30:00.000-00:00,"2014-04-14 13:30,358.75,359.736,NaN,NaN,-0.274,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN"
2014-04-14T17:30:00.000-00:00,"2014-04-14 17:30,357.01,359.241,NaN,NaN,-0.621,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN"
2014-04-15T13:30:00.000-00:00,"2014-04-15 13:30,349.5,357.47,NaN,NaN,-2.229,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN"
2014-04-15T17:30:00.000-00:00,"2014-04-15 17:30,351.325,356.352,NaN,NaN,-1.411,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN"
2014-04-16T13:30:00.000-00:00,"2014-04-16 13:30,364.478,357.83,NaN,NaN,1.858,NaN,NaN,-0.591,NaN,NaN,NaN,NaN,NaN"
2014-04-16T17:30:00.000-00:00,"2014-04-16 17:30,363.65,358.888,NaN,NaN,1.327,NaN,NaN,-0.236,NaN,NaN,NaN,NaN,NaN"
2014-04-22T17:30:00.000-00:00,"2014-04-22 17:30,350,357.272,NaN,NaN,-2.035,NaN,NaN,-0.548,NaN,NaN,NaN,NaN,NaN"
2014-04-23T13:30:00.000-00:00,"2014-04-23 13:30,355.5,356.95,NaN,NaN,-0.406,NaN,NaN,-0.145,NaN,NaN,NaN,NaN,NaN"
2014-04-23T17:30:00.000-00:00,"2014-04-23 17:30,353.05,356.241,NaN,NaN,-0.896,NaN,NaN,-0.031,NaN,NaN,NaN,NaN,NaN"
2014-04-24T13:30:00.000-00:00,"2014-04-24 13:30,352,355.47,NaN,NaN,-0.976,NaN,NaN,-0.66,NaN,NaN,NaN,NaN,NaN"
2014-04-24T17:30:00.000-00:00,"2014-04-24 17:30,349,354.293,NaN,NaN,-1.494,NaN,NaN,-1.28,NaN,NaN,NaN,NaN,NaN"
2014-04-25T17:30:00.000-00:00,"2014-04-25 17:30,343.35,352.304,NaN,NaN,-2.541,NaN,NaN,-1.391,NaN,NaN,NaN,NaN,NaN"
2014-04-28T13:30:00.000-00:00,"2014-04-28 13:30,337.25,349.567,NaN,NaN,-3.523,NaN,NaN,-2.068,NaN,NaN,NaN,NaN,NaN"
2014-04-28T17:30:00.000-00:00,"2014-04-28 17:30,337.5,347.373,NaN,NaN,-2.842,NaN,NaN,-2.489,NaN,NaN,NaN,NaN,NaN"
2014-04-29T13:30:00.000-00:00,"2014-04-29 13:30,352.548,348.314,NaN,NaN,1.216,NaN,NaN,-2.013,NaN,NaN,NaN,NaN,NaN"
2014-04-29T17:30:00.000-00:00,"2014-04-29 17:30,351.25,348.847,NaN,NaN,0.689,NaN,NaN,-1.537,NaN,NaN,NaN,NaN,NaN"
2014-04-30T13:30:00.000-00:00,"2014-04-30 13:30,348.975,348.871,NaN,NaN,0.03,NaN,NaN,-0.974,NaN,NaN,NaN,NaN,NaN"
2014-04-30T17:30:00.000-00:00,"2014-04-30 17:30,348.806,348.859,NaN,NaN,-0.015,NaN,NaN,-0.202,NaN,NaN,NaN,NaN,NaN"
2014-05-02T13:30:00.000-00:00,"2014-05-02 13:30,349.05,348.894,NaN,NaN,0.045,NaN,NaN,0.438,NaN,NaN,NaN,NaN,NaN"
2014-05-02T17:30:00.000-00:00,"2014-05-02 17:30,347.607,348.66,NaN,NaN,-0.302,NaN,NaN,0.099,NaN,NaN,NaN,NaN,NaN"
2014-05-05T13:30:00.000-00:00,"2014-05-05 13:30,347.15,348.385,NaN,NaN,-0.355,NaN,NaN,-0.133,NaN,NaN,NaN,NaN,NaN"
2014-05-05T17:30:00.000-00:00,"2014-05-05 17:30,347.505,348.225,NaN,NaN,-0.207,NaN,NaN,-0.185,NaN,NaN,NaN,NaN,NaN"
2014-05-06T13:30:00.000-00:00,"2014-05-06 13:30,343.95,347.448,NaN,NaN,-1.007,NaN,NaN,-0.404,NaN,NaN,NaN,NaN,NaN"
2014-05-06T17:30:00.000-00:00,"2014-05-06 17:30,341,346.276,NaN,NaN,-1.523,NaN,NaN,-0.75,NaN,NaN,NaN,NaN,NaN"
2014-05-07T13:30:00.000-00:00,"2014-05-07 13:30,333.4,343.935,NaN,NaN,-3.063,NaN,NaN,-1.355,NaN,NaN,NaN,NaN,NaN"
2014-05-07T17:30:00.000-00:00,"2014-05-07 17:30,334.25,342.174,NaN,NaN,-2.316,NaN,NaN,-1.783,NaN,NaN,NaN,NaN,NaN"
2014-05-08T13:30:00.000-00:00,"2014-05-08 13:30,340,341.778,NaN,NaN,-0.52,NaN,NaN,-1.851,NaN,NaN,NaN,NaN,NaN"
2014-05-08T17:30:00.000-00:00,"2014-05-08 17:30,337.9,341.073,NaN,NaN,-0.93,NaN,NaN,-1.835,NaN,NaN,NaN,NaN,NaN"
2014-05-09T13:30:00.000-00:00,"2014-05-09 13:30,340.25,340.924,NaN,NaN,-0.198,NaN,NaN,-1.546,NaN,NaN,NaN,NaN,NaN"
2014-05-12T13:30:00.000-00:00,"2014-05-12 13:30,346.6,341.956,NaN,NaN,1.358,NaN,NaN,-0.575,NaN,NaN,NaN,NaN,NaN"
2014-05-12T17:30:00.000-00:00,"2014-05-12 17:30,348.75,343.191,NaN,NaN,1.62,NaN,NaN,0.297,NaN,NaN,NaN,NaN,NaN"
2014-05-13T13:30:00.000-00:00,"2014-05-13 13:30,345,343.52,NaN,NaN,0.431,NaN,NaN,0.51,NaN,NaN,NaN,NaN,NaN"
2014-05-13T17:30:00.000-00:00,"2014-05-13 17:30,349.5,344.607,NaN,NaN,1.42,NaN,NaN,1.036,NaN,NaN,NaN,NaN,NaN"
2014-05-14T13:30:00.000-00:00,"2014-05-14 13:30,346.4,344.933,NaN,NaN,0.425,NaN,NaN,1.176,NaN,NaN,NaN,NaN,NaN"
2014-05-14T17:30:00.000-00:00,"2014-05-14 17:30,346,345.127,NaN,NaN,0.253,NaN,NaN,0.927,NaN,NaN,NaN,NaN,NaN"
2014-05-15T13:30:00.000-00:00,"2014-05-15 13:30,341.272,344.426,NaN,NaN,-0.916,NaN,NaN,0.36,NaN,NaN,NaN,NaN,NaN"
2014-05-16T13:30:00.000-00:00,"2014-05-16 13:30,339.9,343.603,NaN,NaN,-1.078,NaN,NaN,0.024,NaN,NaN,NaN,NaN,NaN"
2014-05-16T17:30:00.000-00:00,"2014-05-16 17:30,339.25,342.812,NaN,NaN,-1.039,NaN,NaN,-0.521,NaN,NaN,NaN,NaN,NaN"
2014-05-20T13:30:00.000-00:00,"2014-05-20 13:30,351.6,344.41,NaN,NaN,2.088,NaN,NaN,-0.152,NaN,NaN,NaN,NaN,NaN"
2014-05-21T13:30:00.000-00:00,"2014-05-21 13:30,352.6,345.899,NaN,NaN,1.937,NaN,NaN,0.224,NaN,NaN,NaN,NaN,NaN"
2014-05-21T17:30:00.000-00:00,"2014-05-21 17:30,354.5,347.463,NaN,NaN,2.025,NaN,NaN,0.882,NaN,NaN,NaN,NaN,NaN"
2014-05-22T13:30:00.000-00:00,"2014-05-22 13:30,356.555,349.116,NaN,NaN,2.131,NaN,NaN,1.604,NaN,NaN,NaN,NaN,NaN"
2014-05-22T17:30:00.000-00:00,"2014-05-22 17:30,358.43,350.809,NaN,NaN,2.172,NaN,NaN,2.333,NaN,NaN,NaN,NaN,NaN"
2014-05-23T13:30:00.000-00:00,"2014-05-23 13:30,361.5,352.753,NaN,NaN,2.48,NaN,NaN,2.423,NaN,NaN,NaN,NaN,NaN"
2014-05-23T17:30:00.000-00:00,"2014-05-23 17:30,362.45,354.516,350.652,NaN,2.238,3.365,NaN,2.491,NaN,NaN,1.102,NaN,NaN"
2014-05-27T13:30:00.000-00:00,"2014-05-27 13:30,367.1,356.804,351.24,NaN,2.886,4.516,NaN,2.688,NaN,NaN,1.584,NaN,NaN"
2014-05-27T17:30:00.000-00:00,"2014-05-27 17:30,367.887,358.819,351.834,NaN,2.527,4.563,NaN,2.779,NaN,NaN,1.985,NaN,NaN"
2014-05-28T13:30:00.000-00:00,"2014-05-28 13:30,367.5,360.397,352.394,NaN,1.971,4.287,NaN,2.733,NaN,NaN,2.271,NaN,NaN"
2014-05-28T17:30:00.000-00:00,"2014-05-28 17:30,367.5,361.689,352.933,NaN,1.607,4.127,NaN,2.533,NaN,NaN,2.481,NaN,NaN"
2014-05-29T13:30:00.000-00:00,"2014-05-29 13:30,366.115,362.494,353.404,NaN,0.999,3.597,NaN,2.25,0.785,NaN,2.572,NaN,NaN"
2014-05-29T17:30:00.000-00:00,"2014-05-29 17:30,365.965,363.125,353.852,NaN,0.782,3.423,NaN,1.771,0.744,NaN,2.62,NaN,NaN"
2014-05-30T13:30:00.000-00:00,"2014-05-30 13:30,364.25,363.329,354.224,NaN,0.253,2.83,NaN,1.257,0.679,NaN,2.571,NaN,NaN"
2014-05-30T17:30:00.000-00:00,"2014-05-30 17:30,365.275,363.683,354.618,NaN,0.438,3.005,NaN,0.912,0.631,NaN,2.556,NaN,NaN"
2014-06-02T17:30:00.000-00:00,"2014-06-02 17:30,363,363.559,354.918,NaN,-0.154,2.277,NaN,0.517,0.562,NaN,2.435,NaN,NaN"
2014-06-03T13:30:00.000-00:00,"2014-06-03 13:30,359.25,362.775,355.073,NaN,-0.972,1.177,NaN,0.078,0.472,NaN,2.169,NaN,NaN"
2014-06-03T17:30:00.000-00:00,"2014-06-03 17:30,359.5,362.18,355.231,NaN,-0.74,1.202,NaN,-0.26,0.389,NaN,1.956,NaN,NaN"
2014-06-04T13:30:00.000-00:00,"2014-06-04 13:30,356.01,361.058,355.258,NaN,-1.398,0.212,NaN,-0.625,0.292,NaN,1.633,NaN,NaN"
2014-06-04T17:30:00.000-00:00,"2014-06-04 17:30,358.25,360.548,355.365,NaN,-0.637,0.812,NaN,-0.862,0.211,NaN,1.458,NaN,NaN"
2014-06-05T13:30:00.000-00:00,"2014-06-05 13:30,363.735,361.127,355.664,NaN,0.722,2.269,NaN,-0.669,0.21,NaN,1.536,NaN,NaN"
2014-06-05T17:30:00.000-00:00,"2014-06-05 17:30,363.5,361.559,355.944,NaN,0.537,2.123,NaN,-0.335,0.245,NaN,1.577,NaN,NaN"
2014-06-06T13:30:00.000-00:00,"2014-06-06 13:30,362,361.639,356.16,NaN,0.1,1.64,NaN,-0.149,0.262,NaN,1.538,NaN,NaN"
2014-06-06T17:30:00.000-00:00,"2014-06-06 17:30,365,362.25,356.476,NaN,0.759,2.391,NaN,0.33,0.343,NaN,1.62,NaN,NaN"
2014-06-09T13:30:00.000-00:00,"2014-06-09 13:30,370.75,363.795,356.986,NaN,1.912,3.856,NaN,0.901,0.456,NaN,1.908,NaN,NaN"
2014-06-10T13:30:00.000-00:00,"2014-06-10 13:30,371.2,365.142,357.494,NaN,1.659,3.834,NaN,1.112,0.514,NaN,2.139,NaN,NaN"
2014-06-10T17:30:00.000-00:00,"2014-06-10 17:30,370.55,366.125,357.96,NaN,1.209,3.517,NaN,1.263,0.566,NaN,2.281,NaN,NaN"
2014-06-11T13:30:00.000-00:00,"2014-06-11 13:30,369,366.648,358.354,NaN,0.642,2.971,NaN,1.385,0.616,NaN,2.314,NaN,NaN"
2014-06-11T17:30:00.000-00:00,"2014-06-11 17:30,370.75,367.394,358.797,NaN,0.914,3.331,NaN,1.42,0.651,NaN,2.396,NaN,NaN"
2014-06-12T13:30:00.000-00:00,"2014-06-12 13:30,367,367.322,359.09,NaN,-0.088,2.203,NaN,0.969,0.589,NaN,2.293,NaN,NaN"
2014-06-12T17:30:00.000-00:00,"2014-06-12 17:30,361.775,366.313,359.186,NaN,-1.239,0.721,NaN,0.321,0.473,NaN,1.984,NaN,NaN"
2014-06-13T13:30:00.000-00:00,"2014-06-13 13:30,361.751,365.484,359.277,NaN,-1.021,0.688,NaN,-0.175,0.368,NaN,1.728,NaN,NaN"
2014-06-16T13:30:00.000-00:00,"2014-06-16 13:30,359.625,364.419,359.29,NaN,-1.315,0.093,NaN,-0.608,0.261,NaN,1.428,NaN,NaN"
2014-06-17T13:30:00.000-00:00,"2014-06-17 13:30,360.5,363.706,359.333,NaN,-0.882,0.325,NaN,-1.004,0.149,NaN,1.217,NaN,NaN"
2014-06-17T17:30:00.000-00:00,"2014-06-17 17:30,361.158,363.243,359.398,NaN,-0.574,0.49,NaN,-1.111,0.086,NaN,1.07,NaN,NaN"
2014-06-18T13:30:00.000-00:00,"2014-06-18 13:30,362.5,363.108,359.509,NaN,-0.167,0.832,NaN,-0.875,0.09,NaN,1.001,NaN,NaN"
2014-06-18T17:30:00.000-00:00,"2014-06-18 17:30,361.895,362.887,359.594,NaN,-0.273,0.64,NaN,-0.71,0.088,NaN,0.916,NaN,NaN"
2014-06-19T13:30:00.000-00:00,"2014-06-19 13:30,362.6,362.835,359.701,NaN,-0.065,0.806,NaN,-0.435,0.115,NaN,0.871,NaN,NaN"
2014-06-20T13:30:00.000-00:00,"2014-06-20 13:30,366,363.41,359.926,NaN,0.713,1.687,NaN,-0.081,0.165,NaN,0.968,NaN,NaN"
2014-06-20T17:30:00.000-00:00,"2014-06-20 17:30,365.85,363.854,360.138,NaN,0.549,1.586,NaN,0.168,0.206,NaN,1.032,NaN,NaN"
2014-06-23T13:30:00.000-00:00,"2014-06-23 13:30,371,365.153,360.526,NaN,1.601,2.905,NaN,0.563,0.283,NaN,1.284,NaN,NaN"
2014-06-23T17:30:00.000-00:00,"2014-06-23 17:30,373.9,366.744,361.004,NaN,1.951,3.572,NaN,1.063,0.392,NaN,1.59,NaN,NaN"
2014-06-24T13:30:00.000-00:00,"2014-06-24 13:30,379.15,368.999,361.652,NaN,2.751,4.838,NaN,1.699,0.542,NaN,2.032,NaN,NaN"
2014-06-24T17:30:00.000-00:00,"2014-06-24 17:30,375.525,370.186,362.147,NaN,1.442,3.694,NaN,1.864,0.617,NaN,2.22,NaN,NaN"
