start_idx,duration,arrival_velocity,arrival_accel,h_during,energy_slope,outcome,impact_type,dynamics_type
2620,3,0.3117939393939394,0.0017500000000000293,0.5,0.0,-0.688,LENTO,TRANSITORIO
2624,17,0.6652545454545454,-0.07362500000000008,0.5,-0.022950060812108136,-2.265,VIOLENTO,PERSISTENTE
2645,4,-0.021248484848484833,0.043625000000000004,0.5,0.0,0.063,LENTO,TRANSITORIO
2707,7,-0.11775151515151508,0.0007499999999999937,0.5,-0.04044116906743418,1.034,LENTO,TRANSITORIO
2736,3,-0.16625454545454538,0.04525000000000001,0.5,0.0,3.651,LENTO,TRANSITORIO
2755,4,-0.19187272727272728,0.022374999999999978,0.5,0.0,-2.823,LENTO,TRANSITORIO
2785,3,0.09466666666666666,0.043875000000000025,0.5,0.0,-1.646,LENTO,TRANSITORIO
2868,4,0.05632727272727273,0.015374999999999993,0.5,0.0,0.687,LENTO,TRANSITORIO
3032,3,-0.13759393939393935,0.05562499999999998,0.5,0.0,2.203,LENTO,TRANSITORIO
3122,4,0.1730848484848483,0.09075,0.5,0.0,3.277,LENTO,TRANSITORIO
3174,7,-0.10026666666666666,0.039874999999999966,0.5,-0.03838030279002996,-2.161,LENTO,TRANSITORIO
3409,5,-0.23326060606060597,0.12612499999999996,0.5,0.0,0.452,LENTO,TRANSITORIO
3426,5,-0.16359999999999994,-0.08087499999999995,0.5,0.0,-0.318,LENTO,TRANSITORIO
3435,5,-0.03212727272727271,-0.035750000000000004,0.5,0.0,0.888,LENTO,TRANSITORIO
3543,3,0.12120000000000006,0.06962500000000005,0.5,0.0,3.543,LENTO,TRANSITORIO
3583,6,-0.31324848484848483,0.307625,0.5,-0.016863550619935313,1.605,LENTO,TRANSITORIO
3595,3,0.24356969696969694,0.09712499999999998,0.5,0.0,-1.037,LENTO,TRANSITORIO
3608,7,-0.1304666666666666,-0.22937500000000002,0.5,0.022536764715471405,-3.062,LENTO,TRANSITORIO
3659,4,0.20012121212121206,0.12462499999999999,0.5,0.0,-2.439,LENTO,TRANSITORIO
3676,3,0.12530303030303022,0.011374999999999996,0.5,0.0,-1.117,LENTO,TRANSITORIO
3692,4,0.0685333333333333,0.019500000000000017,0.5,0.0,-0.711,LENTO,TRANSITORIO
3727,9,0.19661818181818183,0.042624999999999996,0.5,0.01644753861638149,2.191,LENTO,TRANSITORIO
3766,9,-0.060139393939393965,0.06475,0.5,-0.01847701919003935,-1.067,LENTO,TRANSITORIO
3776,6,0.07724848484848484,0.05375,0.5,-0.009803937478844556,-4.326,LENTO,TRANSITORIO
3796,3,0.4317333333333329,0.398625,0.5,0.0,-0.915,VIOLENTO,TRANSITORIO
3805,3,-0.2827515151515152,0.15037499999999995,0.5,0.0,-3.549,LENTO,TRANSITORIO
3966,5,-0.2482545454545454,0.01075000000000001,0.5,0.0,-0.545,LENTO,TRANSITORIO
3987,5,0.026436363636363654,-0.08575,0.5,0.0,0.573,LENTO,TRANSITORIO
4031,7,-0.1304727272727274,0.41574999999999995,0.5,-0.013937894171502156,-1.499,LENTO,TRANSITORIO
4167,3,0.00743636363636363,0.13149999999999995,0.5,0.0,0.817,LENTO,TRANSITORIO
4183,14,-0.16924848484848481,0.024750000000000022,0.5,-0.01225007745831296,0.067,LENTO,PERSISTENTE
4198,4,0.00044242424242424064,0.026750000000000003,0.5,0.0,0.036,LENTO,TRANSITORIO
4383,3,0.37173939393939376,0.025500000000000023,0.5,0.0,1.904,LENTO,TRANSITORIO
4434,17,-0.14524242424242406,-0.02612499999999998,0.5,-0.001120131026750108,-0.794,LENTO,PERSISTENTE
4474,3,0.10540606060606057,0.114125,0.5,0.0,1.124,LENTO,TRANSITORIO
4544,5,-0.22253939393939387,0.06962500000000002,0.5,0.0,-2.085,LENTO,TRANSITORIO
4773,10,0.04307272727272747,-0.38975000000000004,0.5,0.008773490029444905,1.751,LENTO,TRANSITORIO
4805,3,-0.4743454545454544,0.1969999999999999,0.5,0.0,1.824,VIOLENTO,TRANSITORIO
4839,4,-0.2831757575757575,0.08949999999999998,0.5,0.0,1.702,LENTO,TRANSITORIO
4918,3,-0.18228484848484844,-0.06125000000000008,0.5,0.0,-2.95,LENTO,TRANSITORIO
4924,3,-0.8488,0.12000000000000005,0.5,0.0,1.512,VIOLENTO,TRANSITORIO
4945,6,-0.08350909090909094,0.07025,0.5,-0.09785744514260485,-2.5,LENTO,TRANSITORIO
4970,3,0.5846363636363635,-0.16962500000000003,0.5,0.0,2.267,VIOLENTO,TRANSITORIO
5001,4,-0.04490909090909097,-0.012499999999999983,0.5,0.0,-1.88,LENTO,TRANSITORIO
5016,3,-0.31569696969696964,0.044999999999999984,0.5,0.0,-0.23,LENTO,TRANSITORIO
5061,4,-0.817593939393939,-0.0747500000000001,0.5,0.0,1.101,VIOLENTO,TRANSITORIO
5068,5,0.26779393939393925,0.24625000000000005,0.5,0.0,1.134,LENTO,TRANSITORIO
5230,3,-0.24623030303030305,-0.16262499999999996,0.5,0.0,1.717,LENTO,TRANSITORIO
5252,3,-0.08594545454545456,0.0040000000000000036,0.5,0.0,1.324,LENTO,TRANSITORIO
5257,3,-0.02789696969696969,0.030249999999999985,0.5,0.0,0.74,LENTO,TRANSITORIO
5362,5,0.04498787878787883,-0.10062500000000002,0.5,0.0,1.034,LENTO,TRANSITORIO
5368,4,-0.18491515151515153,-0.07412500000000002,0.5,0.0,0.204,LENTO,TRANSITORIO
5491,7,-1.062187878787879,-0.11924999999999991,0.5,-0.01716085647583176,-0.528,VIOLENTO,TRANSITORIO
5503,6,-0.547030303030303,0.30537500000000006,0.5,-0.03865178145635979,-8.16,VIOLENTO,TRANSITORIO
5523,5,0.269933333333333,0.6816250000000001,0.5,0.0,-2.474,LENTO,TRANSITORIO
5617,8,0.2934666666666665,-0.02699999999999994,0.5,-0.022386163596008746,5.796,LENTO,TRANSITORIO
5641,7,0.026478787878787994,0.052749999999999964,0.5,0.0569845972795843,1.893,LENTO,TRANSITORIO
5699,4,0.591909090909091,-0.46974999999999995,0.5,0.0,0.715,VIOLENTO,TRANSITORIO
5707,9,0.14427878787878795,0.26099999999999995,0.5,0.029315501573946832,1.85,LENTO,TRANSITORIO
5848,4,0.3900181818181818,-0.11262499999999995,0.5,0.0,5.552,LENTO,TRANSITORIO
5905,6,-0.21820606060606032,0.08837500000000004,0.5,0.0016367196310651776,1.738,LENTO,TRANSITORIO
5934,4,-0.1091818181818181,0.014374999999999916,0.5,0.0,0.547,LENTO,TRANSITORIO
5997,16,-0.1871757575757574,-0.34425,0.5,-0.004867822398559204,-2.404,LENTO,PERSISTENTE
6207,3,-0.07571515151515155,-0.255375,0.5,0.0,3.88,LENTO,TRANSITORIO
6283,3,-0.41297575757575744,-0.01574999999999996,0.5,0.0,4.354,VIOLENTO,TRANSITORIO
6309,4,0.017521212121212094,-0.19387499999999996,0.5,0.0,-3.802,LENTO,TRANSITORIO
6317,3,-0.2732787878787879,0.13324999999999998,0.5,0.0,-2.72,LENTO,TRANSITORIO
6371,11,1.3485939393939392,0.15887499999999993,0.5,-0.004392990571110449,0.504,VIOLENTO,TRANSITORIO
6416,10,0.010193939393939441,0.007875000000000021,0.5,-0.0711946807280414,0.31,LENTO,TRANSITORIO
6440,6,0.3354484848484847,-0.308875,0.5,-0.07761449324643237,2.084,LENTO,TRANSITORIO
6480,3,-0.3750666666666666,-0.006000000000000033,0.5,0.0,-1.86,LENTO,TRANSITORIO
6568,4,0.3739818181818182,-0.1135000000000001,0.5,0.0,1.914,LENTO,TRANSITORIO
6600,6,-0.35367878787878765,0.04525000000000001,0.5,-0.06527796108082275,4.861,LENTO,TRANSITORIO
6688,3,-0.5304424242424243,-0.024750000000000022,0.5,0.0,-2.87,VIOLENTO,TRANSITORIO
6720,4,-0.016127272727272757,0.070125,0.5,0.0,-0.521,LENTO,TRANSITORIO
6762,3,-0.01648484848484849,0.13587499999999997,0.5,0.0,3.557,LENTO,TRANSITORIO
6824,4,-0.19454545454545452,-0.0295,0.5,0.0,-0.621,LENTO,TRANSITORIO
6838,9,-0.1745575757575756,-0.097625,0.5,-0.01128528348033618,4.87,LENTO,TRANSITORIO
6874,12,-0.44320606060606027,0.03912500000000002,0.5,-0.03062297682040595,-0.861,VIOLENTO,TRANSITORIO
7064,4,-0.10530303030303033,0.2315,0.5,0.0,2.796,LENTO,TRANSITORIO
7069,4,-0.1665030303030303,0.025625000000000037,0.5,0.0,2.255,LENTO,TRANSITORIO
7114,3,-0.15655757575757578,0.13312499999999994,0.5,0.0,1.067,LENTO,TRANSITORIO
7195,8,-0.020127272727272664,-0.08262499999999995,0.5,0.0006659915110221002,-0.778,LENTO,TRANSITORIO
7372,3,-0.2031575757575758,-0.13,0.5,0.0,2.045,LENTO,TRANSITORIO
7401,6,-0.6686545454545454,-0.12937499999999996,0.5,-0.0574030978176936,2.135,VIOLENTO,TRANSITORIO
7408,5,0.3216666666666667,-0.419,0.5,0.0,1.25,LENTO,TRANSITORIO
7442,3,-0.23687878787878794,0.4042500000000001,0.5,0.0,-3.05,LENTO,TRANSITORIO
7496,3,-0.2235030303030303,-0.11075000000000002,0.5,0.0,0.662,LENTO,TRANSITORIO
7504,4,-0.02713333333333332,0.156625,0.5,0.0,-0.111,LENTO,TRANSITORIO
7509,10,0.2292666666666666,0.13887500000000003,0.5,-0.011153175119015155,-0.805,LENTO,TRANSITORIO
7554,6,-0.3422242424242423,0.02387500000000002,0.5,0.020433941679837246,-4.85,LENTO,TRANSITORIO
7616,7,-1.3387090909090904,-0.04250000000000015,0.5,-0.132675637711901,0.212,VIOLENTO,TRANSITORIO
7631,4,-0.2340424242424241,-0.5959999999999999,0.5,0.0,-3.292,LENTO,TRANSITORIO
7676,10,0.17430303030303007,0.27,0.5,-0.017851508954593986,0.142,LENTO,TRANSITORIO
7711,17,0.4297333333333334,-0.106375,0.5,-0.021775686715866893,3.076,VIOLENTO,PERSISTENTE
7786,3,0.4279515151515151,-0.16225,0.5,0.0,-1.496,VIOLENTO,TRANSITORIO
7802,5,0.03399393939393935,0.03187500000000004,0.5,0.0,-6.582,LENTO,TRANSITORIO
7834,3,0.5717575757575754,0.2420000000000001,0.5,0.0,2.149,VIOLENTO,TRANSITORIO
7840,3,0.2005515151515153,-0.17762500000000003,0.5,0.0,4.304,LENTO,TRANSITORIO
7988,4,-0.2555151515151514,-0.04574999999999996,0.5,0.0,2.031,LENTO,TRANSITORIO
8105,4,-0.07501818181818176,0.07012499999999997,0.5,0.0,1.694,LENTO,TRANSITORIO
8127,3,-0.31492727272727267,-0.010749999999999982,0.5,0.0,-3.071,LENTO,TRANSITORIO
8182,4,0.16342424242424225,0.041874999999999996,0.5,0.0,0.27,LENTO,TRANSITORIO
8187,4,0.22501818181818184,-0.080375,0.5,0.0,3.5,LENTO,TRANSITORIO
8193,3,0.08844848484848486,-0.0016250000000000014,0.5,0.0,3.571,LENTO,TRANSITORIO
8213,4,-0.22931515151515142,-0.14100000000000001,0.5,0.0,-1.317,LENTO,TRANSITORIO
8347,3,-0.06591515151515139,0.049250000000000016,0.5,0.0,1.104,LENTO,TRANSITORIO
8356,3,-0.010024242424242446,0.15725,0.5,0.0,-0.046,LENTO,TRANSITORIO
8475,10,-0.2938727272727271,0.08900000000000002,0.5,0.0077873997631428505,0.625,LENTO,TRANSITORIO
8491,3,0.09176363636363635,-0.03712500000000001,0.5,0.0,-0.018,LENTO,TRANSITORIO
8499,3,-0.09713939393939393,0.026250000000000037,0.5,0.0,-1.825,LENTO,TRANSITORIO
8545,3,-0.010430303030303055,0.08462499999999999,0.5,0.0,0.516,LENTO,TRANSITORIO
8593,6,0.15273333333333342,-0.014124999999999999,0.5,-0.05521075426034868,-0.515,LENTO,TRANSITORIO
8602,10,-0.2076484848484849,0.329375,0.5,-0.05910095104079258,-2.177,LENTO,TRANSITORIO
8644,9,0.4862181818181817,0.05062500000000009,0.5,0.017631957122306245,-3.89,VIOLENTO,TRANSITORIO
8675,3,0.20128484848484846,-0.08324999999999996,0.5,0.0,-3.204,LENTO,TRANSITORIO
8716,3,0.16779393939393938,-0.18162499999999998,0.5,0.0,0.152,LENTO,TRANSITORIO
8727,4,0.17408484848484845,0.05900000000000004,0.5,0.0,0.148,LENTO,TRANSITORIO
8738,3,0.04300606060606056,0.030875,0.5,0.0,0.086,LENTO,TRANSITORIO
8749,4,0.11153333333333335,-0.057374999999999995,0.5,0.0,2.151,LENTO,TRANSITORIO
8810,3,-0.17767272727272723,0.005624999999999991,0.5,0.0,-0.06,LENTO,TRANSITORIO
8816,8,-0.10969090909090902,0.021499999999999984,0.5,-0.0013947603810921646,-1.607,LENTO,TRANSITORIO
8865,4,0.15085454545454546,0.03812499999999999,0.5,0.0,1.58,LENTO,TRANSITORIO
8929,5,0.043115151515151516,0.07887500000000001,0.5,0.0,-6.715,LENTO,TRANSITORIO
8992,6,0.3083878787878783,-0.011375000000000024,0.5,-0.05323303405676706,-1.727,LENTO,TRANSITORIO
9013,4,0.15408484848484838,0.0010000000000000425,0.5,0.0,1.137,LENTO,TRANSITORIO
9290,5,0.2288909090909091,-0.23262499999999997,0.5,0.0,-1.224,LENTO,TRANSITORIO
9353,17,0.02343030303030295,0.35725000000000007,0.5,-0.002550535752304086,-1.05,LENTO,PERSISTENTE
9405,5,-0.0684727272727273,-0.0021250000000000227,0.5,0.0,-0.492,LENTO,TRANSITORIO
9429,5,-0.005727272727272663,-0.11287500000000002,0.5,0.0,1.279,LENTO,TRANSITORIO
9469,19,-0.2839272727272726,-0.08349999999999996,0.5,-0.0071700664216636225,0.59,LENTO,PERSISTENTE
9490,4,-0.0017333333333333272,-0.111875,0.5,0.0,1.044,LENTO,TRANSITORIO
9594,4,0.17259999999999995,-0.050875000000000004,0.5,0.0,-5.953,LENTO,TRANSITORIO
9695,9,0.6439393939393936,0.23687500000000006,0.5,0.06120903938626334,-1.576,VIOLENTO,TRANSITORIO
9738,7,0.1705939393939393,0.03600000000000003,0.5,-0.055817735634233014,-5.728,LENTO,TRANSITORIO
9769,6,0.6802787878787878,-0.22424999999999995,0.5,0.05491834551337925,1.321,VIOLENTO,TRANSITORIO
9785,3,0.28684242424242395,0.21400000000000002,0.5,0.0,1.875,LENTO,TRANSITORIO
9817,7,-0.5527575757575757,-0.09899999999999995,0.5,0.08039396447300189,-0.988,VIOLENTO,TRANSITORIO
9898,3,-0.35362424242424245,0.20625,0.5,0.0,-2.32,LENTO,TRANSITORIO
9903,3,0.11907272727272729,0.09374999999999996,0.5,0.0,-3.822,LENTO,TRANSITORIO
9918,3,-0.17187272727272745,0.30537500000000006,0.5,0.0,1.696,LENTO,TRANSITORIO
9927,3,0.11247878787878801,-0.40075000000000005,0.5,0.0,-2.129,LENTO,TRANSITORIO
9968,3,-0.04223636363636367,-0.06925000000000005,0.5,0.0,-1.44,LENTO,TRANSITORIO
