entry_date,entry_price,exit_date,exit_price,exit_reason,pct_return,hold_bars,ema,threshold,target,stop,is_win
2021-09-24 12:00:00,41944.01,2021-09-24 16:00:00,42346.67249600001,target,0.9600000000000106,1,10,-1.2,0.96,1.7999999999999998,True
2021-10-21 16:00:00,62802.07,2021-10-22 12:00:00,61671.63274,stop,-1.799999999999998,5,10,-1.2,0.96,1.7999999999999998,False
2021-11-26 08:00:00,53719.3,2021-11-26 12:00:00,54235.005280000005,target,0.9600000000000035,1,10,-1.2,0.96,1.7999999999999998,True
2021-12-02 04:00:00,56810.43,2021-12-03 16:00:00,55787.84226,stop,-1.8000000000000047,9,10,-1.2,0.96,1.7999999999999998,False
2021-12-15 16:00:00,48674.9,2021-12-16 08:00:00,49142.17904,target,0.9600000000000025,4,10,-1.2,0.96,1.7999999999999998,True
2021-12-28 04:00:00,49227.13,2021-12-28 16:00:00,48341.041659999995,stop,-1.8000000000000043,3,10,-1.2,0.96,1.7999999999999998,False
2022-01-21 00:00:00,38465.65,2022-01-21 04:00:00,38834.92024000001,target,0.9600000000000138,1,10,-1.2,0.96,1.7999999999999998,True
2022-01-27 04:00:00,36173.87,2022-01-27 08:00:00,36521.139152,target,0.960000000000002,1,10,-1.2,0.96,1.7999999999999998,True
2022-02-11 00:00:00,43343.71,2022-02-11 20:00:00,42563.523219999995,stop,-1.8000000000000085,5,10,-1.2,0.96,1.7999999999999998,False
2022-02-24 00:00:00,34936.89,2022-02-24 04:00:00,35272.284144000005,target,0.9600000000000152,1,10,-1.2,0.96,1.7999999999999998,True
2022-03-10 08:00:00,39076.38,2022-03-11 08:00:00,39451.513248,target,0.9600000000000143,6,10,-1.2,0.96,1.7999999999999998,True
2022-04-14 16:00:00,39775.82,2022-04-15 00:00:00,40157.667872000005,target,0.9600000000000145,2,10,-1.2,0.96,1.7999999999999998,True
2022-04-22 00:00:00,40502.11,2022-04-22 12:00:00,39773.07202,stop,-1.8000000000000023,3,10,-1.2,0.96,1.7999999999999998,False
