entry_date,entry_price,exit_date,exit_price,exit_reason,pct_return,hold_bars,ema,threshold,target,stop,is_win
2025-02-11 14:00:00,96962.03,2025-02-11 17:00:00,96234.814775,stop,-0.7499999999999925,3,55,-0.5,0.4,0.75,False
2025-02-13 07:00:00,96070.23,2025-02-13 21:00:00,96454.51092,target,0.40000000000000485,14,55,-0.5,0.4,0.75,True
2025-02-21 18:00:00,96543.52,2025-02-21 19:00:00,95819.44360000001,stop,-0.7499999999999905,1,55,-0.5,0.4,0.75,False
2025-03-06 18:00:00,88428.41,2025-03-06 20:00:00,88782.12364,target,0.400000000000002,2,55,-0.5,0.4,0.75,True
2025-03-12 15:00:00,81738.97,2025-03-12 18:00:00,82065.92588,target,0.3999999999999927,3,55,-0.5,0.4,0.75,True
2025-03-18 02:00:00,83367.64,2025-03-18 06:00:00,82742.3827,stop,-0.749999999999997,4,55,-0.5,0.4,0.75,False
2025-03-20 17:00:00,84093.43,2025-03-20 20:00:00,84429.80372,target,0.4000000000000039,3,55,-0.5,0.4,0.75,True
2025-03-26 15:00:00,86752.52,2025-03-26 20:00:00,87099.53008000001,target,0.4000000000000084,5,55,-0.5,0.4,0.75,True
2025-03-31 20:00:00,82431.32,2025-04-01 02:00:00,82761.04528,target,0.39999999999999847,6,55,-0.5,0.4,0.75,True
2025-04-02 23:00:00,82516.29,2025-04-03 00:00:00,82846.35515999999,target,0.3999999999999979,1,55,-0.5,0.4,0.75,True
2025-04-04 11:00:00,82680.45,2025-04-04 13:00:00,83011.1718,target,0.39999999999999925,2,55,-0.5,0.4,0.75,True
2025-04-10 16:00:00,79453.82,2025-04-10 20:00:00,79771.63528,target,0.399999999999994,4,55,-0.5,0.4,0.75,True
2025-04-16 18:00:00,84029.97,2025-04-16 21:00:00,84366.08988,target,0.3999999999999981,3,55,-0.5,0.4,0.75,True
2025-05-12 15:00:00,102527.26,2025-05-12 18:00:00,101758.30555,stop,-0.7499999999999905,3,55,-0.5,0.4,0.75,False
2025-05-19 05:00:00,103032.01,2025-05-19 06:00:00,102259.269925,stop,-0.7499999999999944,1,55,-0.5,0.4,0.75,False
2025-05-23 12:00:00,108412.77,2025-05-23 13:00:00,108846.42108,target,0.3999999999999963,1,55,-0.5,0.4,0.75,True
2025-05-27 02:00:00,108272.72,2025-05-27 03:00:00,108705.81088,target,0.40000000000000313,1,55,-0.5,0.4,0.75,True
2025-06-20 15:00:00,104217.99,2025-06-20 17:00:00,103436.35507500001,stop,-0.7499999999999916,2,55,-0.5,0.4,0.75,False
2025-07-15 02:00:00,118251.05,2025-07-15 03:00:00,117364.167125,stop,-0.7499999999999963,1,55,-0.5,0.4,0.75,False
2025-07-29 15:00:00,117400.01,2025-07-29 23:00:00,117869.61004,target,0.4000000000000041,8,55,-0.5,0.4,0.75,True
2025-08-29 02:00:00,111419.98,2025-08-29 07:00:00,110584.33015,stop,-0.7500000000000014,5,55,-0.5,0.4,0.75,False
2025-09-05 15:00:00,110716.82,2025-09-05 18:00:00,111159.68728000001,target,0.4000000000000053,3,55,-0.5,0.4,0.75,True
2025-09-09 16:00:00,110975.99,2025-09-09 20:00:00,111419.89396,target,0.39999999999999636,4,55,-0.5,0.4,0.75,True
2025-09-15 09:00:00,114868.59,2025-09-15 20:00:00,115328.06436,target,0.4000000000000065,11,55,-0.5,0.4,0.75,True
2025-10-07 15:00:00,121846.01,2025-10-07 18:00:00,120932.164925,stop,-0.749999999999992,3,55,-0.5,0.4,0.75,False
2025-10-14 03:00:00,113500.0,2025-10-14 05:00:00,112648.75,stop,-0.75,2,55,-0.5,0.4,0.75,False
2025-10-21 23:00:00,108297.67,2025-10-22 13:00:00,108730.86068,target,0.39999999999999974,14,55,-0.5,0.4,0.75,True
2025-10-28 21:00:00,112994.4,2025-10-29 07:00:00,113446.37759999999,target,0.3999999999999985,10,55,-0.5,0.4,0.75,True
2025-11-12 16:00:00,101442.61,2025-11-12 21:00:00,101848.38044000001,target,0.4000000000000074,5,55,-0.5,0.4,0.75,True
2025-11-24 10:00:00,86049.74,2025-11-24 15:00:00,86393.93896,target,0.3999999999999933,5,55,-0.5,0.4,0.75,True
2025-11-26 10:00:00,86955.17,2025-11-26 16:00:00,87302.99068,target,0.400000000000005,6,55,-0.5,0.4,0.75,True
2025-12-01 00:00:00,87000.0,2025-12-01 03:00:00,86347.5,stop,-0.75,3,55,-0.5,0.4,0.75,False
2025-12-08 16:00:00,89978.48,2025-12-08 20:00:00,90338.39392,target,0.400000000000007,4,55,-0.5,0.4,0.75,True
2025-12-11 01:00:00,90674.74,2025-12-11 03:00:00,89994.67945000001,stop,-0.7499999999999941,2,55,-0.5,0.4,0.75,False
