entry_date,entry_price,exit_date,exit_price,exit_reason,pct_return,hold_bars,ema,threshold,target,stop,is_win
2021-09-20 04:00:00,44824.89,2021-09-20 08:00:00,44018.04198,stop,-1.7999999999999947,1,200,-1.2,0.96,1.7999999999999998,False
2022-02-17 20:00:00,40515.7,2022-02-20 04:00:00,39786.4174,stop,-1.7999999999999967,14,200,-1.2,0.96,1.7999999999999998,False
2022-03-04 20:00:00,39148.66,2022-03-06 08:00:00,38443.98412,stop,-1.800000000000006,9,200,-1.2,0.96,1.7999999999999998,False
2022-03-10 08:00:00,39076.38,2022-03-11 08:00:00,39451.513248,target,0.9600000000000143,6,200,-1.2,0.96,1.7999999999999998,True
2022-07-25 04:00:00,21962.33,2022-07-25 20:00:00,21567.00806,stop,-1.8000000000000071,4,200,-1.2,0.96,1.7999999999999998,False
2022-09-13 16:00:00,20283.58,2022-09-15 12:00:00,19918.475560000003,stop,-1.7999999999999956,11,200,-1.2,0.96,1.7999999999999998,False
2022-11-08 08:00:00,19699.04,2022-11-08 16:00:00,19344.457280000002,stop,-1.7999999999999923,2,200,-1.2,0.96,1.7999999999999998,False
2022-12-16 12:00:00,16972.34,2022-12-16 20:00:00,16666.83788,stop,-1.800000000000006,2,200,-1.2,0.96,1.7999999999999998,False
2023-03-03 04:00:00,22360.78,2023-03-08 20:00:00,21958.285959999997,stop,-1.8000000000000065,34,200,-1.2,0.96,1.7999999999999998,False
2023-05-01 20:00:00,28068.26,2023-05-02 12:00:00,28337.715296,target,0.9600000000000004,4,200,-1.2,0.96,1.7999999999999998,True
2023-05-08 08:00:00,27934.09,2023-05-08 16:00:00,27431.27638,stop,-1.800000000000003,2,200,-1.2,0.96,1.7999999999999998,False
2023-05-31 12:00:00,26911.54,2023-05-31 20:00:00,27169.890784000003,target,0.9600000000000075,2,200,-1.2,0.96,1.7999999999999998,True
2023-07-24 12:00:00,29093.78,2023-07-26 16:00:00,29373.080288,target,0.9600000000000075,13,200,-1.2,0.96,1.7999999999999998,True
2024-01-13 04:00:00,43102.97,2024-01-14 20:00:00,42327.11654,stop,-1.7999999999999965,10,200,-1.2,0.96,1.7999999999999998,False
2024-04-24 16:00:00,63976.06,2024-04-25 16:00:00,64590.230176000005,target,0.9600000000000108,6,200,-1.2,0.96,1.7999999999999998,True
2024-06-11 12:00:00,66244.48,2024-06-11 16:00:00,66880.427008,target,0.9600000000000043,1,200,-1.2,0.96,1.7999999999999998,True
2024-08-28 00:00:00,59629.01,2024-08-29 12:00:00,60201.448496000005,target,0.9600000000000041,9,200,-1.2,0.96,1.7999999999999998,True
2024-10-02 00:00:00,61750.47,2024-10-02 16:00:00,60638.96154,stop,-1.8000000000000076,4,200,-1.2,0.96,1.7999999999999998,False
2024-10-09 20:00:00,60636.02,2024-10-10 08:00:00,61218.125792,target,0.9600000000000035,3,200,-1.2,0.96,1.7999999999999998,True
2024-12-20 12:00:00,96991.62,2024-12-21 04:00:00,97922.739552,target,0.960000000000004,4,200,-1.2,0.96,1.7999999999999998,True
2025-02-02 04:00:00,99643.3,2025-02-02 20:00:00,97849.7206,stop,-1.8000000000000023,4,200,-1.2,0.96,1.7999999999999998,False
2025-06-05 20:00:00,101508.68,2025-06-06 00:00:00,102483.163328,target,0.9600000000000022,1,200,-1.2,0.96,1.7999999999999998,True
2025-09-22 08:00:00,112876.97,2025-09-25 16:00:00,110845.18454,stop,-1.7999999999999992,20,200,-1.2,0.96,1.7999999999999998,False
2025-10-11 00:00:00,112300.01,2025-10-12 16:00:00,113378.090096,target,0.9600000000000046,10,200,-1.2,0.96,1.7999999999999998,True
